Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1990,21,173,SEA,Seattle Supersonics,Dana Barros,1967-04-13,22.0,NBA,PG,81.0,25.0,1630.0,9.2,22.8,0.4,2.9,7.4,0.4,6.3,15.4,0.41,2.7,3.4,0.81,1.1,3.0,4.1,6.3,1.6,0.0,3.8,3.0,24.2,104.0,113.0
1991,21,173,SEA,Seattle Supersonics,Dana Barros,1967-04-13,23.0,NBA,PG,66.0,0.0,750.0,10.2,20.7,0.5,2.1,5.4,0.4,8.1,15.3,0.53,5.2,5.7,0.92,1.1,3.6,4.7,7.4,1.5,0.1,3.6,2.7,27.8,120.0,112.0
1992,21,173,SEA,Seattle Supersonics,Dana Barros,1967-04-13,24.0,NBA,PG,75.0,1.0,1331.0,9.0,18.6,0.48,3.1,7.0,0.45,5.9,11.6,0.5,2.3,3.0,0.76,0.6,2.4,3.1,4.7,1.9,0.2,2.1,3.2,23.4,121.0,112.0
1993,21,173,SEA,Seattle Supersonics,Dana Barros,1967-04-13,25.0,NBA,PG,69.0,2.0,1243.0,8.6,19.1,0.45,2.6,6.8,0.38,6.0,12.3,0.49,2.0,2.4,0.83,0.7,3.6,4.3,6.1,2.5,0.1,2.3,3.1,21.8,115.0,107.0
1994,23,173,PHI,Philadelphia 76Ers,Dana Barros,1967-04-13,26.0,NBA,PG,81.0,70.0,2519.0,8.2,17.5,0.47,2.7,7.1,0.38,5.5,10.4,0.53,2.3,2.9,0.8,0.6,3.3,3.9,8.4,2.1,0.1,3.3,1.9,21.4,111.0,112.0
1995,23,173,PHI,Philadelphia 76Ers,Dana Barros,1967-04-13,27.0,NBA,PG,82.0,82.0,3318.0,9.1,18.5,0.49,3.1,6.8,0.46,5.9,11.8,0.5,5.5,6.1,0.9,0.4,3.9,4.4,9.8,2.4,0.1,3.8,2.5,26.8,124.0,111.0
1996,2,173,BOS,Boston Celtics,Dana Barros,1967-04-13,28.0,NBA,PG,80.0,25.0,2328.0,8.1,17.3,0.47,3.2,7.9,0.41,4.9,9.4,0.52,2.8,3.1,0.88,0.4,3.7,4.1,6.6,1.2,0.1,2.6,2.5,22.2,118.0,113.0
1997,2,173,BOS,Boston Celtics,Dana Barros,1967-04-13,29.0,NBA,PG,24.0,8.0,708.0,7.8,17.9,0.44,3.0,7.4,0.41,4.7,10.5,0.45,2.6,3.0,0.86,0.4,3.0,3.4,5.7,1.8,0.4,2.8,2.4,21.2,109.0,114.0
1998,2,173,BOS,Boston Celtics,Dana Barros,1967-04-13,30.0,NBA,PG,80.0,15.0,1686.0,8.6,18.6,0.46,3.1,7.5,0.41,5.5,11.1,0.5,3.7,4.4,0.85,0.9,3.8,4.7,8.7,2.5,0.2,3.3,3.8,23.9,117.0,107.0
1999,2,173,BOS,Boston Celtics,Dana Barros,1967-04-13,31.0,NBA,PG,50.0,16.0,1156.0,7.6,16.8,0.45,2.9,7.3,0.4,4.7,9.6,0.49,2.9,3.3,0.88,0.7,4.0,4.8,9.4,2.4,0.2,4.0,2.9,21.1,111.0,104.0
2000,2,173,BOS,Boston Celtics,Dana Barros,1967-04-13,32.0,NBA,PG,72.0,0.0,1139.0,8.7,19.4,0.45,2.6,6.4,0.41,6.1,13.0,0.47,2.9,3.4,0.87,0.6,3.8,4.4,5.9,1.4,0.2,2.9,3.6,23.0,110.0,109.0
2001,9,173,DET,Detroit Pistons,Dana Barros,1967-04-13,33.0,NBA,PG,60.0,0.0,1079.0,8.6,19.3,0.44,2.1,4.9,0.42,6.5,14.4,0.45,3.2,3.8,0.85,0.3,4.1,4.4,5.2,1.4,0.1,2.8,3.0,22.4,106.0,105.0
2002,9,173,DET,Detroit Pistons,Dana Barros,1967-04-13,34.0,NBA,PG,29.0,20.0,582.0,6.8,17.6,0.38,2.2,6.5,0.34,4.6,11.1,0.41,1.9,2.5,0.78,0.1,5.1,5.2,7.1,1.3,0.2,3.0,3.4,17.7,96.0,106.0
2004,2,173,BOS,Boston Celtics,Dana Barros,1967-04-13,36.0,NBA,SG,1.0,0.0,11.0,9.4,14.1,0.67,0.0,0.0,,9.4,14.1,0.67,9.4,9.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,28.1,162.0,113.0
