Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1995,12,2773,IND,Indiana Pacers,Mark Strickland,"July 14, 1970",24.0,NBA,PF,4.0,9.0,13.8,0.39,0.0,0.67,27.4,26.3,26.9,0.0,0.0,8.6,20.5,24.8,0.0,0.0,0.0,-0.02,-1.8,-3.8,-5.6,0.0
1997,16,2773,MIA,Miami Heat,Mark Strickland,"July 14, 1970",26.0,NBA,PF,31.0,153.0,11.1,0.45,0.02,0.35,12.6,16.0,14.3,1.2,1.4,5.1,17.8,25.9,-0.3,0.3,0.0,-0.0,-6.7,-1.5,-8.2,-0.2
1998,16,2773,MIA,Miami Heat,Mark Strickland,"July 14, 1970",27.0,NBA,PF,51.0,847.0,17.4,0.57,0.0,0.3,11.4,17.8,14.7,5.6,1.2,2.9,13.3,19.4,1.5,1.3,2.8,0.16,0.1,0.2,0.2,0.5
1999,16,2773,MIA,Miami Heat,Mark Strickland,"July 14, 1970",28.0,NBA,PF,32.0,357.0,14.7,0.53,0.01,0.26,9.5,16.4,13.2,4.7,1.1,1.7,10.4,17.4,0.5,0.5,1.0,0.14,-0.4,-0.3,-0.7,0.1
2000,16,2773,MIA,Miami Heat,Mark Strickland,"July 14, 1970",29.0,NBA,SF,58.0,663.0,17.2,0.57,0.0,0.25,8.1,16.0,12.2,5.9,1.2,2.0,8.8,19.2,1.3,0.9,2.2,0.16,0.7,0.1,0.8,0.5
2001,31,2773,TOT,Total After Trade,Mark Strickland,"July 14, 1970",30.0,NBA,SF,55.0,719.0,11.9,0.47,0.01,0.29,8.1,16.7,12.3,5.6,1.2,2.1,11.2,18.9,0.1,0.5,0.6,0.04,-2.1,-1.2,-3.3,-0.2
2001,8,2773,DEN,Denver Nuggets,Mark Strickland,"July 14, 1970",30.0,NBA,SF,46.0,517.0,13.3,0.48,0.0,0.32,8.9,16.4,12.6,5.5,1.2,2.5,10.2,20.3,0.2,0.4,0.6,0.05,-1.7,-1.0,-2.7,-0.1
2001,3,2773,NJN,New Jersey Nets,Mark Strickland,"July 14, 1970",30.0,NBA,SF,9.0,202.0,8.2,0.43,0.02,0.2,6.1,17.6,11.7,5.8,1.0,1.1,14.5,15.5,-0.1,0.1,0.0,-0.01,-3.2,-1.6,-4.8,-0.1
2002,1,2773,ATL,Atlanta Hawks,Mark Strickland,"July 14, 1970",31.0,NBA,SF,46.0,654.0,11.4,0.47,0.02,0.22,7.1,15.8,11.4,5.1,1.5,1.9,11.1,17.4,-0.1,0.5,0.5,0.03,-2.3,-1.0,-3.3,-0.2
2003,7,2773,DAL,Dallas Mavericks,Mark Strickland,"July 14, 1970",32.0,NBA,SF,4.0,13.0,16.3,0.4,0.0,0.0,42.3,17.0,29.7,0.0,0.0,0.0,16.7,20.9,0.0,0.0,0.0,0.1,1.5,-5.3,-3.8,0.0
