Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1992,10,1009,GSW,Golden State Warriors,24.0,NBA,PF,4.0,81.0,25.4,0.65,0.0,0.76,12.1,24.3,17.8,0.0,1.2,7.8,2.5,20.1,0.3,0.1,0.4,0.24,4.0,1.5,5.5,0.2
1994,10,1009,GSW,Golden State Warriors,26.0,NBA,C,3.0,54.0,22.3,0.69,0.0,1.0,16.0,21.3,18.7,8.9,1.8,1.1,9.7,15.9,0.3,-0.1,0.2,0.2,2.4,-0.3,2.1,0.1
1996,16,1009,MIA,Miami Heat,28.0,NBA,PF,3.0,68.0,4.1,0.33,0.0,0.55,17.2,25.8,21.4,2.7,1.6,0.0,22.7,24.2,-0.3,0.0,-0.3,-0.21,-5.1,-4.1,-9.2,-0.1
1998,3,1009,NJN,New Jersey Nets,30.0,NBA,PF,3.0,81.0,20.4,0.53,0.0,0.32,9.9,5.8,7.8,4.8,1.4,1.9,6.5,27.6,0.2,0.0,0.2,0.1,2.7,-1.6,1.0,0.1
1999,17,1009,MIL,Milwaukee Bucks,31.0,NBA,C,2.0,12.0,-14.1,0.0,0.0,1.0,10.2,20.0,15.1,0.0,4.5,0.0,41.0,19.4,-0.1,0.0,-0.1,-0.48,-16.1,-3.8,-19.9,-0.1
