Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1973-74,21.0,NYA,ABA,PF,84.0,,2908.0,589.0,1274.0,0.462,0.0,1.0,0.0,589.0,1273.0,0.463,0.462,156.0,222.0,0.703,375.0,587.0,962.0,112.0,79.0,19.0,250.0,251.0,1334.0,,
1974-75,22.0,NYA,ABA,PF,84.0,,3165.0,676.0,1327.0,0.509,1.0,2.0,0.5,675.0,1325.0,0.509,0.51,217.0,282.0,0.77,279.0,621.0,900.0,122.0,107.0,30.0,206.0,229.0,1570.0,,
1975-76,23.0,SAA,ABA,PF,81.0,,2920.0,647.0,1344.0,0.481,0.0,1.0,0.0,647.0,1343.0,0.482,0.481,221.0,283.0,0.781,287.0,610.0,897.0,151.0,91.0,43.0,243.0,165.0,1515.0,,
1976-77,24.0,SAS,NBA,PF,78.0,,2936.0,706.0,1435.0,0.492,,,,706.0,1435.0,0.492,0.492,293.0,356.0,0.823,282.0,597.0,879.0,229.0,167.0,60.0,,190.0,1705.0,,1.0
1977-78,25.0,SAS,NBA,SF,81.0,,2869.0,698.0,1426.0,0.489,,,,698.0,1426.0,0.489,0.489,276.0,323.0,0.854,245.0,528.0,773.0,268.0,115.0,24.0,279.0,209.0,1672.0,,0.0
1978-79,26.0,SAS,NBA,PF,81.0,,2947.0,748.0,1484.0,0.504,,,,748.0,1484.0,0.504,0.504,295.0,349.0,0.845,260.0,530.0,790.0,335.0,154.0,19.0,300.0,192.0,1791.0,,1.0
1979-80,27.0,SAS,NBA,PF,78.0,,2798.0,647.0,1333.0,0.485,1.0,9.0,0.111,646.0,1324.0,0.488,0.486,270.0,345.0,0.783,258.0,517.0,775.0,231.0,111.0,18.0,232.0,192.0,1565.0,,1.0
1980-81,28.0,CHI,NBA,SF,77.0,,2161.0,454.0,946.0,0.48,0.0,0.0,,454.0,946.0,0.48,0.48,180.0,245.0,0.735,179.0,219.0,398.0,120.0,75.0,18.0,161.0,160.0,1088.0,,0.0
1981-82,29.0,CHI,NBA,PF,60.0,30.0,1036.0,192.0,412.0,0.466,0.0,0.0,,192.0,412.0,0.466,0.466,50.0,88.0,0.568,72.0,108.0,180.0,65.0,30.0,7.0,82.0,71.0,434.0,,0.0
1982-83,30.0,TOT,NBA,PF,48.0,7.0,770.0,119.0,257.0,0.463,0.0,1.0,0.0,119.0,256.0,0.465,0.463,42.0,57.0,0.737,66.0,81.0,147.0,39.0,23.0,9.0,47.0,64.0,280.0,,0.0
1982-83,30.0,CHI,NBA,PF,5.0,0.0,25.0,2.0,6.0,0.333,0.0,0.0,,2.0,6.0,0.333,0.333,0.0,0.0,,1.0,3.0,4.0,0.0,1.0,0.0,2.0,2.0,4.0,,0.0
1982-83,30.0,GSW,NBA,PF,11.0,0.0,121.0,17.0,39.0,0.436,0.0,0.0,,17.0,39.0,0.436,0.436,7.0,11.0,0.636,13.0,13.0,26.0,5.0,1.0,0.0,6.0,13.0,41.0,,0.0
1982-83,30.0,CLE,NBA,PF,32.0,7.0,624.0,100.0,212.0,0.472,0.0,1.0,0.0,100.0,211.0,0.474,0.472,35.0,46.0,0.761,52.0,65.0,117.0,34.0,21.0,9.0,39.0,49.0,235.0,,0.0
