Season,Tm,Player,Rank,Pts Won,Pts Max,Share,Type
2004,CLE,LeBron James,1,508.0,590,0.861,ROY
2004,DEN,Carmelo Anthony,2,430.0,590,0.729,ROY
2004,MIA,Dwyane Wade,3,117.0,590,0.198,ROY
2004,CHI,Kirk Hinrich,4,4.0,590,0.007,ROY
2004,TOR,Chris Bosh,5,2.0,590,0.003,ROY
2004,DAL,Marquis Daniels,6,1.0,590,0.002,ROY
