Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,23.0,BOS,NBA,PG,60.0,,22.1,5.2,11.4,0.452,,,,5.2,11.4,0.452,0.452,1.9,2.3,0.822,,,2.8,2.4,,,,2.2,12.2
1970-71,24.0,BOS,NBA,PG,75.0,,37.2,9.2,19.9,0.464,,,,9.2,19.9,0.464,0.464,2.9,3.6,0.799,,,5.0,4.8,,,,3.4,21.3
1971-72,25.0,BOS,NBA,PG,79.0,,41.3,9.7,22.6,0.431,,,,9.7,22.6,0.431,0.431,3.6,4.3,0.831,,,5.6,5.3,,,,2.9,23.1
1972-73,26.0,BOS,NBA,PG,82.0,,39.6,8.7,20.3,0.431,,,,8.7,20.3,0.431,0.431,2.2,2.8,0.781,,,5.0,6.1,,,,2.3,19.7
1973-74,27.0,BOS,NBA,PG,82.0,,39.5,7.9,17.6,0.449,,,,7.9,17.6,0.449,0.449,2.3,2.8,0.837,1.2,3.1,4.3,5.5,1.3,0.3,,2.3,18.1
1974-75,28.0,BOS,NBA,PG,82.0,,39.3,8.0,17.6,0.457,,,,8.0,17.6,0.457,0.457,2.3,2.7,0.834,1.0,2.8,3.8,5.6,1.6,0.2,,2.5,18.3
1975-76,29.0,BOS,NBA,PG,82.0,,39.7,8.2,18.2,0.449,,,,8.2,18.2,0.449,0.449,2.6,3.1,0.838,0.7,3.1,3.8,5.4,1.3,0.2,,2.2,18.9
1976-77,30.0,BOS,NBA,PG,82.0,,40.6,7.8,18.1,0.429,,,,7.8,18.1,0.429,0.429,4.1,4.7,0.869,1.1,3.6,4.7,6.0,1.4,0.3,,2.4,19.6
1977-78,31.0,BOS,NBA,PG,46.0,,35.7,6.3,15.0,0.419,,,,6.3,15.0,0.419,0.419,2.2,2.6,0.858,1.2,2.8,3.9,4.5,1.1,0.2,2.5,2.4,14.8
1978-79,32.0,TOT,NBA,PG,76.0,,30.8,5.3,12.0,0.444,,,,5.3,12.0,0.444,0.444,1.8,2.1,0.88,0.6,2.1,2.6,4.6,1.1,0.1,2.8,2.3,12.5
1978-79,32.0,BOS,NBA,PG,47.0,,31.0,5.4,12.7,0.428,,,,5.4,12.7,0.428,0.428,1.7,1.9,0.888,0.5,2.3,2.7,4.6,1.1,0.1,3.0,2.1,12.5
1978-79,32.0,GSW,NBA,PG,29.0,,30.4,5.1,10.8,0.475,,,,5.1,10.8,0.475,0.475,2.1,2.4,0.87,0.7,1.8,2.5,4.6,0.9,0.1,2.4,2.5,12.3
1979-80,33.0,GSW,NBA,PG,78.0,,26.3,4.3,9.1,0.476,0.0,0.1,0.167,4.3,9.0,0.479,0.477,1.2,1.5,0.851,0.5,1.8,2.3,3.1,1.1,0.2,2.0,2.4,9.9
1980-81,34.0,KCK,NBA,PG,13.0,,18.2,2.8,6.3,0.439,0.0,0.0,,2.8,6.3,0.439,0.439,0.8,1.4,0.611,0.2,1.4,1.6,2.8,0.8,0.1,1.4,1.6,6.4
