Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,29,2594,UTA,Utah Jazz,Carey Scurry,1962-12-04,23.0,NBA,SF,4.0,0.0,54.0,5.3,13.3,0.4,0.0,1.3,0.0,5.3,12.0,0.44,0.7,1.3,0.5,6.7,4.0,10.7,2.0,0.7,2.7,1.3,8.0,11.3
1987,29,2594,UTA,Utah Jazz,Carey Scurry,1962-12-04,24.0,NBA,SF,4.0,0.0,57.0,6.3,13.9,0.46,0.6,1.3,0.5,5.7,12.6,0.45,1.9,4.4,0.43,4.4,4.4,8.8,0.0,2.5,3.2,1.3,6.3,15.2
