Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1989,22.0,DET,NBA,PG,49.0,358.0,7.7,0.424,0.07,0.364,3.0,5.4,4.3,27.0,1.8,0.5,21.9,22.9,,-0.6,0.4,-0.2,-0.029,,-4.3,-1.2,-5.4,-0.3
1990,23.0,TOT,NBA,PG,28.0,329.0,17.9,0.56,0.025,0.387,3.9,7.3,5.5,38.3,3.3,0.2,19.2,22.2,,0.4,0.3,0.7,0.103,,1.2,0.9,2.1,0.3
1990,23.0,PHO,NBA,PG,6.0,26.0,-6.5,0.23,0.0,0.2,4.5,0.0,2.1,18.9,0.0,0.0,31.5,25.2,,-0.2,0.0,-0.2,-0.36,,-9.7,-6.2,-15.9,-0.1
1990,23.0,CHH,NBA,PG,22.0,303.0,20.0,0.588,0.028,0.404,3.9,8.0,5.8,39.9,3.6,0.2,17.9,22.0,,0.6,0.3,0.9,0.143,,2.1,1.5,3.6,0.4
1991,24.0,IND,NBA,PG,73.0,1706.0,19.5,0.608,0.013,0.631,3.4,8.2,5.9,28.4,4.2,0.6,18.3,20.1,,4.1,1.6,5.7,0.161,,1.7,1.5,3.2,2.3
1992,25.0,IND,NBA,PG,79.0,2750.0,18.4,0.587,0.04,0.518,3.1,8.0,5.7,32.2,4.1,0.5,19.2,19.1,,5.8,3.2,9.0,0.156,,1.9,1.8,3.7,3.9
1993,26.0,MIN,NBA,PG,76.0,2661.0,19.0,0.579,0.135,0.584,3.8,8.5,6.2,39.2,3.2,0.6,18.6,20.4,,5.8,1.8,7.6,0.138,,2.4,0.2,2.7,3.1
1994,27.0,MIN,NBA,PG,71.0,2206.0,18.0,0.563,0.066,0.578,3.6,8.0,5.9,37.8,2.7,0.7,19.1,21.1,,4.1,1.5,5.6,0.122,,2.0,-0.1,1.9,2.2
1995,28.0,MIN,NBA,PG,1.0,28.0,5.2,0.484,0.0,1.25,0.0,4.3,2.2,16.0,3.8,0.0,32.6,15.0,,-0.1,0.0,0.0,-0.057,,-7.1,-0.8,-8.0,0.0
1996,29.0,MIN,NBA,PG,9.0,189.0,6.9,0.504,0.075,0.825,1.9,12.7,7.3,24.0,1.4,1.2,29.7,18.2,,-0.2,0.1,-0.1,-0.021,,-6.3,-0.8,-7.1,-0.2
1998,31.0,MIN,NBA,PG,25.0,161.0,13.9,0.512,0.083,0.688,1.4,8.4,4.9,28.7,2.9,0.9,20.4,21.7,,0.1,0.1,0.3,0.08,,-2.4,0.5,-1.9,0.0
1999,32.0,TOR,NBA,PG,2.0,15.0,-6.5,0.2,0.0,0.0,7.6,0.0,3.9,0.0,0.0,0.0,16.7,18.1,,-0.1,0.0,-0.1,-0.259,,-7.9,-5.4,-13.3,0.0
