Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1989,9.0,3162,DET,Detroit Pistons,22.0,NBA,PG,49.0,358.0,7.7,0.42,0.07,0.36,3.0,5.4,4.3,27.0,1.8,0.5,21.9,22.9,,-0.6,0.4,-0.2,-0.03,,-4.3,-1.2,-5.4,-0.3
1990,31.0,3162,TOT,Total After Trade,23.0,NBA,PG,28.0,329.0,17.9,0.56,0.02,0.39,3.9,7.3,5.5,38.3,3.3,0.2,19.2,22.2,,0.4,0.3,0.7,0.1,,1.2,0.9,2.1,0.3
1990,24.0,3162,PHO,Phoenix Suns,23.0,NBA,PG,6.0,26.0,-6.5,0.23,0.0,0.2,4.5,0.0,2.1,18.9,0.0,0.0,31.5,25.2,,-0.2,0.0,-0.2,-0.36,,-9.7,-6.2,-15.9,-0.1
1990,,3162,CHH,None,23.0,NBA,PG,22.0,303.0,20.0,0.59,0.03,0.4,3.9,8.0,5.8,39.9,3.6,0.2,17.9,22.0,,0.6,0.3,0.9,0.14,,2.1,1.5,3.6,0.4
1991,12.0,3162,IND,Indiana Pacers,24.0,NBA,PG,73.0,1706.0,19.5,0.61,0.01,0.63,3.4,8.2,5.9,28.4,4.2,0.6,18.3,20.1,,4.1,1.6,5.7,0.16,,1.7,1.5,3.2,2.3
1992,12.0,3162,IND,Indiana Pacers,25.0,NBA,PG,79.0,2750.0,18.4,0.59,0.04,0.52,3.1,8.0,5.7,32.2,4.1,0.5,19.2,19.1,,5.8,3.2,9.0,0.16,,1.9,1.8,3.7,3.9
1993,18.0,3162,MIN,Minnesota Timberwolves,26.0,NBA,PG,76.0,2661.0,19.0,0.58,0.14,0.58,3.8,8.5,6.2,39.2,3.2,0.6,18.6,20.4,,5.8,1.8,7.6,0.14,,2.4,0.2,2.7,3.1
1994,18.0,3162,MIN,Minnesota Timberwolves,27.0,NBA,PG,71.0,2206.0,18.0,0.56,0.07,0.58,3.6,8.0,5.9,37.8,2.7,0.7,19.1,21.1,,4.1,1.5,5.6,0.12,,2.0,-0.1,1.9,2.2
1995,18.0,3162,MIN,Minnesota Timberwolves,28.0,NBA,PG,1.0,28.0,5.2,0.48,0.0,1.25,0.0,4.3,2.2,16.0,3.8,0.0,32.6,15.0,,-0.1,0.0,0.0,-0.06,,-7.1,-0.8,-8.0,0.0
1996,18.0,3162,MIN,Minnesota Timberwolves,29.0,NBA,PG,9.0,189.0,6.9,0.5,0.08,0.82,1.9,12.7,7.3,24.0,1.4,1.2,29.7,18.2,,-0.2,0.1,-0.1,-0.02,,-6.3,-0.8,-7.1,-0.2
1998,18.0,3162,MIN,Minnesota Timberwolves,31.0,NBA,PG,25.0,161.0,13.9,0.51,0.08,0.69,1.4,8.4,4.9,28.7,2.9,0.9,20.4,21.7,,0.1,0.1,0.3,0.08,,-2.4,0.5,-1.9,0.0
1999,28.0,3162,TOR,Toronto Raptors,32.0,NBA,PG,2.0,15.0,-6.5,0.2,0.0,0.0,7.6,0.0,3.9,0.0,0.0,0.0,16.7,18.1,,-0.1,0.0,-0.1,-0.26,,-7.9,-5.4,-13.3,0.0
