Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2000,13,2187,LAC,Los Angeles Clippers,Lamar Odom,"November 6, 1979",20.0,NBA,SF,76.0,2767.0,16.8,0.52,0.16,0.41,6.2,18.2,12.0,20.2,1.7,2.3,17.6,23.5,1.7,1.5,3.2,0.06,0.8,-0.2,0.6,1.8
2001,13,2187,LAC,Los Angeles Clippers,Lamar Odom,"November 6, 1979",21.0,NBA,PF,76.0,2836.0,18.9,0.54,0.24,0.37,4.6,18.9,11.9,25.0,1.4,3.0,17.8,24.1,3.2,3.3,6.5,0.11,2.9,1.1,4.0,4.3
2002,13,2187,LAC,Los Angeles Clippers,Lamar Odom,"November 6, 1979",22.0,NBA,SF,29.0,999.0,13.7,0.47,0.23,0.26,3.6,16.2,10.0,28.6,1.2,2.5,19.5,22.5,-0.3,0.9,0.7,0.03,0.1,1.2,1.3,0.8
2003,13,2187,LAC,Los Angeles Clippers,Lamar Odom,"November 6, 1979",23.0,NBA,SF,49.0,1679.0,14.6,0.52,0.21,0.29,4.0,17.9,11.0,19.0,1.3,1.7,16.9,22.3,0.9,1.2,2.2,0.06,-0.1,-0.2,-0.3,0.7
2004,16,2187,MIA,Miami Heat,Lamar Odom,"November 6, 1979",24.0,NBA,PF,80.0,3003.0,18.5,0.52,0.18,0.41,6.1,24.2,15.1,20.6,1.5,1.9,15.1,24.5,3.6,4.8,8.4,0.13,1.7,1.2,2.9,3.8
2005,14,2187,LAL,Los Angeles Lakers,Lamar Odom,"November 6, 1979",25.0,NBA,PF,64.0,2320.0,17.3,0.54,0.15,0.38,6.6,25.0,15.9,17.9,1.0,2.1,15.1,20.8,3.0,1.8,4.7,0.1,1.0,0.4,1.4,2.0
2006,14,2187,LAL,Los Angeles Lakers,Lamar Odom,"November 6, 1979",26.0,NBA,PF,80.0,3221.0,17.0,0.56,0.23,0.34,6.6,20.3,13.5,22.4,1.2,1.5,16.7,18.1,5.4,3.8,9.2,0.14,2.1,0.6,2.7,3.9
2007,14,2187,LAL,Los Angeles Lakers,Lamar Odom,"November 6, 1979",27.0,NBA,PF,56.0,2202.0,16.1,0.55,0.27,0.42,5.5,23.5,14.5,19.5,1.2,1.1,16.8,19.8,2.6,2.1,4.7,0.1,1.0,0.2,1.1,1.7
2008,14,2187,LAL,Los Angeles Lakers,Lamar Odom,"November 6, 1979",28.0,NBA,PF,77.0,2921.0,16.9,0.58,0.14,0.41,7.8,22.7,15.6,13.8,1.3,1.8,14.2,16.5,5.3,4.3,9.7,0.16,1.3,1.0,2.3,3.2
2009,14,2187,LAL,Los Angeles Lakers,Lamar Odom,"November 6, 1979",29.0,NBA,PF,78.0,2316.0,16.6,0.54,0.15,0.37,8.7,22.2,15.5,12.8,1.7,3.3,14.5,18.1,2.7,4.2,6.9,0.14,0.4,1.6,2.0,2.4
2010,14,2187,LAL,Los Angeles Lakers,Lamar Odom,"November 6, 1979",30.0,NBA,PF,82.0,2585.0,15.9,0.53,0.25,0.27,8.0,26.5,17.3,15.6,1.5,1.7,15.3,17.0,2.8,4.9,7.7,0.14,0.7,1.8,2.5,2.9
2011,14,2187,LAL,Los Angeles Lakers,Lamar Odom,"November 6, 1979",31.0,NBA,PF,82.0,2639.0,19.4,0.59,0.2,0.28,7.8,22.2,15.2,15.5,0.9,1.8,12.2,19.7,6.1,4.0,10.1,0.18,2.8,0.8,3.5,3.7
2012,7,2187,DAL,Dallas Mavericks,Lamar Odom,"November 6, 1979",32.0,NBA,SF,50.0,1027.0,9.2,0.42,0.32,0.28,4.0,18.7,11.4,12.9,1.0,1.4,11.7,20.1,-0.9,1.2,0.3,0.01,-3.2,0.1,-3.1,-0.3
2013,13,2187,LAC,Los Angeles Clippers,Lamar Odom,"November 6, 1979",33.0,NBA,PF,82.0,1616.0,10.9,0.43,0.25,0.12,8.8,26.3,17.7,12.4,2.2,3.0,18.3,13.3,-0.3,3.0,2.7,0.08,-2.8,2.1,-0.7,0.6
