PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Rolando Blackman,25,81,80,2834,10.7,21.1,0.508,0.1,0.3,0.3,10.6,20.7,0.512,5.9,7.1,0.828,1.8,3.3,5.1,5.0,1.0,0.3,2.8,1.6,27.4,,115,112
Mark Aguirre,25,80,79,2699,14.3,28.2,0.506,0.5,1.5,0.318,13.8,26.7,0.517,7.9,10.4,0.759,3.4,5.2,8.6,4.5,1.1,0.4,4.6,4.5,37.0,,110,111
Jay Vincent,25,79,47,2543,10.4,21.7,0.479,0.0,0.1,0.0,10.4,21.7,0.48100000000000004,6.7,8.0,0.836,3.5,9.9,13.4,3.2,0.9,0.4,3.2,4.3,27.5,,110,108
Brad Davis,29,82,82,2539,5.9,11.7,0.505,0.9,2.2,0.409,5.0,9.5,0.527,3.0,3.4,0.888,0.7,2.9,3.7,11.1,1.7,0.2,2.4,4.2,15.8,,124,111
Sam Perkins,23,82,42,2317,7.3,15.4,0.47100000000000003,0.2,0.8,0.25,7.1,14.7,0.483,4.2,5.1,0.82,4.0,8.7,12.7,2.8,1.3,1.3,2.1,4.9,18.9,,113,107
Derek Harper,23,82,1,2218,7.2,13.9,0.52,0.5,1.3,0.344,6.7,12.5,0.5379999999999999,2.4,3.4,0.721,1.0,3.3,4.4,7.9,3.2,0.8,2.7,4.2,17.3,,113,107
Kurt Nimphius,26,82,40,2010,4.7,10.5,0.452,0.0,0.1,0.0,4.7,10.3,0.45799999999999996,2.6,3.4,0.7709999999999999,3.3,6.6,9.9,4.4,0.7,3.0,2.3,6.3,12.1,,107,108
Dale Ellis,24,72,4,1314,10.1,22.3,0.45399999999999996,1.6,4.0,0.385,8.6,18.3,0.47,2.8,3.8,0.74,3.7,5.1,8.8,2.1,1.7,0.3,2.1,4.8,24.7,,107,110
Wallace Bryant,25,56,35,860,3.8,8.4,0.45299999999999996,0.0,0.0,,3.8,8.4,0.45299999999999996,1.7,2.5,0.682,4.2,9.4,13.6,4.7,1.2,1.4,2.6,6.2,9.3,,104,107
Charlie Sitton,22,43,0,304,6.2,15.0,0.415,0.0,0.3,0.0,6.2,14.7,0.424,2.1,4.0,0.52,3.8,5.8,9.6,4.2,1.1,1.0,3.0,8.0,14.5,,93,110
Tom Sluby,22,31,0,151,9.7,18.7,0.517,0.0,0.6,0.0,9.7,18.0,0.536,4.2,6.8,0.619,1.6,2.3,3.9,5.1,1.0,0.0,3.5,5.8,23.5,,105,113
Howard Carter,23,11,0,66,2.9,16.9,0.174,0.0,2.2,0.0,2.9,14.7,0.2,0.7,0.7,1.0,0.7,1.5,2.2,2.9,0.7,0.0,5.9,2.9,6.6,,40,114
