PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Larry Nance,25,61,55,2202,11.0,18.6,0.5870000000000001,0.0,0.0,0.5,10.9,18.6,0.5870000000000001,3.8,5.4,0.7090000000000001,4.1,7.3,11.4,3.4,1.9,2.2,2.9,3.9,25.8,,117,104
Alvan Adams,30,82,69,2136,10.4,20.1,0.52,0.0,0.0,,10.4,20.1,0.52,5.5,6.2,0.883,3.4,7.6,11.0,6.8,2.5,1.1,4.3,5.6,26.4,,111,104
Jay Humphries,22,80,39,2062,6.3,14.2,0.446,0.1,0.5,0.2,6.2,13.8,0.45399999999999996,3.2,3.9,0.8290000000000001,0.7,3.0,3.7,7.9,2.4,0.2,3.8,4.7,16.0,,98,108
Kyle Macy,27,65,52,2018,6.5,13.5,0.485,0.5,2.0,0.271,6.0,11.5,0.521,2.9,3.2,0.907,0.8,3.4,4.2,8.8,2.0,0.1,2.6,3.0,16.6,,113,109
James Edwards,29,70,58,1787,10.1,20.1,0.501,0.0,0.1,0.0,10.1,20.0,0.503,7.2,9.7,0.746,2.5,7.7,10.1,4.0,0.7,1.4,4.2,6.2,27.4,,106,107
Michael Holton,23,74,59,1761,6.8,15.3,0.446,0.4,1.2,0.311,6.5,14.1,0.45799999999999996,2.6,3.1,0.8140000000000001,0.8,2.7,3.5,5.3,1.6,0.2,3.3,3.7,16.6,,96,110
Maurice Lucas,32,63,22,1670,9.7,20.4,0.47600000000000003,0.0,0.1,0.0,9.7,20.3,0.479,4.2,5.6,0.75,3.9,11.7,15.6,4.1,1.1,0.5,4.2,5.1,23.6,,100,104
Charles Jones,23,78,14,1565,7.1,13.6,0.52,0.0,0.1,0.0,7.1,13.5,0.524,5.4,8.4,0.648,4.2,7.6,11.8,3.8,1.3,1.8,4.3,4.5,19.6,,104,105
Rod Foster,24,79,1,1318,10.2,22.6,0.45,1.5,4.5,0.325,8.7,18.1,0.48,2.9,3.9,0.755,1.0,1.9,2.8,6.6,2.2,0.0,4.2,6.1,24.7,,98,109
Alvin Scott,29,77,18,1238,4.2,9.8,0.429,0.0,0.2,0.2,4.2,9.6,0.433,2.0,2.8,0.716,1.7,4.3,6.1,4.8,1.5,0.9,2.3,4.7,10.4,,98,108
Charles Pittman,26,68,3,1001,5.0,10.6,0.47100000000000003,0.0,0.1,0.0,5.0,10.5,0.47600000000000003,5.1,6.8,0.747,4.2,6.4,10.6,3.2,0.9,1.0,4.7,6.7,15.1,,98,108
Walter Davis,30,23,9,570,11.4,25.4,0.45,0.2,0.8,0.3,11.2,24.6,0.455,5.3,6.0,0.877,0.5,2.4,2.9,8.1,1.5,0.0,4.1,3.5,28.3,,101,110
Mike Sanders,24,21,11,418,9.5,19.6,0.486,0.0,0.0,,9.5,19.6,0.486,5.0,6.6,0.763,4.3,5.7,10.0,3.2,2.6,0.4,3.8,6.6,24.1,,104,105
Rick Robey,29,4,0,48,2.0,8.8,0.222,0.0,0.0,,2.0,8.8,0.222,1.0,2.0,0.5,2.9,4.9,7.8,4.9,2.0,0.0,7.8,6.8,4.9,,49,108
Michael Young,24,2,0,11,8.5,25.5,0.33299999999999996,0.0,4.3,0.0,8.5,21.3,0.4,0.0,0.0,,4.3,4.3,8.5,0.0,0.0,0.0,0.0,0.0,17.0,,82,112
