SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,4,CHO,Gerald Henderson,27,80,72,2315,5.8,13.2,0.44,0.7,2.1,0.33,5.1,11.1,0.46,2.9,3.4,0.85,0.6,3.7,4.2,3.2,0.8,0.3,1.7,2.1,15.1
2015,4,CHO,Kemba Walker,24,62,58,2119,6.4,16.7,0.38,1.4,4.8,0.3,5.0,11.9,0.42,4.0,4.8,0.83,0.6,3.1,3.7,5.4,1.5,0.5,1.7,1.6,18.3
2015,4,CHO,Marvin Williams,28,78,37,2035,3.7,8.8,0.42,1.7,4.7,0.36,2.0,4.1,0.5,1.1,1.5,0.71,1.0,5.8,6.8,1.8,1.2,0.6,1.1,2.6,10.2
2015,4,CHO,Al Jefferson,30,65,61,1992,8.8,18.3,0.48,0.0,0.1,0.4,8.7,18.2,0.48,2.0,3.0,0.66,1.8,8.1,9.9,2.0,0.8,1.5,1.2,2.5,19.6
2015,4,CHO,Michael Kidd-Gilchrist,21,55,52,1587,5.1,10.9,0.46,0.0,0.0,,5.1,10.9,0.46,3.4,4.9,0.7,2.5,7.0,9.4,1.7,0.7,0.9,1.4,2.6,13.6
2015,4,CHO,Lance Stephenson,24,61,25,1573,4.7,12.6,0.38,0.4,2.4,0.17,4.3,10.2,0.42,1.6,2.5,0.63,0.9,5.4,6.3,5.5,0.9,0.2,2.9,3.1,11.5
2015,4,CHO,Cody Zeller,22,62,45,1487,4.2,9.0,0.46,0.0,0.0,1.0,4.1,9.0,0.46,3.1,4.0,0.77,2.3,6.4,8.8,2.4,0.8,1.2,1.5,3.8,11.4
2015,4,CHO,Brian Roberts,29,72,10,1330,4.8,12.2,0.39,1.7,5.2,0.32,3.1,7.0,0.44,1.8,2.0,0.89,0.4,2.6,3.0,4.4,0.9,0.2,1.5,2.0,13.0
2015,4,CHO,Bismack Biyombo,22,64,21,1243,2.9,5.4,0.54,0.0,0.0,,2.9,5.4,0.54,3.0,5.1,0.58,4.6,7.2,11.8,0.5,0.5,2.9,1.5,4.1,8.8
2015,4,CHO,Gary Neal,30,43,0,931,5.5,15.4,0.36,1.5,5.1,0.29,4.0,10.2,0.39,3.4,3.9,0.86,0.5,3.1,3.6,3.1,0.6,0.0,2.1,2.7,16.0
2015,4,CHO,Jason Maxiell,31,61,0,878,3.3,7.9,0.42,0.0,0.0,,3.3,7.9,0.42,1.7,2.9,0.58,3.5,4.8,8.3,0.8,0.7,1.8,1.2,3.9,8.3
2015,4,CHO,Mo Williams,32,27,14,831,7.0,17.9,0.39,2.6,7.7,0.34,4.4,10.2,0.43,3.6,4.0,0.89,0.4,2.9,3.3,7.1,0.7,0.3,3.0,2.6,20.1
2015,4,CHO,P.J. Hairston,22,45,2,687,4.6,14.1,0.32,2.6,8.5,0.3,2.0,5.6,0.36,1.6,1.9,0.86,1.2,3.7,4.8,1.1,1.1,0.7,1.2,3.2,13.3
2015,4,CHO,Jeffery Taylor,25,29,13,430,3.8,9.5,0.4,0.9,3.0,0.31,2.8,6.5,0.44,2.2,3.4,0.63,1.2,3.3,4.4,1.8,1.0,0.1,1.6,3.0,10.6
2015,4,CHO,Noah Vonleh,19,25,0,259,4.2,10.6,0.4,0.7,1.8,0.38,3.5,8.8,0.4,2.5,3.6,0.69,3.9,8.1,12.0,0.6,0.6,1.3,1.5,2.8,11.5
2015,4,CHO,Troy Daniels,23,11,0,135,7.2,15.7,0.46,4.5,9.6,0.47,2.7,6.1,0.44,1.6,1.9,0.86,0.5,1.6,2.1,1.3,0.8,0.3,1.9,3.2,20.5
2015,4,CHO,Jannero Pargo,35,9,0,73,7.4,17.3,0.43,4.4,10.8,0.41,3.0,6.4,0.46,1.0,1.0,1.0,0.0,1.5,1.5,3.9,0.0,0.0,1.5,3.9,20.2
