PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kyle Lowry,28,70,70,2414,6.4,15.6,0.41200000000000003,2.0,5.8,0.33799999999999997,4.4,9.7,0.457,3.8,4.7,0.8079999999999999,0.8,4.1,4.9,7.1,1.6,0.2,2.6,3.2,18.6
Patrick Patterson,25,81,4,2156,4.0,8.9,0.449,1.8,4.7,0.371,2.3,4.2,0.536,1.1,1.3,0.7879999999999999,2.1,5.1,7.2,2.6,1.0,0.7,0.9,2.5,10.8
DeMar DeRozan,25,60,60,2100,7.0,17.0,0.413,0.4,1.5,0.284,6.6,15.5,0.426,6.2,7.4,0.8320000000000001,0.7,4.0,4.7,3.6,1.3,0.2,2.3,2.1,20.6
Jonas Valančiūnas,22,80,80,2096,6.4,11.2,0.5720000000000001,0.0,0.0,0.0,6.4,11.2,0.573,3.7,4.7,0.7859999999999999,3.7,8.2,11.9,0.7,0.6,1.6,1.9,3.8,16.5
Terrence Ross,23,82,61,2092,5.3,13.0,0.41,2.5,6.7,0.37200000000000005,2.8,6.2,0.452,0.8,1.0,0.7859999999999999,0.6,3.3,3.9,1.5,0.9,0.4,1.2,2.3,13.9
Lou Williams,28,80,0,2016,6.7,16.6,0.40399999999999997,2.7,8.0,0.34,4.0,8.6,0.46399999999999997,6.1,7.1,0.861,0.4,2.3,2.7,2.9,1.6,0.2,1.8,1.8,22.2
Greivis Vásquez,28,82,29,1991,5.4,13.1,0.408,2.4,6.3,0.379,2.9,6.8,0.436,0.9,1.2,0.758,0.4,3.5,3.9,5.5,0.8,0.2,2.2,3.2,14.0
Amir Johnson,27,75,72,1979,5.4,9.4,0.574,0.3,0.8,0.413,5.1,8.6,0.59,1.4,2.3,0.612,2.9,5.4,8.3,2.1,0.8,1.1,2.0,4.1,12.6
James Johnson,27,70,17,1370,6.3,10.6,0.589,0.3,1.3,0.21600000000000003,6.0,9.3,0.643,1.8,2.7,0.657,1.6,5.2,6.8,2.5,1.4,1.8,2.1,4.1,14.6
Tyler Hansbrough,29,74,8,1058,2.9,5.6,0.521,0.0,0.2,0.14300000000000002,2.9,5.4,0.5379999999999999,3.3,4.7,0.698,3.6,5.4,9.0,0.7,1.0,0.5,0.7,4.8,9.2
Chuck Hayes,31,29,0,255,3.1,6.5,0.478,0.0,0.0,,3.1,6.5,0.478,0.8,1.6,0.545,2.5,4.7,7.2,2.8,1.4,0.6,1.1,5.2,7.1
Landry Fields,26,26,9,216,3.3,6.8,0.488,0.2,0.3,0.5,3.2,6.5,0.48700000000000004,0.8,1.0,0.833,1.7,2.7,4.3,2.5,1.8,0.0,1.3,1.5,7.7
Greg Stiemsma,29,17,0,66,3.3,4.4,0.75,0.0,0.0,,3.3,4.4,0.75,1.1,2.2,0.5,4.9,3.3,8.2,1.6,1.1,0.0,3.8,8.2,7.6
Bruno Caboclo,19,8,0,23,6.3,18.8,0.33299999999999996,3.1,4.7,0.667,3.1,14.1,0.222,0.0,0.0,,1.6,1.6,3.1,0.0,0.0,1.6,6.3,4.7,15.7
Lucas Nogueira,22,6,0,23,3.1,12.5,0.25,0.0,0.0,,3.1,12.5,0.25,3.1,6.3,0.5,3.1,14.1,17.2,1.6,3.1,0.0,3.1,9.4,9.4
