PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Pau Gasol,34,78,78,2681,7.7,15.5,0.494,0.2,0.3,0.462,7.5,15.1,0.495,3.9,4.9,0.8029999999999999,3.0,9.4,12.3,2.8,0.3,2.0,2.1,2.0,19.4
Jimmy Butler,25,65,65,2513,6.0,13.1,0.462,1.0,2.8,0.37799999999999995,5.0,10.3,0.484,5.5,6.6,0.8340000000000001,1.6,3.8,5.4,3.0,1.6,0.5,1.3,1.5,18.6
Joakim Noah,29,67,67,2049,3.3,7.5,0.445,0.0,0.0,0.0,3.3,7.5,0.447,1.8,3.1,0.603,3.8,7.5,11.3,5.5,0.8,1.3,2.2,3.6,8.5
Aaron Brooks,30,82,21,1885,6.6,15.6,0.42100000000000004,2.3,6.0,0.387,4.3,9.6,0.442,2.8,3.3,0.833,0.6,2.6,3.2,5.0,1.0,0.3,3.0,3.6,18.2
Mike Dunleavy,34,63,63,1838,4.1,9.4,0.435,2.1,5.2,0.40700000000000003,2.0,4.3,0.46799999999999997,1.4,1.7,0.805,0.5,4.3,4.9,2.2,0.8,0.4,1.2,2.4,11.7
Taj Gibson,29,62,17,1692,5.4,10.8,0.502,0.0,0.0,,5.4,10.8,0.502,2.8,3.9,0.7170000000000001,3.4,5.0,8.4,1.5,0.8,1.6,1.6,3.4,13.6
Nikola Mirotić,23,82,3,1654,5.5,13.6,0.405,2.2,6.8,0.316,3.4,6.8,0.495,5.0,6.2,0.8029999999999999,1.4,7.4,8.8,2.1,1.2,1.2,1.9,3.7,18.1
Kirk Hinrich,34,66,22,1610,3.2,8.5,0.373,1.3,3.8,0.345,1.9,4.8,0.39399999999999996,0.8,1.1,0.7,0.4,2.3,2.7,3.3,1.0,0.3,1.6,3.2,8.4
Derrick Rose,26,51,51,1530,8.0,19.6,0.405,1.8,6.4,0.28,6.2,13.3,0.465,3.6,4.4,0.813,0.8,3.0,3.8,5.9,0.8,0.4,3.8,1.5,21.3
Tony Snell,23,72,22,1412,4.1,9.5,0.429,1.9,5.0,0.371,2.2,4.4,0.494,1.1,1.4,0.8,0.8,3.7,4.5,1.6,0.8,0.3,1.2,2.2,11.1
E'Twaun Moore,25,56,0,504,4.4,9.9,0.446,0.9,2.7,0.342,3.5,7.2,0.485,0.9,1.4,0.6,0.9,2.4,3.3,2.4,1.4,0.4,1.0,3.2,10.6
Doug McDermott,23,36,0,321,4.8,12.0,0.402,1.5,4.6,0.317,3.4,7.4,0.455,1.1,1.7,0.667,0.7,4.1,4.8,0.7,0.4,0.1,1.9,3.3,12.2
Nazr Mohammed,37,23,0,128,3.7,8.4,0.433,0.0,0.0,,3.7,8.4,0.433,0.3,0.8,0.33299999999999996,3.1,7.6,10.7,0.8,1.1,1.4,2.0,4.5,7.6
Cameron Bairstow,24,18,1,64,1.7,7.9,0.214,0.0,0.0,,1.7,7.9,0.214,2.3,2.8,0.8,3.4,1.1,4.5,0.6,1.1,0.6,1.7,4.5,5.6
