SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,8,DEN,Ty Lawson,27,75,75,2665,5.5,12.5,0.44,0.9,2.8,0.34,4.5,9.7,0.46,3.6,4.9,0.73,0.6,2.6,3.2,9.7,1.2,0.1,2.5,1.7,15.4
2015,8,DEN,Wilson Chandler,27,78,75,2471,6.1,14.2,0.43,2.0,5.9,0.34,4.1,8.3,0.49,1.6,2.1,0.78,1.4,5.5,6.9,2.0,0.8,0.4,1.6,3.4,15.8
2015,8,DEN,Kenneth Faried,25,75,71,2086,6.4,12.7,0.51,0.0,0.1,0.12,6.4,12.6,0.51,3.4,5.0,0.69,4.2,7.4,11.5,1.5,1.1,1.0,2.0,3.6,16.3
2015,8,DEN,Arron Afflalo,29,53,53,1750,5.8,13.5,0.43,1.7,5.0,0.34,4.1,8.5,0.48,2.6,3.1,0.84,0.4,3.3,3.7,2.1,0.7,0.1,1.7,2.2,15.9
2015,8,DEN,Danilo Gallinari,26,59,27,1426,5.8,14.3,0.4,2.7,7.6,0.36,3.1,6.7,0.45,4.3,4.8,0.9,0.8,4.7,5.5,2.1,1.2,0.5,1.4,2.4,18.5
2015,8,DEN,J.J. Hickson,26,73,8,1411,5.6,11.7,0.48,0.0,0.1,0.0,5.6,11.7,0.48,3.0,5.1,0.58,3.8,7.7,11.5,1.5,0.9,0.9,2.4,3.5,14.1
2015,8,DEN,Jusuf NurkiA,20,62,27,1103,5.6,12.5,0.45,0.0,0.1,0.0,5.6,12.4,0.45,2.7,4.3,0.64,4.1,8.4,12.5,1.6,1.7,2.2,2.8,6.8,13.9
2015,8,DEN,Randy Foye,31,50,21,1087,4.9,13.3,0.37,3.1,8.7,0.36,1.8,4.6,0.39,1.5,1.8,0.82,0.3,2.5,2.8,3.9,1.1,0.4,2.0,3.2,14.4
2015,8,DEN,Darrell Arthur,26,58,4,988,5.6,14.0,0.4,0.9,4.0,0.24,4.7,10.0,0.47,1.7,2.1,0.78,1.9,4.3,6.2,2.1,1.7,0.9,1.7,5.3,13.9
2015,8,DEN,Timofey Mozgov,28,35,35,897,4.7,9.3,0.5,0.1,0.2,0.33,4.6,9.1,0.51,2.5,3.5,0.73,3.7,7.3,10.9,0.6,0.6,1.6,1.9,4.6,12.0
2015,8,DEN,Gary Harris,20,55,6,719,3.3,10.9,0.3,1.1,5.2,0.2,2.3,5.7,0.4,1.8,2.4,0.74,1.1,2.2,3.2,1.5,2.0,0.4,1.9,3.6,9.4
2015,8,DEN,Jameer Nelson,32,34,5,702,6.9,15.4,0.45,2.4,6.7,0.35,4.6,8.7,0.52,0.6,1.0,0.58,0.8,2.6,3.4,6.4,1.3,0.2,3.1,3.6,16.8
2015,8,DEN,Will Barton,24,28,0,683,5.9,13.3,0.44,1.0,3.5,0.28,4.9,9.8,0.5,3.4,4.2,0.81,1.2,5.5,6.7,2.8,1.8,0.8,2.3,2.6,16.2
2015,8,DEN,Alonzo Gee,27,39,0,511,4.6,9.7,0.48,0.7,1.7,0.42,3.9,8.0,0.5,3.4,4.6,0.74,2.0,2.9,4.9,1.3,2.0,0.4,1.8,3.0,13.4
2015,8,DEN,Nate Robinson,30,33,1,465,5.5,15.8,0.35,1.9,7.1,0.26,3.6,8.7,0.42,2.0,3.1,0.65,1.1,1.9,3.0,6.0,1.1,0.2,1.7,5.3,14.9
2015,8,DEN,Erick Green,23,43,1,410,5.4,14.2,0.38,1.2,4.1,0.3,4.1,10.1,0.41,0.9,1.1,0.83,0.6,2.1,2.7,3.4,1.1,0.0,1.2,2.3,12.8
2015,8,DEN,Joffrey Lauvergne,23,24,1,268,4.8,12.0,0.4,0.4,2.1,0.19,4.4,9.8,0.45,2.4,3.8,0.64,3.6,6.7,10.3,1.7,1.1,1.3,3.0,5.8,12.5
2015,8,DEN,JaVale McGee,27,17,0,195,6.3,11.3,0.56,0.0,0.0,,6.3,11.3,0.56,3.7,5.4,0.69,2.6,6.3,8.9,0.2,0.4,3.5,2.4,5.2,16.2
2015,8,DEN,Ian Clark,23,7,0,31,4.6,12.8,0.36,1.2,5.8,0.2,3.5,7.0,0.5,4.6,4.6,1.0,0.0,3.5,3.5,2.3,3.5,1.2,2.3,9.3,15.1
2015,8,DEN,Jamaal Franklin,23,3,0,13,2.8,5.5,0.5,2.8,5.5,0.5,0.0,0.0,,0.0,0.0,,2.8,2.8,5.5,8.3,0.0,2.8,8.3,11.1,8.3
