Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2005,28,100,TOR,Toronto Raptors,Rafael Araujo,"August 12, 1980",24.0,NBA,C,59.0,41.0,736.0,5.3,12.3,0.43,0.1,0.2,0.33,5.3,12.1,0.44,3.0,3.9,0.78,4.2,8.9,13.0,1.1,1.5,0.6,3.7,11.0,13.8,92.0,107.0
2006,28,100,TOR,Toronto Raptors,Rafael Araujo,"August 12, 1980",25.0,NBA,C,52.0,34.0,601.0,4.6,12.7,0.37,0.0,0.1,0.0,4.6,12.6,0.37,1.3,2.5,0.54,3.8,8.9,12.6,1.3,2.1,0.5,3.7,9.1,10.6,77.0,110.0
2007,29,100,UTA,Utah Jazz,Rafael Araujo,"August 12, 1980",26.0,NBA,C,28.0,0.0,248.0,5.7,13.7,0.42,0.0,0.0,,5.7,13.7,0.42,3.8,6.1,0.62,4.6,9.3,13.9,2.1,1.3,0.4,3.6,8.2,15.2,93.0,106.0
