Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1994,8,3,DEN,Denver Nuggets,24.0,NBA,PG,12.0,339.0,11.8,0.46,0.24,0.2,1.1,5.0,3.1,18.0,0.8,0.2,7.7,24.8,0.2,0.1,0.3,0.04,-0.8,-1.9,-2.7,-0.1
1995,8,3,DEN,Denver Nuggets,25.0,NBA,PG,3.0,76.0,10.2,0.51,0.36,0.42,3.0,5.1,4.0,12.3,1.4,0.0,17.0,27.8,0.0,0.0,-0.1,-0.05,-1.1,-3.8,-4.9,-0.1
