Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,12,1079,IND,Indiana Pacers,Danny Granger,1983-04-20,22.0,NBA,SF,78.0,17.0,1765.0,4.5,9.7,0.46,0.6,1.9,0.32,3.9,7.9,0.5,2.3,3.0,0.78,2.7,5.2,7.8,1.8,1.2,1.3,1.6,4.3,12.0
2007,12,1079,IND,Indiana Pacers,Danny Granger,1983-04-20,23.0,NBA,SF,82.0,57.0,2785.0,5.1,11.2,0.46,1.4,3.7,0.38,3.7,7.5,0.5,3.1,3.8,0.8,1.5,3.5,4.9,1.5,0.9,0.8,1.7,3.2,14.8
2008,12,1079,IND,Indiana Pacers,Danny Granger,1983-04-20,24.0,NBA,SF,80.0,80.0,2876.0,6.7,15.1,0.45,2.1,5.3,0.4,4.6,9.8,0.47,4.0,4.7,0.85,1.2,4.9,6.1,2.1,1.2,1.1,2.1,3.6,19.6
2009,12,1079,IND,Indiana Pacers,Danny Granger,1983-04-20,25.0,NBA,SF,67.0,66.0,2424.0,8.5,19.0,0.45,2.7,6.7,0.4,5.8,12.3,0.47,6.0,6.8,0.88,0.7,4.3,5.1,2.7,1.0,1.4,2.5,3.1,25.7
2010,12,1079,IND,Indiana Pacers,Danny Granger,1983-04-20,26.0,NBA,SF,62.0,62.0,2278.0,7.7,18.0,0.43,2.5,6.9,0.36,5.2,11.1,0.47,5.7,6.8,0.85,1.1,4.3,5.4,2.7,1.5,0.8,2.5,2.9,23.7
2011,12,1079,IND,Indiana Pacers,Danny Granger,1983-04-20,27.0,NBA,SF,79.0,79.0,2763.0,7.0,16.4,0.42,2.0,5.3,0.39,4.9,11.1,0.44,5.1,6.1,0.85,1.1,4.4,5.5,2.6,1.2,0.8,2.7,2.8,21.1
2012,12,1079,IND,Indiana Pacers,Danny Granger,1983-04-20,28.0,NBA,SF,62.0,62.0,2062.0,6.8,16.4,0.42,2.1,5.6,0.38,4.7,10.8,0.43,4.4,5.1,0.87,1.4,4.0,5.4,1.9,1.1,0.7,1.9,2.5,20.2
2013,12,1079,IND,Indiana Pacers,Danny Granger,1983-04-20,29.0,NBA,SF,5.0,0.0,74.0,4.9,17.0,0.29,1.0,4.9,0.2,3.9,12.2,0.32,2.4,3.9,0.62,1.5,2.9,4.4,1.5,1.0,0.5,1.9,2.9,13.1
2014,31,1079,TOT,Total After Trade,Danny Granger,1983-04-20,30.0,NBA,SF,41.0,2.0,847.0,4.9,13.0,0.38,1.8,5.4,0.34,3.1,7.6,0.41,2.7,2.8,0.94,1.3,4.3,5.7,1.7,0.5,0.7,2.0,2.6,14.4
2014,12,1079,IND,Indiana Pacers,Danny Granger,1983-04-20,30.0,NBA,SF,29.0,2.0,653.0,4.4,12.3,0.36,1.7,5.2,0.33,2.7,7.1,0.38,2.8,2.9,0.96,1.3,4.5,5.8,1.8,0.5,0.7,2.0,2.3,13.3
2014,13,1079,LAC,Los Angeles Clippers,Danny Granger,1983-04-20,30.0,NBA,SF,12.0,0.0,194.0,6.7,15.6,0.43,2.2,6.3,0.35,4.5,9.3,0.48,2.2,2.6,0.86,1.3,3.9,5.2,1.5,0.6,0.7,1.9,3.9,17.8
2015,16,1079,MIA,Miami Heat,Danny Granger,1983-04-20,31.0,NBA,SF,30.0,6.0,613.0,3.8,9.5,0.4,1.8,4.9,0.36,2.1,4.6,0.45,1.6,2.2,0.76,1.2,3.5,4.7,1.0,0.8,0.4,1.4,3.9,11.0
