Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2005,7,2832,DAL,Dallas Mavericks,27.0,NBA,PG,13.0,501.0,18.8,0.63,0.34,0.27,2.0,10.5,6.1,19.2,1.8,1.1,14.4,18.4,1.4,0.0,1.4,0.14,4.1,0.4,4.5,0.8
2006,7,2832,DAL,Dallas Mavericks,28.0,NBA,PG,22.0,844.0,16.1,0.52,0.27,0.19,1.7,7.7,4.6,18.0,1.7,0.1,9.9,24.4,1.0,0.9,1.9,0.11,2.6,-0.2,2.4,0.9
2007,7,2832,DAL,Dallas Mavericks,29.0,NBA,SG,6.0,229.0,12.5,0.51,0.35,0.2,1.4,5.5,3.4,17.7,1.1,0.8,14.5,22.2,0.1,-0.1,0.0,0.0,0.2,-2.3,-2.0,0.0
2008,7,2832,DAL,Dallas Mavericks,30.0,NBA,SG,5.0,180.0,16.3,0.59,0.53,0.25,0.6,4.6,2.5,25.9,0.6,0.4,7.0,18.4,0.6,-0.1,0.4,0.11,4.0,0.1,4.2,0.3
2009,7,2832,DAL,Dallas Mavericks,31.0,NBA,SG,10.0,325.0,12.0,0.51,0.47,0.24,2.4,8.0,5.3,9.9,1.0,0.8,10.3,22.7,0.1,0.0,0.1,0.02,0.8,-2.9,-2.1,0.0
2010,7,2832,DAL,Dallas Mavericks,32.0,NBA,SG,6.0,174.0,11.8,0.5,0.44,0.23,1.3,8.3,4.8,12.3,1.2,0.4,7.3,22.1,0.1,0.2,0.3,0.08,0.3,-0.4,-0.1,0.1
2011,7,2832,DAL,Dallas Mavericks,33.0,NBA,SG,21.0,684.0,20.3,0.6,0.35,0.31,1.1,6.0,3.6,18.6,2.1,0.4,9.5,24.0,2.1,0.5,2.6,0.18,3.4,1.2,4.6,1.1
2012,7,2832,DAL,Dallas Mavericks,34.0,NBA,SG,4.0,139.0,12.5,0.58,0.46,0.18,0.8,7.4,3.9,21.1,0.4,0.0,14.4,18.4,0.2,-0.1,0.2,0.05,1.2,-1.3,-0.1,0.1
2013,2,2832,BOS,Boston Celtics,35.0,NBA,SG,6.0,189.0,14.8,0.61,0.63,0.2,0.0,7.6,4.1,13.9,1.2,0.9,7.8,17.2,0.3,0.3,0.6,0.15,1.9,1.6,3.5,0.3
2015,11,2832,HOU,Houston Rockets,37.0,NBA,SG,17.0,487.0,10.1,0.55,0.61,0.12,1.3,6.7,4.0,14.9,1.5,0.3,12.4,13.8,0.5,0.0,0.5,0.05,-0.8,0.4,-0.4,0.2
2016,11,2832,HOU,Houston Rockets,38.0,NBA,SG,5.0,124.0,5.5,0.44,0.5,0.08,0.8,9.0,4.7,8.3,0.8,0.7,7.1,14.0,0.0,0.0,0.0,-0.01,-3.1,-1.3,-4.4,-0.1
2017,17,2832,MIL,Milwaukee Bucks,39.0,NBA,SG,6.0,68.0,6.7,0.41,0.56,0.06,3.3,11.4,7.1,11.5,2.3,1.4,9.8,14.3,-0.1,0.1,0.0,0.03,-3.7,2.0,-1.7,0.0
2018,17,2832,MIL,Milwaukee Bucks,40.0,NBA,SG,3.0,44.0,5.5,0.6,1.0,0.0,2.9,2.5,2.7,6.0,1.2,0.0,16.7,6.6,0.0,0.0,0.0,0.04,-0.7,-1.2,-2.0,0.0
