Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2005,27.0,DAL,NBA,PG,13.0,501.0,18.8,0.634,0.344,0.269,2.0,10.5,6.1,19.2,1.8,1.1,14.4,18.4,,1.4,0.0,1.4,0.135,,4.1,0.4,4.5,0.8
2006,28.0,DAL,NBA,PG,22.0,844.0,16.1,0.52,0.274,0.192,1.7,7.7,4.6,18.0,1.7,0.1,9.9,24.4,,1.0,0.9,1.9,0.107,,2.6,-0.2,2.4,0.9
2007,29.0,DAL,NBA,SG,6.0,229.0,12.5,0.51,0.348,0.196,1.4,5.5,3.4,17.7,1.1,0.8,14.5,22.2,,0.1,-0.1,0.0,0.003,,0.2,-2.3,-2.0,0.0
2008,30.0,DAL,NBA,SG,5.0,180.0,16.3,0.593,0.533,0.25,0.6,4.6,2.5,25.9,0.6,0.4,7.0,18.4,,0.6,-0.1,0.4,0.113,,4.0,0.1,4.2,0.3
2009,31.0,DAL,NBA,SG,10.0,325.0,12.0,0.514,0.468,0.238,2.4,8.0,5.3,9.9,1.0,0.8,10.3,22.7,,0.1,0.0,0.1,0.017,,0.8,-2.9,-2.1,0.0
2010,32.0,DAL,NBA,SG,6.0,174.0,11.8,0.5,0.435,0.232,1.3,8.3,4.8,12.3,1.2,0.4,7.3,22.1,,0.1,0.2,0.3,0.077,,0.3,-0.4,-0.1,0.1
2011,33.0,DAL,NBA,SG,21.0,684.0,20.3,0.604,0.354,0.31,1.1,6.0,3.6,18.6,2.1,0.4,9.5,24.0,,2.1,0.5,2.6,0.179,,3.4,1.2,4.6,1.1
2012,34.0,DAL,NBA,SG,4.0,139.0,12.5,0.579,0.455,0.182,0.8,7.4,3.9,21.1,0.4,0.0,14.4,18.4,,0.2,-0.1,0.2,0.052,,1.2,-1.3,-0.1,0.1
2013,35.0,BOS,NBA,SG,6.0,189.0,14.8,0.612,0.63,0.204,0.0,7.6,4.1,13.9,1.2,0.9,7.8,17.2,,0.3,0.3,0.6,0.147,,1.9,1.6,3.5,0.3
2015,37.0,HOU,NBA,SG,17.0,487.0,10.1,0.553,0.612,0.119,1.3,6.7,4.0,14.9,1.5,0.3,12.4,13.8,,0.5,0.0,0.5,0.054,,-0.8,0.4,-0.4,0.2
2016,38.0,HOU,NBA,SG,5.0,124.0,5.5,0.445,0.5,0.079,0.8,9.0,4.7,8.3,0.8,0.7,7.1,14.0,,0.0,0.0,0.0,-0.011,,-3.1,-1.3,-4.4,-0.1
2017,39.0,MIL,NBA,SG,6.0,68.0,6.7,0.407,0.556,0.056,3.3,11.4,7.1,11.5,2.3,1.4,9.8,14.3,,-0.1,0.1,0.0,0.032,,-3.7,2.0,-1.7,0.0
2018,40.0,MIL,NBA,SG,3.0,44.0,5.5,0.6,1.0,0.0,2.9,2.5,2.7,6.0,1.2,0.0,16.7,6.6,,0.0,0.0,0.0,0.038,,-0.7,-1.2,-2.0,0.0
