Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,22.0,SDC,NBA,C,78,5,16.3,2.2,5.5,.404,0.1,0.2,.368,2.1,5.3,.405,.412,0.6,0.9,.696,1.4,2.1,3.5,1.5,0.7,0.3,1.2,2.2,5.2
1984,23.0,DEN,NBA,PF,78,17,17.7,3.5,8.2,.426,0.0,0.2,.158,3.4,7.9,.435,.429,1.5,1.9,.773,1.7,3.5,5.2,2.5,0.6,0.4,1.4,2.3,8.5
1985,24.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy)
1986,25.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy)
1987,26.0,HOU,NBA,PF,51,0,6.1,1.2,2.7,.424,0.1,0.3,.250,1.1,2.4,.447,.439,0.4,0.6,.759,0.5,1.1,1.5,0.6,0.1,0.1,0.4,0.7,2.8
1988,27.0,TOT,NBA,PF,74,3,18.2,2.3,5.9,.390,0.6,2.0,.320,1.7,3.9,.426,.444,0.8,1.0,.753,1.2,2.9,4.1,1.5,0.7,0.2,0.8,1.9,6.1
1988,27.0,HOU,NBA,PF,12,0,4.4,0.9,2.2,.423,0.5,1.3,.400,0.4,0.9,.455,.538,0.3,0.4,.800,0.8,0.7,1.4,0.3,0.1,0.0,0.1,0.3,2.7
1988,27.0,POR,NBA,PF,62,3,20.9,2.6,6.7,.387,0.7,2.2,.311,1.9,4.5,.424,.438,0.9,1.2,.750,1.3,3.3,4.6,1.7,0.8,0.3,1.0,2.1,6.7
1989,28.0,POR,NBA,PF,72,3,15.0,2.0,4.8,.417,0.7,2.0,.348,1.3,2.9,.464,.487,0.4,0.5,.842,0.9,2.3,3.2,1.4,0.6,0.2,0.8,1.4,5.2
1990,29.0,CHH,NBA,PF,54,2,11.2,1.6,3.9,.417,0.7,1.9,.370,0.9,2.1,.459,.505,0.3,0.4,.783,0.6,1.7,2.4,1.0,0.4,0.2,0.5,1.2,4.3
