Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,5,1281,CHI,Charlotte Bobcats,23.0,NBA,SF,82.0,42.0,26.8,3.8,8.5,0.45,0.2,0.5,0.32,3.7,8.0,0.46,0.46,2.5,3.2,0.79,1.9,2.5,4.5,2.1,0.8,0.8,1.5,3.0,10.3
1984,5,1281,CHI,Charlotte Bobcats,24.0,NBA,SF,78.0,6.0,20.2,2.5,5.5,0.45,0.0,0.3,0.04,2.5,5.3,0.47,0.45,1.4,2.0,0.72,1.1,1.5,2.6,1.5,0.6,0.4,1.0,2.1,6.4
1985,5,1281,CHI,Charlotte Bobcats,25.0,NBA,SF,68.0,5.0,13.9,1.8,4.0,0.44,0.1,0.5,0.27,1.6,3.4,0.47,0.46,0.9,1.3,0.67,0.8,1.4,2.2,1.1,0.3,0.2,0.7,1.3,4.5
1986,31,1281,TOT,Total After Trade,26.0,NBA,SF,30.0,0.0,11.1,1.3,3.5,0.37,0.0,0.3,0.11,1.3,3.2,0.39,0.37,0.6,0.9,0.7,0.5,1.2,1.7,0.8,0.3,0.4,0.4,1.6,3.3
1986,21,1281,SEA,Seattle Supersonics,26.0,NBA,SF,12.0,0.0,7.8,0.8,2.3,0.33,0.1,0.3,0.25,0.7,1.9,0.35,0.35,0.3,0.4,0.6,0.3,0.8,1.0,0.5,0.2,0.1,0.3,0.9,1.8
1986,27,1281,SAS,San Antonio Spurs,26.0,NBA,SF,11.0,0.0,11.6,1.6,3.6,0.45,0.0,0.2,0.0,1.6,3.5,0.47,0.45,1.0,1.5,0.69,0.5,1.7,2.2,1.1,0.2,0.3,0.5,1.9,4.3
1986,3,1281,NJN,New Jersey Nets,26.0,NBA,SF,2.0,0.0,14.5,1.5,8.0,0.19,0.0,1.0,0.0,1.5,7.0,0.21,0.19,0.0,0.0,,1.5,2.5,4.0,0.5,0.5,2.0,1.0,3.0,3.0
1986,5,1281,CHI,Charlotte Bobcats,26.0,NBA,SF,5.0,0.0,16.2,1.8,4.6,0.39,0.0,0.2,0.0,1.8,4.4,0.41,0.39,1.0,1.2,0.83,0.6,0.8,1.4,1.0,0.8,0.6,0.4,2.2,4.6
1987,10,1281,GSW,Golden State Warriors,27.0,NBA,SF,73.0,28.0,20.5,2.9,5.6,0.52,0.0,0.2,0.18,2.9,5.4,0.53,0.52,2.7,3.3,0.83,1.0,2.3,3.2,1.3,0.5,0.3,1.0,2.0,8.6
1988,10,1281,GSW,Golden State Warriors,28.0,NBA,SF,68.0,67.0,32.2,5.6,10.7,0.53,0.3,0.6,0.49,5.3,10.1,0.53,0.54,4.0,4.7,0.85,1.4,2.9,4.3,2.8,1.0,0.5,1.6,2.8,15.5
1989,10,1281,GSW,Golden State Warriors,29.0,NBA,PF,81.0,1.0,23.3,3.7,7.8,0.48,0.8,2.1,0.39,2.9,5.7,0.5,0.53,2.3,2.8,0.82,1.4,3.3,4.6,2.0,0.5,0.5,0.9,2.1,10.6
1990,10,1281,GSW,Golden State Warriors,30.0,NBA,PF,82.0,22.0,24.3,3.7,7.7,0.48,0.8,2.4,0.35,2.9,5.4,0.54,0.53,2.9,3.5,0.82,1.5,3.7,5.1,1.6,0.6,0.6,1.1,2.2,11.1
1991,10,1281,GSW,Golden State Warriors,31.0,NBA,SF,82.0,9.0,24.7,3.2,6.8,0.46,0.9,2.7,0.33,2.3,4.1,0.55,0.53,2.3,2.8,0.82,1.3,3.0,4.3,1.4,0.6,0.5,0.8,2.4,9.5
1992,10,1281,GSW,Golden State Warriors,32.0,NBA,SF,25.0,6.0,21.4,3.5,8.4,0.41,1.3,3.8,0.35,2.2,4.6,0.47,0.49,1.9,2.4,0.81,1.2,2.2,3.4,0.9,0.6,0.5,0.6,3.0,10.2
1993,26,1281,SAC,Sacramento Kings,33.0,NBA,SF,69.0,4.0,20.7,2.9,7.0,0.41,0.6,1.9,0.32,2.3,5.1,0.45,0.46,1.9,2.2,0.86,1.0,1.8,2.8,1.7,0.7,0.4,0.9,2.0,8.3
1994,6,1281,CLE,Cleveland Cavaliers,34.0,NBA,SF,36.0,11.0,15.2,2.0,4.5,0.44,0.6,1.4,0.44,1.4,3.1,0.43,0.5,0.9,1.2,0.74,0.7,1.6,2.3,1.0,0.7,0.4,0.6,1.5,5.4
1995,10,1281,GSW,Golden State Warriors,35.0,NBA,SF,5.0,2.0,9.2,0.6,2.4,0.25,0.2,1.2,0.17,0.4,1.2,0.33,0.29,0.6,0.8,0.75,0.8,0.6,1.4,0.6,0.2,0.2,0.2,1.4,2.0
