PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Shai Gilgeous-Alexander,21,70,70,2428,9.6,20.3,0.47100000000000003,1.7,5.0,0.34700000000000003,7.8,15.3,0.512,5.8,7.1,0.807,0.9,7.3,8.2,4.6,1.6,0.9,2.7,2.3,26.6,,111,109
Chris Paul,34,70,70,2208,9.6,19.5,0.489,2.4,6.7,0.365,7.1,12.8,0.5539999999999999,5.6,6.1,0.907,0.6,7.1,7.7,10.4,2.4,0.2,3.5,3.5,27.1,,120,108
Dennis Schröder,26,65,2,1999,11.0,23.5,0.469,3.0,7.9,0.385,8.0,15.6,0.513,4.8,5.7,0.8390000000000001,0.5,5.3,5.7,6.4,1.1,0.3,4.0,3.5,29.9,,108,112
Danilo Gallinari,31,62,62,1834,9.5,21.6,0.43799999999999994,4.7,11.6,0.405,4.8,10.0,0.47600000000000003,7.0,7.9,0.893,0.9,7.6,8.5,3.2,1.1,0.1,2.0,2.0,30.7,,120,111
Steven Adams,26,63,63,1680,8.2,13.8,0.5920000000000001,0.0,0.1,0.33299999999999996,8.2,13.7,0.594,3.4,5.8,0.5820000000000001,6.0,10.9,16.9,4.2,1.5,1.9,2.7,3.5,19.8,,122,106
Terrance Ferguson,21,56,38,1257,3.0,8.5,0.355,1.9,6.5,0.292,1.1,2.0,0.5579999999999999,0.6,0.8,0.75,0.9,2.0,2.9,2.0,1.0,0.7,1.2,6.0,8.5,,97,114
Darius Bazley,19,61,9,1130,5.4,13.6,0.39399999999999996,2.1,6.1,0.348,3.3,7.6,0.43200000000000005,1.8,2.7,0.6940000000000001,1.3,9.3,10.6,1.8,1.0,1.8,1.9,2.4,14.7,,96,108
Nerlens Noel,25,61,7,1127,7.9,11.6,0.684,0.0,0.1,0.33299999999999996,7.9,11.5,0.688,3.4,4.6,0.755,3.9,9.0,12.9,2.5,2.5,3.9,2.8,7.2,19.4,,127,102
Hamidou Diallo,21,46,3,896,7.2,16.1,0.446,0.9,3.1,0.281,6.3,13.0,0.485,2.1,3.4,0.603,2.4,6.7,9.1,2.0,2.0,0.5,2.8,5.5,17.2,,94,109
Abdel Nader,26,55,6,867,6.9,14.7,0.46799999999999997,2.7,7.2,0.375,4.2,7.6,0.556,2.9,3.7,0.773,0.8,4.8,5.6,2.1,1.3,1.1,2.4,4.4,19.3,,107,111
Luguentz Dort,20,36,28,820,5.1,12.9,0.39399999999999996,1.8,6.0,0.297,3.3,6.9,0.479,2.5,3.1,0.792,1.4,3.4,4.8,1.6,1.8,0.2,1.3,5.7,14.5,,103,111
Mike Muscala,28,47,2,572,6.5,16.1,0.40700000000000003,4.6,12.1,0.37799999999999995,2.0,3.9,0.5,1.5,1.9,0.818,1.4,7.8,9.2,3.4,0.8,1.0,1.4,4.9,19.2,,114,110
Deonte Burton,26,39,0,356,5.9,17.1,0.344,1.4,7.2,0.18899999999999997,4.5,9.8,0.45799999999999996,1.1,1.9,0.5710000000000001,1.0,6.8,7.8,2.3,1.0,1.4,2.6,4.6,14.2,,78,110
Andre Roberson,28,7,0,87,4.5,16.2,0.276,1.7,7.8,0.214,2.8,8.4,0.33299999999999996,0.6,1.1,0.5,3.9,11.2,15.1,2.2,0.6,1.7,1.1,7.3,11.2,,84,108
Devon Hall,24,11,0,81,3.6,18.0,0.2,2.4,10.2,0.235,1.2,7.8,0.154,2.4,4.8,0.5,1.2,3.0,4.2,7.8,2.4,0.6,3.0,3.6,12.0,,74,110
Kevin Hervey,23,10,0,52,6.5,25.2,0.259,2.8,18.7,0.15,3.7,6.5,0.5710000000000001,0.0,0.0,,0.9,10.3,11.2,4.7,0.9,0.9,0.0,3.7,15.9,,78,109
Justin Patton,22,5,0,24,8.1,20.2,0.4,2.0,8.1,0.25,6.1,12.1,0.5,0.0,0.0,,2.0,8.1,10.1,4.0,0.0,0.0,4.0,8.1,18.2,,86,113
Isaiah Roby,21,3,0,11,0.0,4.4,0.0,0.0,0.0,,0.0,4.4,0.0,0.0,0.0,,0.0,8.8,8.8,0.0,0.0,0.0,4.4,4.4,0.0,,0,113
