PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Bam Adebayo,22,72,72,2417,8.9,16.0,0.557,0.0,0.3,0.14300000000000002,8.8,15.7,0.564,5.3,7.7,0.691,3.6,11.3,14.8,7.4,1.7,1.9,4.1,3.7,23.1,,116,106
Duncan Robinson,25,73,68,2166,7.3,15.5,0.47,6.1,13.7,0.446,1.2,1.8,0.654,1.5,1.6,0.9309999999999999,0.2,5.0,5.2,2.3,0.8,0.4,1.6,4.3,22.2,,122,113
Kendrick Nunn,24,67,67,1962,10.0,22.7,0.439,3.4,9.7,0.35,6.6,13.0,0.505,2.1,2.5,0.85,0.5,4.0,4.5,5.5,1.4,0.4,2.8,3.8,25.5,,103,112
Jimmy Butler,30,58,58,1959,8.6,18.9,0.455,0.7,3.0,0.244,7.9,15.9,0.495,10.9,13.1,0.8340000000000001,2.6,7.0,9.6,8.7,2.6,0.8,3.2,2.0,28.8,,123,108
Goran Dragić,33,59,3,1663,9.4,21.3,0.441,3.6,9.9,0.36700000000000005,5.7,11.3,0.505,5.6,7.2,0.7759999999999999,0.9,4.6,5.5,8.8,1.2,0.3,4.2,3.6,28.0,,110,113
Tyler Herro,20,55,8,1508,8.7,20.4,0.428,3.8,9.6,0.389,5.0,10.8,0.462,2.8,3.2,0.87,0.5,6.7,7.3,3.9,1.1,0.3,2.8,2.5,24.1,,103,112
Derrick Jones,22,59,16,1375,6.5,12.4,0.527,1.3,4.7,0.28,5.2,7.7,0.677,3.4,4.4,0.772,2.3,5.9,8.3,2.2,2.1,1.3,1.1,4.6,17.7,,126,109
Kelly Olynyk,28,67,9,1300,6.9,14.9,0.462,3.6,8.8,0.406,3.3,6.2,0.5429999999999999,3.2,3.8,0.86,1.7,9.8,11.5,4.4,1.7,0.9,2.7,6.5,20.6,,116,108
Meyers Leonard,27,51,49,1034,5.6,11.0,0.509,2.5,6.0,0.414,3.1,5.0,0.623,0.8,1.3,0.643,1.4,10.9,12.3,2.6,0.7,0.7,1.8,5.1,14.6,,114,110
Jae Crowder,29,20,8,553,7.0,14.5,0.48200000000000004,5.0,11.3,0.445,1.9,3.2,0.611,1.9,2.6,0.733,1.1,8.4,9.4,3.2,2.2,0.9,1.3,5.1,20.9,,127,107
Andre Iguodala,36,21,0,418,4.4,10.3,0.43200000000000005,1.6,5.5,0.298,2.8,4.8,0.585,0.7,1.8,0.4,2.0,7.1,9.1,6.0,1.6,2.5,3.0,4.1,11.2,,101,107
Justise Winslow,23,11,5,352,6.9,17.9,0.38799999999999996,0.8,3.7,0.222,6.1,14.1,0.431,2.5,3.7,0.667,2.2,7.9,10.1,6.1,1.0,0.7,3.3,5.3,17.2,,93,111
Chris Silva,23,44,0,346,6.8,11.0,0.615,0.0,0.4,0.0,6.8,10.6,0.64,5.2,7.8,0.6729999999999999,8.5,9.3,17.8,3.2,1.3,3.0,4.5,12.0,18.8,,120,106
James Johnson,32,18,0,281,6.8,15.1,0.44799999999999995,2.8,7.8,0.35600000000000004,4.0,7.3,0.5479999999999999,1.4,2.4,0.5710000000000001,1.4,7.6,9.0,3.6,1.0,2.3,2.6,5.9,17.7,,103,109
Solomon Hill,28,11,1,187,3.7,11.7,0.311,1.8,6.3,0.292,1.8,5.5,0.33299999999999996,3.7,4.2,0.875,1.3,4.2,5.5,2.6,3.1,1.3,2.9,3.1,12.8,,91,107
Gabe Vincent,23,9,0,83,4.7,21.8,0.21600000000000003,3.5,15.9,0.222,1.2,5.9,0.2,0.0,0.0,,0.0,2.9,2.9,3.5,2.9,0.0,0.6,3.5,12.9,,70,110
Udonis Haslem,39,4,1,44,4.4,12.2,0.364,1.1,3.3,0.33299999999999996,3.3,8.9,0.375,3.3,4.4,0.75,1.1,16.6,17.7,1.1,0.0,0.0,1.1,6.7,13.3,,97,109
Dion Waiters,28,3,0,42,11.6,30.2,0.385,9.3,19.8,0.47100000000000003,2.3,10.5,0.222,0.0,1.2,0.0,0.0,12.8,12.8,3.5,0.0,2.3,3.5,5.8,32.5,,93,108
KZ Okpala,20,5,0,26,5.6,9.4,0.6,0.0,1.9,0.0,5.6,7.5,0.75,1.9,3.8,0.5,1.9,7.5,9.4,1.9,3.8,1.9,1.9,3.8,13.1,,110,103
Daryl Macon,24,4,0,14,3.5,10.5,0.33299999999999996,3.5,7.0,0.5,0.0,3.5,0.0,0.0,0.0,,0.0,0.0,0.0,3.5,0.0,0.0,7.0,3.5,10.5,,65,118
Kyle Alexander,23,2,0,13,3.8,7.5,0.5,0.0,0.0,,3.8,7.5,0.5,0.0,0.0,,7.5,3.8,11.3,0.0,0.0,0.0,3.8,3.8,7.5,,96,116
