Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2100,Mike Muscala,1991-07-01,453.0,40.0,740.8,4.99,11.08,0.45,1.98,5.45,0.36,3.01,5.63,0.53,1.72,2.01,0.86,1.93,5.41,7.33,1.99,0.71,1.17,1.4,3.53,13.69
