Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2002,22.0,ORL,NBA,SG,7,36,7.0,0.309,0.0,0.357,9.2,12.5,10.9,8.0,4.3,0.0,11.0,22.6,,-0.1,0.1,-0.1,-0.07,,-7.7,0.1,-7.6,0.0
2003,23.0,ORL,NBA,SG,75,1025,8.3,0.402,0.213,0.377,7.0,13.8,10.3,9.3,2.3,0.9,13.9,12.2,,-0.2,0.9,0.8,0.036,,-2.6,0.3,-2.3,-0.1
