PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Tracy McGrady,22.0,76.0,2912.0,0.451,0.47,0.364,0.483,0.748,0.532,0.35,0.17800000000000002,101.0,101.0,103.0,101.0,99.0,102.0,119.0,98.0,19.5,43.5
Darrell Armstrong,33.0,82.0,2730.0,0.419,0.484,0.349,0.503,0.888,0.5529999999999999,0.248,0.48100000000000004,94.0,104.0,99.0,105.0,118.0,106.0,84.0,265.0,42.9,59.5
Mike Miller,21.0,63.0,2123.0,0.43799999999999994,0.47100000000000003,0.38299999999999995,0.51,0.762,0.542,0.226,0.37799999999999995,98.0,101.0,108.0,107.0,101.0,104.0,77.0,208.0,52.7,38.6
Troy Hudson,25.0,81.0,1854.0,0.434,0.45899999999999996,0.353,0.475,0.8759999999999999,0.526,0.247,0.22899999999999998,98.0,99.0,100.0,100.0,116.0,101.0,84.0,126.0,-3.7,9.9
Pat Garrity,25.0,80.0,2406.0,0.426,0.426,0.42700000000000005,0.537,0.836,0.5529999999999999,0.095,0.516,96.0,92.0,121.0,112.0,111.0,106.0,32.0,284.0,91.1,52.5
Horace Grant,36.0,76.0,2210.0,0.513,0.513,,0.513,0.721,0.539,0.215,0.0,115.0,110.0,,107.0,96.0,104.0,74.0,,36.6,21.3
Monty Williams,30.0,68.0,1284.0,0.547,0.5529999999999999,0.0,0.547,0.657,0.575,0.37,0.011000000000000001,123.0,119.0,,115.0,87.0,110.0,126.0,6.0,50.6,46.0
Patrick Ewing,39.0,65.0,901.0,0.444,0.446,0.0,0.444,0.7020000000000001,0.49700000000000005,0.402,0.003,100.0,96.0,,93.0,93.0,96.0,137.0,2.0,-21.8,-17.9
Grant Hill,29.0,14.0,512.0,0.426,0.43,0.0,0.426,0.863,0.51,0.41,0.01,96.0,92.0,,89.0,115.0,98.0,140.0,6.0,-20.1,-4.5
Don Reid,28.0,68.0,714.0,0.474,0.474,,0.474,0.647,0.509,0.358,0.0,106.0,102.0,,99.0,86.0,98.0,122.0,,-1.3,-4.8
Steven Hunter,20.0,53.0,516.0,0.456,0.456,,0.456,0.585,0.502,0.639,0.0,102.0,98.0,,96.0,78.0,96.0,218.0,,-6.3,-7.0
Andrew DeClercq,28.0,61.0,633.0,0.45,0.45,,0.45,0.56,0.474,0.336,0.0,101.0,97.0,,94.0,74.0,91.0,114.0,,-8.2,-15.9
Jud Buechler,33.0,60.0,630.0,0.375,0.397,0.35200000000000004,0.46,0.5,0.462,0.036000000000000004,0.48200000000000004,84.0,85.0,100.0,96.0,66.0,89.0,12.0,266.0,-3.9,-13.4
Jaren Jackson,34.0,9.0,144.0,0.405,0.47100000000000003,0.35,0.5,0.5,0.503,0.10800000000000001,0.54,91.0,101.0,99.0,105.0,66.0,97.0,37.0,298.0,1.7,-1.3
Bo Outlaw,30.0,10.0,160.0,0.619,0.619,,0.619,0.444,0.588,0.857,0.0,139.0,133.0,,130.0,59.0,113.0,292.0,,6.0,3.9
Jeryl Sasser,22.0,7.0,36.0,0.214,0.214,,0.214,0.8,0.309,0.35700000000000004,0.0,48.0,46.0,,45.0,106.0,59.0,122.0,,-7.4,-6.9
Dee Brown,33.0,7.0,65.0,0.15,0.25,0.083,0.175,,0.175,0.0,0.6,34.0,54.0,24.0,37.0,,34.0,,331.0,-12.1,-13.8
Team,,,,0.449,0.47200000000000003,0.374,0.493,0.758,0.5329999999999999,0.28,0.23800000000000002,101.0,101.0,106.0,103.0,101.0,103.0,96.0,131.0,214.2,199.0
League Average,,,,0.445,0.465,0.354,0.47700000000000004,0.752,0.52,0.293,0.18100000000000002,,,,,,,,,,
