PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Allen Iverson,26.0,60.0,2622.0,0.39799999999999996,0.419,0.29100000000000004,0.42200000000000004,0.812,0.489,0.35,0.161,90.0,90.0,82.0,88.0,108.0,94.0,120.0,88.0,-184.7,-121.6
Matt Harpring,25.0,81.0,2541.0,0.461,0.475,0.304,0.473,0.743,0.512,0.265,0.08199999999999999,103.0,102.0,86.0,99.0,99.0,98.0,90.0,45.0,-6.7,-15.6
Dikembe Mutombo,35.0,80.0,2907.0,0.501,0.501,,0.501,0.764,0.574,0.568,0.0,113.0,108.0,,105.0,102.0,110.0,194.0,,30.3,86.3
Derrick Coleman,34.0,58.0,2080.0,0.45,0.465,0.337,0.469,0.815,0.524,0.309,0.113,101.0,100.0,95.0,98.0,108.0,101.0,105.0,62.0,-11.4,6.2
Eric Snow,28.0,61.0,2225.0,0.442,0.457,0.111,0.445,0.8059999999999999,0.51,0.364,0.043,99.0,98.0,31.0,93.0,107.0,98.0,124.0,24.0,-40.5,-15.3
Aaron McKie,29.0,48.0,1471.0,0.449,0.467,0.39799999999999996,0.501,0.787,0.54,0.249,0.261,101.0,100.0,113.0,105.0,105.0,104.0,85.0,144.0,23.4,21.3
Speedy Claxton,23.0,67.0,1528.0,0.4,0.42200000000000004,0.121,0.405,0.838,0.469,0.301,0.073,90.0,91.0,34.0,85.0,111.0,90.0,103.0,40.0,-65.3,-52.6
Corie Blount,33.0,72.0,1426.0,0.45799999999999996,0.46,0.0,0.45799999999999996,0.644,0.478,0.179,0.004,103.0,99.0,,96.0,86.0,92.0,61.0,2.0,-9.5,-22.8
Raja Bell,25.0,74.0,890.0,0.429,0.46399999999999997,0.273,0.45399999999999996,0.75,0.486,0.2,0.183,96.0,100.0,77.0,95.0,100.0,93.0,68.0,101.0,-11.0,-17.7
Vonteego Cummings,25.0,58.0,501.0,0.41700000000000004,0.46799999999999997,0.261,0.449,0.75,0.47700000000000004,0.171,0.24600000000000002,94.0,101.0,74.0,94.0,100.0,92.0,58.0,136.0,-10.4,-17.2
Derrick McKey,35.0,41.0,784.0,0.426,0.42700000000000005,0.41700000000000004,0.447,0.7140000000000001,0.46399999999999997,0.115,0.098,96.0,92.0,118.0,94.0,95.0,89.0,39.0,54.0,-7.4,-14.4
Jabari Smith,24.0,11.0,110.0,0.47600000000000003,0.5,0.0,0.47600000000000003,0.75,0.541,0.47600000000000003,0.048,107.0,107.0,,100.0,100.0,104.0,162.0,26.0,-0.1,2.1
Samuel Dalembert,20.0,34.0,177.0,0.44,0.44,,0.44,0.389,0.44,0.36,0.0,99.0,95.0,,92.0,52.0,85.0,123.0,,-3.7,-9.3
Alvin Jones,23.0,23.0,126.0,0.4,0.4,,0.4,0.5,0.451,1.0,0.0,90.0,86.0,,84.0,66.0,87.0,341.0,,-3.1,-4.0
Damone Brown,22.0,17.0,67.0,0.381,0.4,0.0,0.381,0.875,0.469,0.381,0.048,86.0,86.0,,80.0,116.0,90.0,130.0,26.0,-4.0,-2.5
Michael Ruffin,25.0,15.0,169.0,0.26899999999999996,0.26899999999999996,,0.26899999999999996,0.25,0.271,0.308,0.0,60.0,58.0,,56.0,33.0,52.0,105.0,,-10.8,-14.7
Tim James,25.0,9.0,41.0,0.385,0.385,,0.385,0.33299999999999996,0.384,0.462,0.0,86.0,83.0,,81.0,44.0,74.0,157.0,,-2.4,-4.3
Ira Bowman,28.0,3.0,29.0,0.7140000000000001,0.833,0.0,0.7140000000000001,,0.7140000000000001,0.0,0.14300000000000002,160.0,179.0,,150.0,,137.0,,79.0,3.3,2.7
Matt Geiger,32.0,4.0,36.0,0.125,0.125,,0.125,0.5,0.16899999999999998,0.25,0.0,28.0,27.0,,26.0,66.0,32.0,85.0,,-5.6,-6.2
Team,,,,0.435,0.452,0.3,0.452,0.779,0.506,0.326,0.11199999999999999,98.0,97.0,85.0,95.0,104.0,97.0,111.0,61.0,-319.6,-201.6
League Average,,,,0.445,0.465,0.354,0.47700000000000004,0.752,0.52,0.293,0.18100000000000002,,,,,,,,,,
