PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Andre Miller,25.0,81.0,3023.0,0.45399999999999996,0.47200000000000003,0.253,0.46399999999999997,0.8170000000000001,0.5379999999999999,0.428,0.083,102.0,101.0,72.0,97.0,109.0,103.0,146.0,46.0,-27.2,42.9
Wesley Person,30.0,78.0,2793.0,0.495,0.521,0.444,0.57,0.7979999999999999,0.589,0.131,0.341,111.0,112.0,126.0,120.0,106.0,113.0,45.0,188.0,176.2,136.9
Lamond Murray,28.0,71.0,2312.0,0.436,0.44,0.424,0.48700000000000004,0.818,0.534,0.267,0.24100000000000002,98.0,95.0,120.0,102.0,109.0,103.0,91.0,133.0,20.1,29.6
Ricky Davis,22.0,82.0,1954.0,0.48100000000000004,0.489,0.314,0.488,0.79,0.539,0.318,0.045,108.0,105.0,89.0,102.0,105.0,104.0,108.0,25.0,17.7,32.8
Zydrunas Ilgauskas,26.0,62.0,1329.0,0.425,0.429,0.0,0.425,0.754,0.501,0.48700000000000004,0.009000000000000001,96.0,92.0,,89.0,100.0,96.0,166.0,5.0,-59.1,-26.4
Jumaine Jones,22.0,81.0,2142.0,0.44799999999999995,0.498,0.309,0.489,0.662,0.501,0.106,0.263,101.0,107.0,88.0,103.0,88.0,96.0,36.0,145.0,15.3,-26.1
Chris Mihm,22.0,74.0,1659.0,0.42,0.42,0.429,0.423,0.693,0.47,0.34,0.013000000000000001,94.0,90.0,121.0,89.0,92.0,90.0,116.0,7.0,-56.9,-60.3
Brian Skinner,25.0,65.0,1107.0,0.5429999999999999,0.5429999999999999,,0.5429999999999999,0.608,0.569,0.488,0.0,122.0,117.0,,114.0,81.0,109.0,166.0,,21.4,19.3
Trajan Langdon,25.0,44.0,477.0,0.39799999999999996,0.42200000000000004,0.365,0.474,0.9129999999999999,0.532,0.261,0.42,89.0,91.0,103.0,99.0,121.0,102.0,89.0,232.0,-1.0,4.8
Tyrone Hill,33.0,26.0,810.0,0.39,0.392,0.0,0.39,0.65,0.46,0.5660000000000001,0.005,88.0,84.0,,82.0,86.0,88.0,193.0,3.0,-31.7,-27.5
Bryant Stith,31.0,50.0,665.0,0.37200000000000005,0.38299999999999995,0.353,0.436,0.846,0.493,0.27699999999999997,0.36200000000000004,84.0,82.0,100.0,91.0,112.0,95.0,94.0,199.0,-15.4,-11.4
Michael Doleac,24.0,42.0,705.0,0.41700000000000004,0.41700000000000004,,0.41700000000000004,0.826,0.46799999999999997,0.24600000000000002,0.0,94.0,90.0,,87.0,110.0,90.0,84.0,,-22.4,-21.6
Bimbo Coles,33.0,47.0,693.0,0.384,0.413,0.2,0.397,0.892,0.45899999999999996,0.253,0.13699999999999998,86.0,89.0,57.0,83.0,119.0,88.0,86.0,75.0,-23.3,-19.9
DeSagana Diop,20.0,18.0,109.0,0.414,0.414,,0.414,0.2,0.401,0.172,0.0,93.0,89.0,,87.0,27.0,77.0,59.0,,-3.7,-7.5
Jeff Trepagnier,22.0,12.0,77.0,0.304,0.318,0.0,0.304,0.5710000000000001,0.345,0.304,0.043,68.0,68.0,,64.0,76.0,66.0,104.0,24.0,-7.9,-9.1
Team,,,,0.44799999999999995,0.461,0.377,0.47700000000000004,0.772,0.524,0.301,0.156,101.0,99.0,107.0,100.0,103.0,101.0,103.0,86.0,2.0,56.4
League Average,,,,0.445,0.465,0.354,0.47700000000000004,0.752,0.52,0.293,0.18100000000000002,,,,,,,,,,
