PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Jonathon Simmons,28,69,50,2029,8.5,18.4,0.465,1.7,4.9,0.33799999999999997,6.9,13.4,0.512,4.5,5.8,0.768,1.5,4.3,5.8,4.1,1.4,0.4,3.5,4.2,23.2,,103,113
Aaron Gordon,22,58,57,1909,9.6,22.2,0.434,2.9,8.8,0.336,6.7,13.4,0.49700000000000005,4.0,5.8,0.698,2.2,9.5,11.7,3.5,1.5,1.2,2.7,2.8,26.2,,103,109
Evan Fournier,25,57,57,1837,9.8,21.4,0.45899999999999996,3.4,8.9,0.379,6.4,12.4,0.516,4.0,4.6,0.867,0.6,4.2,4.8,4.4,1.3,0.4,2.5,3.7,27.0,,110,113
D.J. Augustin,30,75,36,1760,6.8,15.0,0.452,3.2,7.6,0.419,3.6,7.5,0.485,4.6,5.3,0.868,0.8,3.6,4.5,8.0,1.5,0.0,3.4,2.6,21.3,,116,114
Nikola Vučević,27,57,57,1683,11.6,24.4,0.475,1.9,5.9,0.314,9.7,18.5,0.527,2.2,2.7,0.8190000000000001,2.9,12.3,15.2,5.6,1.6,1.8,3.2,4.2,27.3,,105,106
Mario Hezonja,22,75,30,1657,8.1,18.2,0.442,2.7,7.9,0.337,5.4,10.3,0.523,2.5,3.1,0.8190000000000001,1.2,7.1,8.3,3.1,2.4,0.9,2.5,4.0,21.3,,103,108
Bismack Biyombo,25,82,25,1495,6.0,11.5,0.52,0.0,0.0,0.0,6.0,11.5,0.521,3.3,5.1,0.65,4.7,10.6,15.3,2.2,0.7,3.1,2.8,5.2,15.3,,108,107
Shelvin Mack,27,69,3,1365,6.4,14.8,0.43,1.7,5.0,0.345,4.7,9.9,0.473,2.5,3.5,0.711,0.8,5.1,6.0,9.8,1.9,0.3,3.2,3.3,17.0,,106,111
Elfrid Payton,23,44,44,1257,9.3,17.8,0.52,1.0,2.6,0.373,8.3,15.2,0.545,2.8,4.4,0.632,1.8,4.9,6.8,10.7,2.5,0.6,4.4,3.8,22.3,,109,110
Wesley Iwundu,23,62,12,1020,4.5,10.5,0.42700000000000005,0.4,2.2,0.196,4.0,8.3,0.488,1.6,2.3,0.723,1.7,4.8,6.6,2.7,1.6,0.6,1.4,3.9,11.0,,100,112
Arron Afflalo,32,53,3,682,4.7,11.6,0.401,1.9,5.0,0.386,2.7,6.6,0.413,1.6,1.9,0.846,0.3,4.5,4.7,2.2,0.3,0.6,1.5,4.0,12.8,,98,115
Marreese Speights,30,52,3,675,10.0,25.3,0.395,6.2,16.9,0.369,3.8,8.4,0.44799999999999995,2.9,4.0,0.727,1.5,8.1,9.6,2.9,0.6,1.6,2.9,7.7,29.2,,101,111
Terrence Ross,26,24,20,600,6.2,15.6,0.39799999999999996,2.4,7.6,0.32299999999999995,3.8,8.0,0.469,2.2,2.9,0.75,0.8,5.1,6.0,3.1,2.2,0.9,2.4,3.7,17.1,,96,110
Khem Birch,25,42,0,578,5.8,10.7,0.54,0.0,0.0,,5.8,10.7,0.54,3.6,5.2,0.6890000000000001,5.9,9.3,15.2,2.9,1.3,1.8,1.8,4.7,15.1,,123,108
Jonathan Isaac,20,27,10,536,5.0,13.2,0.379,1.5,4.2,0.348,3.6,9.0,0.39399999999999996,1.7,2.3,0.76,1.5,7.6,9.0,1.6,3.0,2.7,2.5,4.4,13.2,,87,104
Rodney Purvis,23,16,2,290,5.9,18.1,0.327,2.2,8.8,0.25,3.7,9.3,0.4,2.2,2.5,0.867,0.2,4.4,4.6,2.9,0.5,0.5,1.7,4.4,16.2,,86,115
Jamel Artis,25,15,1,279,5.4,13.9,0.392,1.4,5.1,0.276,4.0,8.8,0.46,1.2,2.1,0.583,0.7,6.0,6.7,3.2,0.4,0.5,1.4,1.9,13.5,,94,114
Adreian Payne,26,5,0,43,8.0,11.4,0.7,2.3,3.4,0.667,5.7,8.0,0.7140000000000001,5.7,6.8,0.833,2.3,8.0,10.2,0.0,2.3,0.0,2.3,6.8,23.9,,140,109
Rashad Vaughn,21,5,0,35,2.8,8.4,0.33299999999999996,1.4,2.8,0.5,1.4,5.6,0.25,0.0,0.0,,1.4,4.2,5.6,0.0,1.4,0.0,2.8,2.8,7.0,,67,113
