PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Spencer Dinwiddie,24,80,58,2306,6.8,17.6,0.387,3.0,9.1,0.326,3.9,8.5,0.452,4.6,5.6,0.813,0.8,4.6,5.5,11.0,1.4,0.5,2.7,3.9,21.2,,114,112
Allen Crabbe,25,75,68,2197,7.4,18.3,0.40700000000000003,4.4,11.8,0.37799999999999995,3.0,6.5,0.461,2.5,3.0,0.852,0.6,6.5,7.2,2.6,1.0,0.8,1.7,3.7,21.9,,108,112
DeMarre Carroll,31,73,73,2180,7.2,17.5,0.414,3.2,8.7,0.371,4.0,8.8,0.457,4.2,5.5,0.764,2.3,8.3,10.7,3.3,1.3,0.7,2.3,3.7,21.9,,109,110
Joe Harris,26,78,14,1975,7.5,15.3,0.491,3.7,8.8,0.419,3.8,6.5,0.589,2.1,2.6,0.8270000000000001,1.3,5.1,6.4,3.1,0.9,0.5,2.2,3.8,20.8,,116,113
Rondae Hollis-Jefferson,23,68,59,1920,8.6,18.3,0.47200000000000003,0.3,1.4,0.24100000000000002,8.3,16.9,0.491,6.3,8.0,0.7879999999999999,2.6,9.1,11.6,4.2,1.6,1.2,3.1,3.7,23.9,,108,109
Caris LeVert,23,71,10,1864,8.3,19.1,0.435,2.2,6.4,0.34700000000000003,6.1,12.8,0.48,3.5,4.9,0.711,1.4,5.4,6.8,7.8,2.1,0.6,4.0,4.1,22.3,,103,110
Jarrett Allen,19,72,31,1441,7.9,13.4,0.589,0.2,0.5,0.33299999999999996,7.7,12.9,0.599,3.8,5.0,0.7759999999999999,4.9,8.2,13.1,1.7,0.9,3.0,2.8,5.0,19.8,,119,108
Quincy Acy,27,70,8,1359,4.6,13.0,0.35600000000000004,3.6,10.4,0.349,1.0,2.6,0.384,1.8,2.1,0.8170000000000001,1.4,7.8,9.2,2.0,1.2,1.0,2.1,5.3,14.7,,99,110
D'Angelo Russell,21,48,35,1234,10.9,26.4,0.414,3.5,10.9,0.324,7.4,15.5,0.47700000000000004,3.8,5.2,0.74,1.2,6.3,7.4,9.8,1.4,0.7,5.8,3.7,29.2,,98,111
Tyler Zeller,28,42,33,703,8.6,15.8,0.546,0.7,1.8,0.385,7.9,14.0,0.5670000000000001,2.8,4.1,0.667,4.4,9.0,13.4,1.9,0.6,1.5,2.4,5.4,20.7,,113,111
Nik Stauskas,24,35,0,478,6.0,15.2,0.39299999999999996,4.1,10.1,0.40399999999999997,1.9,5.2,0.373,1.9,2.7,0.7040000000000001,0.4,6.0,6.4,3.9,0.5,0.4,2.2,2.1,18.0,,104,114
Dante Cunningham,30,22,1,447,7.1,15.1,0.46799999999999997,2.5,6.5,0.38299999999999995,4.6,8.6,0.532,1.2,1.7,0.688,3.0,8.4,11.4,2.4,1.3,1.5,1.8,3.9,17.8,,110,109
Trevor Booker,30,18,6,395,9.5,18.4,0.513,0.4,1.5,0.25,9.1,17.0,0.536,2.9,5.3,0.5579999999999999,4.7,10.0,14.6,4.7,1.0,0.6,3.7,5.3,22.2,,105,110
Timofey Mozgov,31,31,13,359,7.0,12.6,0.5589999999999999,0.5,2.4,0.222,6.5,10.1,0.64,3.1,4.1,0.767,4.3,8.9,13.3,1.5,0.7,1.8,4.5,5.3,17.7,,103,110
Jahlil Okafor,22,26,0,328,10.8,19.1,0.5660000000000001,0.1,0.6,0.25,10.7,18.5,0.5760000000000001,2.8,3.7,0.76,2.5,8.7,11.2,1.6,0.4,2.4,2.7,6.5,24.6,,108,110
Sean Kilpatrick,28,16,0,183,6.6,23.1,0.287,2.9,11.4,0.256,3.7,11.7,0.318,4.8,5.0,0.9470000000000001,0.3,9.0,9.3,4.0,0.5,0.3,4.2,2.1,21.0,,80,112
Isaiah Whitehead,22,16,0,180,10.8,23.2,0.465,1.9,4.9,0.389,8.9,18.3,0.485,3.5,5.1,0.684,1.1,5.9,7.0,5.4,2.2,0.5,6.5,6.2,27.0,,90,110
Milton Doyle,24,10,0,125,5.0,18.3,0.27699999999999997,1.6,8.9,0.174,3.5,9.3,0.375,1.6,3.1,0.5,1.2,5.8,7.0,3.9,2.3,0.8,0.8,5.0,13.2,,81,109
James Webb,24,10,0,120,2.4,9.7,0.25,1.6,7.7,0.21100000000000002,0.8,2.0,0.4,0.0,0.0,,3.2,6.5,9.7,1.6,0.4,0.0,1.6,4.0,6.5,,81,114
Jacob Wiley,23,5,0,33,1.5,5.9,0.25,1.5,2.9,0.5,0.0,2.9,0.0,1.5,2.9,0.5,2.9,13.2,16.2,2.9,1.5,0.0,0.0,5.9,5.9,,119,108
Jeremy Lin,29,1,1,25,9.7,23.3,0.41700000000000004,1.9,3.9,0.5,7.8,19.4,0.4,13.6,13.6,1.0,0.0,0.0,0.0,7.8,0.0,0.0,5.8,5.8,35.0,,110,119
Rashad Vaughn,21,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.0,,233,118
