SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2018,9,DET,Andre Drummond,24,78,78,2625,8.9,16.7,0.53,0.0,0.2,0.0,8.9,16.5,0.54,4.5,7.5,0.6,7.6,16.1,23.7,4.5,2.2,2.4,3.8,4.8,22.3,,113,99
2018,9,DET,Ish Smith,29,82,35,2043,9.5,19.6,0.49,0.9,2.5,0.35,8.6,17.1,0.51,2.0,2.8,0.7,0.7,4.8,5.5,8.8,1.6,0.5,2.6,3.4,21.8,,109,109
2018,9,DET,Stanley Johnson,21,69,50,1894,5.5,14.7,0.38,1.8,6.2,0.29,3.8,8.6,0.44,2.9,3.8,0.77,0.9,5.8,6.6,2.9,2.5,0.4,2.0,4.5,15.8,,97,107
2018,9,DET,Anthony Tolliver,32,79,14,1757,6.2,13.4,0.46,4.5,10.4,0.44,1.7,3.0,0.56,3.0,3.8,0.8,1.4,5.4,6.8,2.6,0.9,0.6,1.6,4.1,20.0,,126,110
2018,9,DET,Reggie Bullock,26,62,52,1732,7.7,15.7,0.49,3.6,8.1,0.44,4.1,7.6,0.54,1.1,1.4,0.8,0.8,3.7,4.4,2.7,1.4,0.4,1.4,2.0,20.1,,118,110
2018,9,DET,Tobias Harris,25,48,48,1563,10.2,22.6,0.45,3.6,8.8,0.41,6.6,13.8,0.48,3.7,4.3,0.85,1.1,6.6,7.8,3.0,1.1,0.5,1.6,2.9,27.7,,113,109
2018,9,DET,Luke Kennard,21,73,9,1463,7.0,15.9,0.44,2.8,6.6,0.42,4.3,9.2,0.46,2.2,2.6,0.86,0.7,5.3,6.0,4.2,1.5,0.4,2.4,2.9,19.0,,108,109
2018,9,DET,Avery Bradley,27,40,40,1268,9.2,22.4,0.41,2.9,7.6,0.38,6.3,14.8,0.42,2.4,3.1,0.76,0.7,3.0,3.7,3.3,1.8,0.3,3.7,3.1,23.6,,92,110
2018,9,DET,Reggie Jackson,27,45,45,1201,10.2,24.0,0.43,2.2,7.0,0.31,8.1,16.9,0.48,4.7,5.6,0.84,1.2,4.0,5.2,9.9,1.1,0.2,4.1,3.6,27.2,,105,111
2018,9,DET,Langston Galloway,26,58,2,863,7.3,19.7,0.37,4.3,12.6,0.34,2.9,7.1,0.42,1.9,2.4,0.8,0.8,4.6,5.3,3.4,2.0,0.3,1.0,2.3,20.8,,106,109
2018,9,DET,Blake Griffin,28,25,25,831,10.9,25.1,0.43,2.8,8.1,0.35,8.0,17.0,0.47,5.2,6.7,0.78,1.6,8.3,10.0,9.3,0.7,0.5,4.0,3.7,29.8,,108,109
2018,9,DET,Eric Moreland,26,67,3,805,4.1,7.6,0.54,0.0,0.0,,4.1,7.6,0.54,0.7,1.8,0.38,5.0,12.2,17.2,4.8,1.9,3.2,2.6,7.2,8.9,,111,101
2018,9,DET,James Ennis,27,27,8,551,6.7,14.7,0.46,1.9,6.2,0.3,4.8,8.4,0.57,3.0,3.9,0.77,1.8,4.3,6.1,2.0,1.4,0.5,1.6,4.8,18.3,,111,110
2018,9,DET,Dwight Buycks,28,29,0,427,9.6,23.1,0.41,1.8,5.3,0.33,7.8,17.9,0.44,4.2,4.8,0.88,1.4,3.4,4.8,6.9,2.2,0.2,4.6,4.6,25.1,,97,109
2018,9,DET,Henry Ellenson,21,38,0,329,8.0,22.1,0.36,3.0,9.1,0.33,5.0,13.0,0.38,3.8,4.4,0.86,1.5,10.8,12.3,3.0,0.8,0.0,2.7,3.3,22.9,,95,108
2018,9,DET,Boban MarjanoviA,29,19,1,171,12.0,23.0,0.52,0.0,0.0,,12.0,23.0,0.52,10.5,13.1,0.8,4.4,12.3,16.6,4.1,1.2,1.8,6.4,8.2,34.4,,107,104
2018,9,DET,Jon Leuer,28,8,0,136,5.5,13.2,0.42,0.0,1.1,0.0,5.5,12.1,0.46,4.8,5.5,0.87,2.6,9.2,11.7,1.8,0.4,1.1,2.6,5.9,15.8,,100,109
2018,9,DET,Jameer Nelson,35,7,0,116,4.7,16.8,0.28,0.4,6.0,0.07,4.3,10.8,0.4,1.3,1.3,1.0,0.9,2.6,3.4,9.9,1.7,0.4,4.7,6.0,11.2,,75,110
2018,9,DET,Willie Reed,27,3,0,9,5.5,5.5,1.0,0.0,0.0,,5.5,5.5,1.0,0.0,0.0,,0.0,5.5,5.5,5.5,0.0,0.0,0.0,16.6,11.1,,207,112
2018,9,DET,Luis Montero,24,2,0,8,0.0,6.2,0.0,0.0,0.0,,0.0,6.2,0.0,0.0,0.0,,0.0,12.5,12.5,0.0,0.0,0.0,12.5,0.0,0.0,,0,109
2018,9,DET,Reggie Hearn,26,3,0,7,7.1,14.3,0.5,7.1,14.3,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,,143,116
2018,9,DET,Kay Felder,22,2,0,6,8.3,33.3,0.25,0.0,8.3,0.0,8.3,24.9,0.33,0.0,0.0,,16.6,16.6,33.3,0.0,0.0,0.0,8.3,0.0,16.6,,65,107
