SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2018,23,PHI,Ben Simmons,21,81,81,2732,9.6,17.6,0.55,0.0,0.2,0.0,9.6,17.4,0.55,3.4,6.0,0.56,2.6,9.0,11.6,11.6,2.5,1.2,4.9,3.7,22.5,,111,102
2018,23,PHI,Robert Covington,27,80,80,2532,6.6,15.9,0.41,3.9,10.4,0.37,2.7,5.4,0.5,2.2,2.6,0.85,1.0,7.2,8.2,3.0,2.6,1.4,2.4,4.5,19.2,,107,103
2018,23,PHI,Dario AariA,23,78,73,2310,8.4,18.5,0.45,3.3,8.3,0.39,5.1,10.2,0.5,3.7,4.3,0.86,3.2,7.6,10.8,4.2,1.1,0.4,3.1,3.3,23.8,,113,107
2018,23,PHI,J.J. Redick,33,70,70,2116,9.2,20.0,0.46,4.4,10.5,0.42,4.8,9.5,0.5,4.5,5.0,0.9,0.2,3.8,4.0,4.8,0.8,0.1,2.3,2.8,27.2,,119,110
2018,23,PHI,Joel Embiid,23,63,63,1912,12.8,26.6,0.48,1.7,5.4,0.31,11.2,21.2,0.53,9.0,11.7,0.77,3.6,13.8,17.4,5.0,1.0,2.8,5.9,5.3,36.3,,106,100
2018,23,PHI,T.J. McConnell,25,76,1,1706,5.9,11.9,0.5,0.8,1.7,0.44,5.2,10.1,0.51,0.9,1.1,0.8,1.0,5.3,6.4,8.5,2.6,0.4,3.2,3.4,13.5,,109,105
2018,23,PHI,Amir Johnson,30,74,18,1171,5.8,10.7,0.54,0.4,1.3,0.31,5.3,9.4,0.57,2.1,3.5,0.61,5.1,8.5,13.6,4.8,1.8,1.8,2.3,7.9,14.0,,121,103
2018,23,PHI,Jerryd Bayless,29,39,11,925,5.7,13.6,0.42,2.8,7.6,0.37,2.9,6.0,0.47,1.8,2.3,0.8,0.8,3.4,4.2,2.8,1.2,0.3,2.4,4.7,16.0,,102,109
2018,23,PHI,TimothA Luwawu-Cabarrot,22,52,7,807,6.0,15.9,0.38,3.2,9.4,0.34,2.8,6.5,0.43,2.7,3.5,0.79,0.8,3.5,4.3,3.2,0.7,0.3,2.3,5.8,17.8,,101,110
2018,23,PHI,Richaun Holmes,24,48,2,746,8.7,15.5,0.56,0.3,2.0,0.13,8.4,13.5,0.62,2.4,3.6,0.66,3.7,9.9,13.6,3.9,1.3,1.9,1.6,6.3,20.1,,121,103
2018,23,PHI,Marco Belinelli,31,28,1,737,9.0,18.2,0.5,3.7,9.7,0.38,5.3,8.5,0.62,3.1,3.5,0.87,0.4,2.9,3.3,2.9,1.3,0.6,2.6,3.3,24.8,,114,109
2018,23,PHI,Ersan Alyasova,30,23,3,554,8.1,18.4,0.44,2.6,7.2,0.36,5.5,11.2,0.49,2.9,3.9,0.73,3.8,9.5,13.4,3.4,1.5,0.8,2.5,5.6,21.6,,109,104
2018,23,PHI,Justin Anderson,24,38,0,519,8.1,18.7,0.43,3.2,9.5,0.33,4.9,9.2,0.54,2.6,3.5,0.74,2.3,6.3,8.6,2.3,1.4,0.6,1.5,5.0,21.9,,110,107
2018,23,PHI,Trevor Booker,30,33,0,494,5.9,10.6,0.56,0.2,0.7,0.29,5.7,9.9,0.58,3.1,3.8,0.82,4.6,7.3,11.9,2.6,1.6,1.1,1.9,4.9,15.2,,125,105
2018,23,PHI,Markelle Fultz,19,14,0,253,8.6,21.1,0.4,0.0,0.2,0.0,8.6,20.9,0.41,1.9,4.0,0.48,2.1,6.1,8.2,10.1,2.3,0.8,3.2,4.2,19.0,,96,105
2018,23,PHI,Furkan Korkmaz,20,14,0,80,4.8,16.8,0.29,3.0,10.2,0.29,1.8,6.6,0.27,1.2,2.4,0.5,1.2,5.4,6.6,2.4,1.2,0.6,1.2,7.2,13.8,,86,107
2018,23,PHI,James Young,22,6,0,61,3.9,11.0,0.36,2.4,7.9,0.3,1.6,3.2,0.5,3.2,4.7,0.67,0.0,1.6,1.6,1.6,0.0,0.0,0.8,3.2,13.4,,106,113
2018,23,PHI,Nik Stauskas,24,6,0,45,1.1,4.3,0.25,0.0,1.1,0.0,1.1,3.2,0.33,2.1,2.1,1.0,0.0,1.1,1.1,1.1,4.3,0.0,4.3,3.2,4.3,,52,104
2018,23,PHI,Jahlil Okafor,22,2,0,25,7.7,17.3,0.44,0.0,0.0,,7.7,17.3,0.44,3.8,7.7,0.5,7.7,9.6,17.3,1.9,0.0,3.8,5.8,13.5,19.2,,89,103
2018,23,PHI,James Michael McAdoo,25,3,0,18,5.3,18.7,0.29,5.3,18.7,0.29,0.0,0.0,,5.3,5.3,1.0,0.0,5.3,5.3,0.0,0.0,2.7,2.7,2.7,21.4,,94,108
2018,23,PHI,Demetrius Jackson,23,3,0,17,8.5,11.3,0.75,2.8,2.8,1.0,5.7,8.5,0.67,2.8,5.7,0.5,2.8,0.0,2.8,11.3,2.8,0.0,2.8,2.8,22.6,,150,108
2018,23,PHI,Larry Drew,27,3,0,15,3.2,22.4,0.14,0.0,9.6,0.0,3.2,12.8,0.25,0.0,0.0,,3.2,0.0,3.2,6.4,0.0,0.0,3.2,6.4,6.4,,51,114
2018,23,PHI,Jacob Pullen,28,3,0,6,8.0,16.0,0.5,0.0,8.0,0.0,8.0,8.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,,60,114
