PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Kemba Walker,27,80,80,2736,10.5,24.3,0.431,4.1,10.7,0.384,6.4,13.6,0.469,6.5,7.5,0.8640000000000001,0.6,3.9,4.4,7.9,1.6,0.4,3.2,1.7,31.6,,115,111
Dwight Howard,32,81,81,2463,10.0,18.0,0.555,0.0,0.1,0.14300000000000002,10.0,17.9,0.5589999999999999,6.6,11.5,0.574,5.0,15.0,20.0,2.1,1.0,2.6,4.1,4.9,26.7,,108,104
Marvin Williams,31,78,78,2006,6.3,13.7,0.45799999999999996,3.1,7.4,0.413,3.2,6.3,0.512,2.5,3.0,0.8290000000000001,1.8,7.2,9.0,2.3,1.4,0.9,1.6,2.8,18.1,,118,109
Nicolas Batum,29,64,64,1981,6.6,16.0,0.415,2.3,6.7,0.336,4.4,9.3,0.473,2.7,3.2,0.831,1.4,6.1,7.5,8.6,1.6,0.6,3.2,1.8,18.2,,107,110
Jeremy Lamb,25,80,18,1967,9.4,20.6,0.457,2.3,6.3,0.37,7.1,14.3,0.495,4.4,5.2,0.861,1.2,6.8,8.0,4.6,1.5,0.8,2.3,3.4,25.6,,112,109
Michael Kidd-Gilchrist,24,74,74,1850,7.4,14.8,0.504,0.0,0.1,0.0,7.4,14.7,0.505,3.1,4.5,0.684,2.2,5.7,8.0,1.9,1.3,0.8,1.4,3.8,18.0,,110,110
Frank Kaminsky,24,79,4,1835,8.2,19.0,0.429,2.8,7.3,0.38,5.4,11.7,0.45899999999999996,4.1,5.2,0.799,1.2,6.4,7.7,3.4,1.0,0.5,1.8,2.5,23.2,,110,111
Treveon Graham,24,63,2,1050,4.5,10.3,0.434,1.9,4.5,0.41200000000000003,2.6,5.8,0.452,1.9,2.7,0.695,2.0,3.7,5.6,2.7,1.5,0.1,1.3,5.1,12.7,,114,112
Malik Monk,19,63,0,854,8.7,24.3,0.36,4.7,13.9,0.342,4.0,10.4,0.385,1.8,2.2,0.8420000000000001,0.5,3.3,3.8,5.2,1.1,0.5,2.8,3.4,24.0,,96,112
Michael Carter-Williams,26,52,2,835,4.4,13.4,0.332,0.8,3.4,0.237,3.6,9.9,0.365,4.3,5.2,0.82,2.2,5.9,8.1,6.8,2.6,1.3,3.0,5.8,14.0,,98,107
Dwayne Bacon,22,53,6,713,4.9,13.1,0.375,0.8,2.9,0.256,4.2,10.2,0.409,1.4,1.7,0.8,0.3,8.2,8.5,2.6,1.1,0.1,1.6,3.1,12.0,,88,111
Cody Zeller,25,33,0,627,6.6,12.1,0.545,0.2,0.2,0.667,6.5,11.9,0.542,4.7,6.6,0.718,5.2,8.6,13.8,2.4,1.1,1.6,2.6,6.3,18.1,,119,108
Johnny O'Bryant,24,36,0,379,8.8,22.0,0.39799999999999996,1.8,5.5,0.326,6.9,16.5,0.42200000000000004,2.7,3.2,0.84,3.7,8.2,12.0,1.8,1.2,0.8,1.9,5.8,22.0,,99,109
Willy Hernangómez,23,22,1,262,7.8,15.5,0.506,0.7,1.3,0.5710000000000001,7.1,14.1,0.5,8.7,11.5,0.758,7.3,14.3,21.6,2.2,1.9,1.7,1.7,6.0,25.1,,131,104
Julyan Stone,29,23,0,175,1.7,3.6,0.462,1.7,3.6,0.462,0.0,0.0,,0.3,0.6,0.5,0.3,7.8,8.1,7.2,1.1,0.6,2.0,5.9,5.3,,123,110
Marcus Paige,24,5,0,28,7.0,24.4,0.28600000000000003,3.5,13.9,0.25,3.5,10.5,0.33299999999999996,3.5,3.5,1.0,0.0,7.0,7.0,5.2,0.0,0.0,0.0,0.0,20.9,,96,114
Mangok Mathiang,25,4,0,20,9.8,17.1,0.5710000000000001,0.0,0.0,,9.8,17.1,0.5710000000000001,0.0,2.4,0.0,7.3,17.1,24.4,0.0,2.4,0.0,0.0,12.2,19.5,,122,103
