PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Jrue Holiday,27,81,81,2927,10.0,20.3,0.494,2.0,5.8,0.337,8.1,14.5,0.557,3.0,3.9,0.7859999999999999,1.0,4.9,6.0,7.9,2.0,1.0,3.5,3.3,25.1,,110,109
Anthony Davis,24,75,75,2727,13.7,25.6,0.534,1.0,2.8,0.34,12.7,22.8,0.5579999999999999,8.7,10.5,0.828,3.3,11.3,14.6,3.0,2.0,3.4,2.8,2.8,36.9,,119,102
E'Twaun Moore,28,82,80,2586,7.8,15.4,0.508,2.4,5.6,0.425,5.4,9.8,0.556,0.9,1.3,0.706,1.1,3.3,4.4,3.5,1.5,0.2,1.9,3.4,18.9,,111,112
Darius Miller,27,82,3,1944,5.3,12.0,0.444,3.6,8.8,0.41100000000000003,1.7,3.2,0.535,1.4,1.6,0.866,0.4,3.6,4.0,2.7,0.7,0.4,1.4,3.9,15.6,,115,113
DeMarcus Cousins,27,48,48,1737,11.2,23.7,0.47,2.9,8.1,0.354,8.3,15.7,0.53,8.1,10.8,0.746,2.9,14.1,17.0,7.1,2.2,2.1,6.7,5.0,33.3,,104,102
Rajon Rondo,31,65,63,1705,6.5,13.8,0.46799999999999997,1.4,4.2,0.33299999999999996,5.1,9.6,0.526,0.7,1.3,0.5429999999999999,0.9,6.5,7.4,14.9,2.0,0.3,4.2,3.3,15.0,,109,109
Ian Clark,26,74,2,1455,7.3,16.2,0.44799999999999995,2.0,6.4,0.318,5.2,9.8,0.5329999999999999,1.5,1.9,0.763,0.3,3.8,4.2,3.6,1.1,0.3,1.9,3.9,18.1,,102,112
Dante Cunningham,30,51,24,1115,4.2,9.6,0.44,1.5,4.6,0.324,2.7,5.0,0.547,0.9,1.5,0.556,2.1,6.1,8.3,1.1,1.2,0.7,0.7,3.2,10.8,,110,111
Jameer Nelson,35,43,0,897,4.5,10.9,0.41,2.1,5.9,0.364,2.3,5.1,0.46299999999999997,0.7,0.9,0.765,0.6,4.5,5.1,8.3,1.2,0.2,3.0,3.6,11.8,,104,112
Nikola Mirotić,26,30,11,872,8.9,20.9,0.42700000000000005,3.6,10.8,0.335,5.3,10.1,0.524,2.6,3.2,0.81,2.2,11.2,13.5,2.2,1.6,1.4,1.7,3.4,24.0,,107,106
Cheick Diallo,21,52,0,581,8.4,14.5,0.58,0.0,0.0,,8.4,14.5,0.58,4.1,5.4,0.758,3.9,13.5,17.3,1.6,0.9,1.7,2.3,6.7,20.9,,118,105
Emeka Okafor,35,26,19,353,6.5,12.8,0.505,0.0,0.0,,6.5,12.8,0.505,2.4,3.0,0.818,6.4,9.9,16.2,1.1,1.1,3.4,1.8,4.1,15.4,,116,105
Tony Allen,36,22,0,273,7.7,15.9,0.484,0.7,2.1,0.33299999999999996,7.0,13.8,0.506,1.9,3.7,0.524,3.5,4.7,8.2,1.6,1.9,0.5,3.3,8.6,18.0,,95,110
DeAndre Liggins,29,27,3,244,3.5,8.0,0.439,1.6,3.3,0.47100000000000003,2.0,4.7,0.41700000000000004,0.0,0.0,,0.4,4.7,5.1,4.1,2.0,0.8,1.4,3.9,8.6,,107,109
Solomon Hill,26,12,1,187,2.8,10.5,0.268,1.0,5.4,0.19,1.8,5.1,0.35,0.8,1.5,0.5,2.3,6.9,9.2,5.6,1.8,0.3,2.3,5.6,7.4,,84,109
Jalen Jones,31,14,0,121,2.8,6.3,0.43799999999999994,0.0,0.0,,2.8,6.3,0.43799999999999994,1.6,4.7,0.33299999999999996,2.8,11.8,14.6,0.8,0.4,0.8,2.0,5.5,7.1,,85,109
Larry Drew,27,7,0,55,5.2,14.8,0.353,2.6,5.2,0.5,2.6,9.5,0.273,0.0,0.0,,1.7,0.0,1.7,6.9,0.0,0.0,1.7,3.5,13.0,,101,118
Jordan Crawford,29,5,0,53,10.8,24.3,0.444,7.2,12.6,0.5710000000000001,3.6,11.7,0.308,0.9,0.9,1.0,1.8,1.8,3.6,11.7,0.9,0.9,4.5,6.3,29.7,,116,113
Charles Cooke,23,13,0,38,2.5,17.6,0.14300000000000002,1.3,10.1,0.125,1.3,7.5,0.16699999999999998,1.3,2.5,0.5,0.0,2.5,2.5,1.3,1.3,0.0,1.3,0.0,7.5,,45,113
Walt Lemon,25,5,0,35,9.5,21.8,0.43799999999999994,1.4,1.4,1.0,8.2,20.5,0.4,2.7,4.1,0.667,0.0,2.7,2.7,6.8,0.0,1.4,5.5,6.8,23.2,,88,114
Jalen Jones,24,4,0,19,2.5,10.1,0.25,2.5,2.5,1.0,0.0,7.5,0.0,5.0,5.0,1.0,0.0,7.5,7.5,0.0,0.0,0.0,0.0,5.0,12.6,,111,113
Mike James,27,4,0,18,5.3,23.9,0.222,0.0,2.7,0.0,5.3,21.2,0.25,0.0,0.0,,2.7,0.0,2.7,15.9,2.7,0.0,2.7,8.0,10.6,,77,111
Josh Smith,32,3,0,12,4.0,15.9,0.25,0.0,0.0,,4.0,15.9,0.25,0.0,0.0,,11.9,4.0,15.9,0.0,0.0,0.0,0.0,11.9,8.0,,94,115
