Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1996,12,234,IND,Indiana Pacers,23.0,NBA,PG,59.0,571.0,11.5,0.55,0.15,0.55,2.5,7.0,4.8,26.8,1.9,0.4,23.7,21.4,,0.2,0.5,0.7,0.06,,-1.9,-0.4,-2.2,0.0
1997,12,234,IND,Indiana Pacers,24.0,NBA,PG,76.0,2064.0,13.3,0.53,0.25,0.32,2.1,7.4,4.8,26.4,2.6,0.2,17.8,19.3,,1.8,2.3,4.1,0.1,,-0.9,0.9,0.0,1.0
1998,12,234,IND,Indiana Pacers,25.0,NBA,PG,82.0,1547.0,13.6,0.5,0.15,0.27,2.3,7.0,4.7,29.9,3.0,0.2,17.1,20.0,,1.2,2.1,3.3,0.1,,-1.2,1.4,0.3,0.9
1999,12,234,IND,Indiana Pacers,26.0,NBA,PG,49.0,1043.0,14.1,0.51,0.19,0.27,2.2,6.8,4.6,27.3,2.2,0.3,15.4,18.5,,1.5,0.6,2.1,0.1,,-0.1,-0.1,-0.3,0.5
2001,12,234,IND,Indiana Pacers,28.0,NBA,PG,77.0,2457.0,16.7,0.52,0.12,0.29,1.8,8.2,5.1,34.0,2.4,0.3,12.5,19.3,,4.8,2.3,7.2,0.14,,0.8,0.6,1.4,2.1
2002,31,234,TOT,Total After Trade,29.0,NBA,PG,74.0,1747.0,14.3,0.51,0.11,0.22,1.3,8.7,5.0,31.3,2.7,0.3,14.8,17.5,,1.9,1.4,3.4,0.09,,-1.1,0.3,-0.8,0.6
2002,12,234,IND,Indiana Pacers,29.0,NBA,PG,44.0,954.0,13.7,0.52,0.13,0.25,1.2,6.9,4.1,29.8,3.1,0.4,16.8,16.7,,1.0,1.0,2.0,0.1,,-1.2,1.3,0.1,0.5
2002,5,234,CHI,Charlotte Bobcats,29.0,NBA,PG,30.0,793.0,14.9,0.5,0.1,0.2,1.4,10.7,6.0,33.1,2.1,0.1,12.6,18.4,,1.0,0.4,1.4,0.08,,-0.9,-0.9,-1.8,0.1
2003,16,234,MIA,Miami Heat,30.0,NBA,PG,72.0,1807.0,11.2,0.47,0.19,0.21,1.6,8.0,4.7,25.7,1.3,0.3,14.3,19.4,,0.5,1.4,1.8,0.05,,-2.1,-0.3,-2.4,-0.2
2004,7,234,DAL,Dallas Mavericks,31.0,NBA,PG,61.0,762.0,10.1,0.44,0.12,0.27,2.4,7.5,4.9,19.5,2.1,0.4,14.7,12.9,,0.5,0.2,0.7,0.04,,-2.8,-0.2,-3.0,-0.2
2005,3,234,NJN,New Jersey Nets,32.0,NBA,PG,76.0,1461.0,11.9,0.51,0.19,0.27,1.5,7.4,4.4,17.4,2.4,0.5,11.7,18.4,,0.8,1.8,2.5,0.08,,-2.4,1.0,-1.3,0.3
