Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1993,22,2177,ORL,Orlando Magic,20.0,NBA,C,81.0,81.0,3071.0,11.9,21.2,0.56,0.0,0.0,0.0,11.9,21.1,0.56,6.9,11.7,0.59,5.6,12.7,18.2,2.5,1.0,4.6,5.0,5.2,30.7,,108.0,100.0
1994,22,2177,ORL,Orlando Magic,21.0,NBA,C,81.0,81.0,3224.0,14.9,24.9,0.6,0.0,0.0,0.0,14.9,24.9,0.6,7.4,13.3,0.55,6.0,10.8,16.8,3.1,1.2,3.6,3.5,4.4,37.2,,120.0,102.0
1995,22,2177,ORL,Orlando Magic,22.0,NBA,C,79.0,79.0,2923.0,16.1,27.5,0.58,0.0,0.1,0.0,16.1,27.4,0.58,7.9,14.7,0.53,5.7,9.9,15.6,3.7,1.3,3.3,3.5,4.5,40.0,,118.0,104.0
1996,22,2177,ORL,Orlando Magic,23.0,NBA,C,54.0,52.0,1946.0,15.9,27.8,0.57,0.0,0.1,0.5,15.9,27.7,0.57,6.7,13.7,0.49,4.9,11.1,16.0,4.2,0.9,3.1,4.2,5.2,38.5,,110.0,103.0
1997,14,2177,LAL,Los Angeles Lakers,24.0,NBA,C,51.0,51.0,1941.0,15.0,26.9,0.56,0.0,0.1,0.0,15.0,26.8,0.56,6.3,13.0,0.48,5.3,12.1,17.4,4.3,1.2,4.0,4.0,4.9,36.3,,110.0,99.0
1998,14,2177,LAL,Los Angeles Lakers,25.0,NBA,C,60.0,57.0,2175.0,15.8,27.1,0.58,0.0,0.0,,15.8,27.1,0.58,8.5,16.1,0.53,4.9,11.2,16.1,3.3,0.9,3.4,4.1,4.6,40.1,,113.0,101.0
1999,14,2177,LAL,Los Angeles Lakers,26.0,NBA,C,49.0,49.0,1705.0,15.7,27.2,0.58,0.0,0.0,0.0,15.7,27.2,0.58,8.3,15.3,0.54,5.7,10.4,16.1,3.5,1.1,2.5,3.7,4.8,39.6,,115.0,102.0
2001,14,2177,LAL,Los Angeles Lakers,28.0,NBA,C,74.0,74.0,2924.0,14.5,25.4,0.57,0.0,0.0,0.0,14.5,25.4,0.57,8.9,17.4,0.51,5.2,11.6,16.8,5.0,0.8,3.7,3.9,4.6,38.0,,114.0,101.0
2002,14,2177,LAL,Los Angeles Lakers,29.0,NBA,C,67.0,66.0,2422.0,15.3,26.4,0.58,0.0,0.0,0.0,15.3,26.4,0.58,8.6,15.4,0.56,5.1,10.3,15.4,4.3,0.9,2.9,3.7,4.3,39.2,,116.0,99.0
2003,14,2177,LAL,Los Angeles Lakers,30.0,NBA,C,67.0,66.0,2535.0,14.2,24.8,0.57,0.0,0.0,,14.2,24.8,0.57,9.2,14.8,0.62,5.3,9.9,15.2,4.2,0.8,3.3,4.0,4.7,37.7,,117.0,102.0
