Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",25.0,NBA,SG,69,5,1431,4.4,10.0,0.44,1.3,3.7,0.34,3.1,6.3,0.49,3.2,4.3,0.74,1.2,2.9,4.1,3.5,2.4,0.4,2.5,4.3,13.2
2004,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",26.0,NBA,SG,77,38,2260,5.3,12.6,0.42,1.4,3.9,0.36,3.9,8.7,0.44,3.8,4.7,0.8,1.4,4.1,5.5,4.6,2.2,0.3,2.6,2.9,15.7
2005,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",27.0,NBA,SG,74,74,2193,6.0,12.8,0.47,1.6,4.2,0.38,4.4,8.6,0.52,5.8,7.3,0.8,1.2,4.2,5.4,4.7,2.0,0.4,2.8,3.1,19.5
2006,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",28.0,NBA,SG,65,56,1813,6.1,13.3,0.46,1.6,4.3,0.38,4.5,9.0,0.5,5.6,7.1,0.78,0.8,3.7,4.6,4.7,2.0,0.5,2.4,3.1,19.5
2007,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",29.0,NBA,SG,75,36,2060,6.9,14.9,0.46,2.2,5.6,0.4,4.7,9.3,0.5,5.6,6.5,0.86,1.0,4.7,5.7,4.6,1.9,0.5,2.7,2.7,21.7
2008,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",30.0,NBA,SG,74,23,2299,7.1,15.4,0.46,2.4,6.1,0.4,4.7,9.3,0.5,6.0,6.9,0.86,1.0,4.6,5.5,5.2,1.7,0.5,3.1,2.7,22.6
2009,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",31.0,NBA,SG,44,7,1181,6.8,15.0,0.45,2.1,6.4,0.33,4.7,8.6,0.55,5.1,5.8,0.88,0.7,5.3,6.0,4.8,2.0,0.5,2.7,2.7,20.8
2010,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",32.0,NBA,SG,75,21,2150,6.7,15.1,0.44,2.2,5.9,0.38,4.5,9.3,0.48,5.2,5.9,0.87,1.1,3.6,4.8,6.2,1.7,0.4,2.6,2.6,20.7
2011,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",33.0,NBA,SG,80,79,2426,6.5,15.1,0.43,2.3,6.5,0.35,4.3,8.6,0.5,5.3,6.1,0.87,0.6,3.8,4.4,5.8,1.8,0.4,2.6,2.4,20.7
2012,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",34.0,NBA,SG,34,7,792,6.8,13.0,0.53,2.4,5.7,0.41,4.5,7.2,0.62,4.0,4.6,0.87,0.8,4.5,5.3,6.9,1.1,0.5,2.9,2.5,20.0
2013,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",35.0,NBA,SG,60,0,1393,5.9,13.9,0.42,2.1,6.1,0.35,3.8,7.9,0.48,4.2,5.3,0.8,0.8,4.4,5.2,7.1,2.1,0.3,3.4,2.9,18.2
2014,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",36.0,NBA,SG,68,3,1550,6.8,14.6,0.47,2.1,6.0,0.35,4.7,8.6,0.55,3.7,4.4,0.85,0.7,4.0,4.7,6.8,1.6,0.4,3.2,3.0,19.5
2015,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",37.0,NBA,SG,70,0,1587,5.7,13.4,0.43,2.0,5.9,0.34,3.7,7.5,0.49,3.3,4.6,0.72,0.6,4.2,4.8,6.6,1.5,0.5,3.5,3.1,16.7
2016,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",38.0,NBA,SG,58,0,1134,6.3,13.8,0.45,2.2,5.7,0.39,4.0,8.1,0.5,2.9,3.6,0.81,0.8,3.8,4.6,5.6,2.1,0.3,3.1,3.1,17.6
2017,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",39.0,NBA,SG,69,0,1291,4.8,12.2,0.39,2.5,6.3,0.39,2.3,5.9,0.39,2.4,3.0,0.8,0.8,3.6,4.4,5.1,2.3,0.4,2.7,3.3,14.4
2018,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",40.0,NBA,SG,65,0,1299,5.6,12.8,0.43,1.8,5.3,0.33,3.8,7.5,0.51,3.0,3.6,0.84,0.5,3.4,3.9,4.5,1.2,0.4,2.9,3.5,16.0
