Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2004,22.0,PHI,NBA,SG,53.0,0.0,767.0,10.2,25.4,0.401,1.4,4.3,0.311,8.8,21.0,0.419,4.2,5.8,0.728,1.1,3.5,4.6,3.8,1.8,0.4,4.2,5.9,25.9,,89.0,105.0
2005,23.0,PHI,NBA,SG,57.0,21.0,1066.0,7.4,20.1,0.366,1.4,5.0,0.286,5.9,15.1,0.393,4.6,5.9,0.776,1.0,5.3,6.3,4.7,1.6,0.3,3.6,5.7,20.7,,91.0,106.0
2006,24.0,PHI,NBA,SG,10.0,2.0,153.0,9.5,22.3,0.424,3.4,6.4,0.526,6.1,15.9,0.383,1.4,1.7,0.8,0.3,4.7,5.1,1.7,0.7,0.0,4.1,4.4,23.7,,90.0,112.0
2007,25.0,PHI,NBA,SG,74.0,36.0,1842.0,10.3,24.9,0.411,1.5,4.5,0.325,8.8,20.4,0.43,2.1,3.2,0.667,1.2,3.3,4.5,3.2,1.6,0.1,3.0,4.1,24.1,,91.0,110.0
2008,26.0,PHI,NBA,SG,74.0,74.0,1970.0,10.2,23.4,0.436,1.4,4.8,0.285,8.8,18.6,0.475,3.0,4.0,0.757,0.9,4.0,4.9,4.1,1.5,0.6,2.9,3.2,24.8,,101.0,109.0
2009,27.0,PHI,NBA,SG,81.0,60.0,1828.0,8.3,19.2,0.435,1.5,4.7,0.317,6.9,14.5,0.473,1.8,2.5,0.729,0.8,2.8,3.7,4.6,1.5,0.4,1.9,4.5,20.0,,105.0,112.0
2010,28.0,PHI,NBA,SG,73.0,18.0,1553.0,8.4,18.3,0.457,1.6,4.6,0.346,6.8,13.7,0.494,3.2,3.8,0.833,0.7,3.7,4.4,5.1,1.1,0.4,2.3,4.6,21.5,,109.0,114.0
2011,29.0,NOH,NBA,SG,77.0,13.0,1674.0,8.7,19.7,0.443,1.7,5.0,0.348,7.0,14.7,0.476,2.5,3.2,0.78,0.7,4.5,5.2,2.4,1.2,0.4,2.2,4.6,21.7,,100.0,108.0
2012,30.0,ATL,NBA,SG,53.0,2.0,922.0,8.8,18.8,0.471,2.9,6.5,0.442,5.9,12.2,0.486,2.8,3.2,0.857,0.9,3.8,4.6,2.3,1.3,0.3,1.9,4.3,23.3,,110.0,105.0
2013,31.0,LAC,NBA,SG,72.0,60.0,1188.0,7.9,17.1,0.461,3.1,7.4,0.428,4.7,9.8,0.486,1.0,1.4,0.719,0.8,3.5,4.3,2.4,1.3,0.5,1.4,4.3,19.9,,113.0,108.0
2014,32.0,LAC,NBA,SG,55.0,9.0,869.0,5.9,15.6,0.376,2.4,7.0,0.339,3.5,8.6,0.407,1.6,2.0,0.824,0.7,3.8,4.5,2.9,1.3,0.6,2.0,5.5,15.7,,96.0,108.0
2015,33.0,ORL,NBA,SG,52.0,2.0,951.0,6.3,16.5,0.386,2.3,6.5,0.347,4.1,9.9,0.411,1.5,1.8,0.824,0.8,3.5,4.2,3.7,1.4,0.3,2.6,4.4,16.5,,93.0,111.0
