Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,22.0,NBA,PF,81.0,76.0,30.6,6.2,12.5,0.5,0.0,0.0,0.0,6.2,12.5,0.5,0.5,2.4,5.0,0.48,2.1,6.7,8.9,2.9,1.3,0.5,3.4,3.6,14.9
1987,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,23.0,NBA,PF,82.0,82.0,34.8,8.9,17.3,0.51,0.0,0.1,0.0,8.9,17.3,0.51,0.51,3.9,6.6,0.6,3.4,7.0,10.4,1.9,1.3,0.7,2.9,3.9,21.7
1988,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,24.0,NBA,PF,82.0,82.0,39.0,10.5,20.1,0.52,0.0,0.1,0.0,10.5,20.1,0.52,0.52,6.7,9.6,0.7,3.4,8.6,12.0,2.4,1.4,0.6,4.0,3.6,27.7
1989,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,25.0,NBA,PF,80.0,80.0,39.1,10.1,19.5,0.52,0.1,0.2,0.31,10.1,19.3,0.52,0.52,8.8,11.5,0.77,3.2,7.4,10.7,2.7,1.8,0.9,3.6,3.6,29.1
1990,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,26.0,NBA,PF,82.0,82.0,38.1,11.1,19.8,0.56,0.2,0.5,0.37,11.0,19.3,0.57,0.57,8.5,11.1,0.76,2.8,8.3,11.1,2.8,1.5,0.6,3.7,3.2,31.0
1991,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,27.0,NBA,PF,82.0,82.0,40.3,10.3,19.6,0.53,0.0,0.2,0.29,10.3,19.4,0.53,0.53,8.3,10.8,0.77,2.9,8.9,11.8,3.3,1.1,1.0,3.0,3.3,29.0
1992,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,28.0,NBA,PF,81.0,81.0,37.7,9.9,18.7,0.53,0.0,0.2,0.18,9.8,18.5,0.53,0.53,8.3,10.7,0.78,2.8,8.4,11.2,3.0,1.3,0.6,3.1,2.8,28.0
1993,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,29.0,NBA,PF,82.0,82.0,37.8,9.7,17.6,0.55,0.0,0.2,0.2,9.7,17.4,0.56,0.55,7.5,10.2,0.74,2.8,8.4,11.2,3.8,1.5,1.0,2.9,3.2,27.0
1994,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,30.0,NBA,PF,82.0,82.0,40.6,9.4,18.9,0.5,0.1,0.4,0.25,9.3,18.5,0.5,0.5,6.2,9.0,0.69,2.9,8.6,11.5,4.0,1.5,1.5,2.9,3.3,25.2
1995,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,31.0,NBA,PF,82.0,82.0,38.1,10.1,18.9,0.54,0.1,0.5,0.27,10.0,18.4,0.54,0.54,6.3,8.5,0.74,1.9,8.7,10.6,3.5,1.6,1.0,2.9,3.3,26.7
