Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1989,24,1817,PHO,Phoenix Suns,Dan Majerle,"September 9, 1965",23.0,NBA,SG,54.0,1354.0,11.3,0.48,0.19,0.29,5.1,11.1,8.2,11.8,2.1,0.6,9.0,15.7,0.9,1.7,2.5,0.09,-1.0,1.3,0.3,0.8
1990,24,1817,PHO,Phoenix Suns,Dan Majerle,"September 9, 1965",24.0,NBA,SG,73.0,2244.0,13.5,0.5,0.12,0.37,7.5,13.1,10.5,11.0,2.1,0.8,9.2,16.5,2.6,2.9,5.5,0.12,0.1,1.1,1.3,1.9
1991,24,1817,PHO,Phoenix Suns,Dan Majerle,"September 9, 1965",25.0,NBA,SF,77.0,2281.0,16.9,0.55,0.1,0.36,8.5,11.4,10.0,12.9,2.2,1.0,10.7,19.1,4.4,2.8,7.2,0.15,2.0,0.7,2.7,2.7
1992,24,1817,PHO,Phoenix Suns,Dan Majerle,"September 9, 1965",26.0,NBA,SF,82.0,2853.0,17.8,0.55,0.2,0.26,6.0,12.3,9.3,13.6,2.2,0.9,7.3,20.3,6.2,3.6,9.8,0.16,2.8,0.8,3.6,4.0
1993,24,1817,PHO,Phoenix Suns,Dan Majerle,"September 9, 1965",27.0,NBA,SG,82.0,3199.0,15.4,0.57,0.4,0.24,4.3,8.9,6.7,13.4,2.1,0.6,9.9,17.3,6.6,3.2,9.8,0.15,2.1,0.4,2.5,3.6
1994,24,1817,PHO,Phoenix Suns,Dan Majerle,"September 9, 1965",28.0,NBA,SG,80.0,3207.0,13.7,0.53,0.44,0.21,4.3,8.0,6.1,11.9,2.0,0.8,9.9,18.0,5.0,2.3,7.3,0.11,1.3,-0.4,0.9,2.4
1995,24,1817,PHO,Phoenix Suns,Dan Majerle,"September 9, 1965",29.0,NBA,SF,82.0,3091.0,15.1,0.56,0.53,0.27,3.9,10.1,7.0,15.6,1.6,0.9,8.3,17.6,6.0,1.7,7.7,0.12,2.4,-0.5,1.9,3.1
1996,6,1817,CLE,Cleveland Cavaliers,Dan Majerle,"September 9, 1965",30.0,NBA,SF,82.0,2367.0,15.1,0.53,0.55,0.23,3.9,13.4,8.6,15.9,2.0,1.3,10.2,19.5,3.0,2.6,5.5,0.11,1.7,0.2,1.9,2.3
1997,16,1817,MIA,Miami Heat,Dan Majerle,"September 9, 1965",31.0,NBA,SF,36.0,1264.0,13.2,0.52,0.58,0.17,4.3,10.8,7.6,15.3,2.3,0.9,11.8,15.7,1.4,2.1,3.5,0.13,1.0,2.3,3.3,1.7
1998,16,1817,MIA,Miami Heat,Dan Majerle,"September 9, 1965",32.0,NBA,SG,72.0,1928.0,12.2,0.56,0.67,0.12,3.0,13.0,8.2,13.0,1.9,0.6,12.3,12.7,2.8,2.5,5.3,0.13,0.7,1.5,2.3,2.1
1999,16,1817,MIA,Miami Heat,Dan Majerle,"September 9, 1965",33.0,NBA,SG,48.0,1624.0,10.2,0.53,0.68,0.15,1.7,13.0,7.7,15.4,1.3,0.3,14.7,11.4,1.6,1.9,3.5,0.1,-0.1,1.1,1.0,1.2
2001,16,1817,MIA,Miami Heat,Dan Majerle,"September 9, 1965",35.0,NBA,SG,53.0,1306.0,9.4,0.48,0.7,0.17,1.8,13.3,7.6,11.0,2.2,0.9,11.2,11.6,0.5,2.1,2.6,0.1,-1.9,2.3,0.4,0.8
2002,24,1817,PHO,Phoenix Suns,Dan Majerle,"September 9, 1965",36.0,NBA,SG,65.0,1180.0,10.3,0.49,0.81,0.14,2.6,14.4,8.4,10.9,2.1,0.9,10.3,12.9,0.8,1.3,2.1,0.09,-1.0,1.5,0.5,0.8
