Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,29,1174,UTA,Utah Jazz,23.0,NBA,SG,4.0,,4.5,0.5,1.8,0.29,0.5,0.8,0.67,0.0,1.0,0.0,0.43,0.3,0.5,0.5,0.5,1.3,1.8,0.5,0.0,0.0,0.5,1.0,1.8
1985,29,1174,UTA,Utah Jazz,24.0,NBA,SG,8.0,0.0,4.3,0.3,1.0,0.25,0.0,0.0,,0.3,1.0,0.25,0.25,0.6,1.0,0.62,0.1,0.4,0.5,0.8,0.4,0.0,0.4,0.8,1.1
1986,29,1174,UTA,Utah Jazz,25.0,NBA,SG,4.0,4.0,35.0,6.8,9.3,0.73,0.5,0.8,0.67,6.3,8.5,0.74,0.76,2.0,2.3,0.89,2.5,2.0,4.5,2.8,0.8,0.3,1.8,4.0,16.0
1987,29,1174,UTA,Utah Jazz,26.0,NBA,SG,5.0,5.0,28.4,4.2,9.8,0.43,0.4,1.0,0.4,3.8,8.8,0.43,0.45,3.4,4.0,0.85,0.6,2.4,3.0,2.2,0.2,0.2,1.4,2.8,12.2
1988,29,1174,UTA,Utah Jazz,27.0,NBA,SG,11.0,11.0,37.1,6.1,12.3,0.5,1.7,3.3,0.53,4.4,9.0,0.48,0.57,1.5,2.0,0.73,0.7,2.8,3.5,2.9,0.6,0.0,2.5,3.8,15.4
1989,29,1174,UTA,Utah Jazz,28.0,NBA,SG,3.0,3.0,41.0,3.7,11.7,0.31,1.0,3.0,0.33,2.7,8.7,0.31,0.36,2.7,3.3,0.8,1.7,4.0,5.7,1.3,0.3,0.7,2.0,5.0,11.0
1990,29,1174,UTA,Utah Jazz,29.0,NBA,SG,5.0,5.0,29.0,4.2,8.6,0.49,1.4,2.8,0.5,2.8,5.8,0.48,0.57,0.2,0.8,0.25,1.4,1.4,2.8,1.0,0.6,0.0,0.8,2.8,10.0
1992,5,1174,CHI,Chicago Bulls,31.0,NBA,SG,9.0,0.0,7.7,1.0,2.4,0.41,0.3,0.7,0.5,0.7,1.8,0.38,0.48,0.1,0.3,0.33,0.4,0.6,1.0,1.1,0.1,0.0,0.2,1.1,2.4
