Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,25,985,POR,Portland Trail Blazers,22.0,NBA,SF,9.0,0.0,2.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.2,0.1,0.3,0.1,0.2,0.0,0.2,0.2,0.0
1989,2,985,BOS,Boston Celtics,23.0,NBA,SF,44.0,6.0,8.5,1.7,3.1,0.55,0.0,0.3,0.18,1.7,2.8,0.58,0.56,0.8,1.3,0.64,0.3,0.7,1.0,0.8,0.3,0.1,0.4,0.9,4.3
1990,2,985,BOS,Boston Celtics,24.0,NBA,SF,71.0,10.0,13.9,1.9,4.2,0.46,0.0,0.3,0.17,1.9,4.0,0.47,0.46,1.2,1.5,0.79,0.6,1.0,1.6,1.7,0.4,0.1,0.6,1.1,5.1
1991,2,985,BOS,Boston Celtics,25.0,NBA,SF,82.0,76.0,33.0,6.7,11.4,0.59,0.0,0.1,0.0,6.7,11.3,0.59,0.59,2.3,2.8,0.82,1.0,2.2,3.3,3.1,1.2,0.4,1.8,2.9,15.6
1992,2,985,BOS,Boston Celtics,26.0,NBA,SF,82.0,77.0,30.4,5.9,11.1,0.53,0.1,0.4,0.29,5.7,10.7,0.54,0.53,1.7,1.9,0.88,1.0,2.5,3.5,2.7,0.9,0.5,1.2,2.4,13.5
1993,2,985,BOS,Boston Celtics,27.0,NBA,SF,82.0,58.0,31.0,5.6,11.0,0.51,0.6,1.7,0.37,5.0,9.4,0.53,0.54,1.5,1.8,0.83,0.6,2.4,3.0,2.8,1.0,0.5,1.0,2.3,13.3
1994,2,985,BOS,Boston Celtics,28.0,NBA,SF,75.0,28.0,25.1,4.9,10.7,0.46,0.3,1.4,0.24,4.6,9.3,0.49,0.47,1.4,1.7,0.82,0.5,1.6,2.1,2.0,0.8,0.3,1.0,1.8,11.5
1995,16,985,MIA,Miami Heat,29.0,NBA,SF,77.0,0.0,15.9,2.9,5.8,0.49,0.5,1.3,0.4,2.4,4.6,0.51,0.53,1.1,1.4,0.78,0.4,1.2,1.6,1.5,0.7,0.1,0.6,1.7,7.4
1996,31,985,TOT,Total After Trade,30.0,NBA,SF,65.0,13.0,20.4,2.3,5.8,0.4,0.7,1.8,0.39,1.7,4.1,0.41,0.46,0.6,0.7,0.79,0.3,1.4,1.7,1.5,0.5,0.1,0.7,2.3,5.9
1996,16,985,MIA,Miami Heat,30.0,NBA,SF,44.0,13.0,23.5,2.7,6.8,0.39,0.9,2.1,0.42,1.8,4.7,0.38,0.46,0.8,0.9,0.87,0.3,1.6,2.0,1.9,0.7,0.1,0.7,2.7,6.9
1996,26,985,SAC,Sacramento Kings,30.0,NBA,SF,21.0,0.0,13.9,1.7,3.9,0.43,0.3,1.1,0.26,1.4,2.8,0.49,0.46,0.2,0.5,0.5,0.3,1.0,1.3,0.9,0.2,0.1,0.5,1.3,3.9
1997,26,985,SAC,Sacramento Kings,31.0,NBA,SF,62.0,2.0,15.4,2.0,4.6,0.43,0.9,1.8,0.48,1.1,2.8,0.4,0.52,0.1,0.2,0.7,0.2,1.5,1.7,1.2,0.3,0.3,0.4,1.2,5.0
