PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jack Sikma,25.0,82,,2920,595,1311,0.45399999999999996,0,5,0.0,595,1306,0.456,0.45399999999999996,340,413,0.823,184,668,852,248,78,93,201,282,1530
James Bailey,23.0,82,,2539,444,889,0.499,1,2,0.5,443,887,0.499,0.5,256,361,0.7090000000000001,192,415,607,98,74,143,219,332,1145
John Johnson,33.0,80,,2324,373,866,0.431,0,1,0.0,373,865,0.431,0.431,173,214,0.8079999999999999,135,227,362,312,57,25,230,202,919
Vinnie Johnson,24.0,81,,2311,419,785,0.534,1,5,0.2,418,780,0.536,0.534,214,270,0.7929999999999999,193,173,366,341,78,20,216,198,1053
Fred Brown,32.0,78,,1986,505,1035,0.488,23,64,0.359,482,971,0.496,0.499,173,208,0.8320000000000001,53,122,175,233,88,13,131,141,1206
Wally Walker,26.0,82,,1796,290,626,0.46299999999999997,0,3,0.0,290,623,0.465,0.46299999999999997,109,169,0.645,105,210,315,122,53,15,115,168,689
Bill Hanzlik,23.0,74,,1259,138,289,0.478,1,5,0.2,137,284,0.48200000000000004,0.479,119,150,0.7929999999999999,67,86,153,111,58,20,84,168,396
Armond Hill,27.0,51,,1114,78,219,0.35600000000000004,0,6,0.0,78,213,0.366,0.35600000000000004,99,122,0.8109999999999999,31,77,108,174,40,8,69,147,255
Paul Westphal,30.0,36,,1078,221,500,0.442,6,25,0.24,215,475,0.45299999999999996,0.44799999999999995,153,184,0.8320000000000001,11,57,68,148,46,14,78,70,601
James Donaldson,23.0,68,,980,129,238,0.542,0,0,,129,238,0.542,0.542,101,170,0.594,107,202,309,42,8,74,68,79,359
Dennis Awtrey,32.0,47,,607,44,93,0.473,0,0,,44,93,0.473,0.473,14,20,0.7,33,75,108,54,12,8,33,85,102
Lonnie Shelton,25.0,14,,440,73,174,0.42,0,0,,73,174,0.42,0.42,36,55,0.655,31,47,78,35,22,3,41,48,182
Jacky Dorsey,26.0,29,,253,20,70,0.28600000000000003,0,0,,20,70,0.28600000000000003,0.28600000000000003,13,25,0.52,23,65,88,9,9,1,14,47,53
Rudy White,27.0,12,,165,14,47,0.298,0,1,0.0,14,46,0.304,0.298,11,12,0.917,1,10,11,18,5,1,9,16,39
John Shumate,28.0,2,,8,0,3,0.0,0,0,,0,3,0.0,0.0,2,3,0.667,1,0,1,0,0,0,1,3,2
Team Totals,,82,,19780,3343,7145,0.46799999999999997,32,117,0.27399999999999997,3311,7028,0.47100000000000003,0.47,1813,2376,0.763,1167,2434,3601,1945,628,438,1524,1986,8531
