SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1989,2,BOS,Reggie Lewis,23,3,3,125,10.8,22.8,0.47,0.0,0.8,0.0,10.8,21.9,0.49,3.7,5.4,0.69,2.1,6.6,8.7,4.6,2.1,0.0,3.3,4.6,25.2,,98,109
1989,2,BOS,Brian Shaw,22,3,3,124,9.2,17.9,0.51,0.0,0.4,0.0,9.2,17.5,0.52,2.9,3.8,0.78,0.8,6.3,7.1,7.9,1.3,0.0,2.5,4.6,21.3,,108,110
1989,2,BOS,Kevin McHale,31,3,3,115,9.0,18.4,0.49,0.0,0.0,,9.0,18.4,0.49,7.6,10.3,0.74,3.1,7.6,10.8,4.0,0.4,0.9,1.8,5.8,25.6,,116,110
1989,2,BOS,Robert Parish,35,3,3,112,9.2,20.3,0.46,0.0,0.0,,9.2,20.3,0.46,3.2,4.2,0.78,2.8,9.2,12.0,2.8,1.8,0.9,2.8,2.3,21.7,,96,106
1989,2,BOS,Joe Kleine,27,3,0,65,4.8,8.8,0.55,0.0,0.8,0.0,4.8,8.0,0.6,5.6,7.2,0.78,3.2,10.3,13.5,1.6,0.0,0.8,4.8,7.2,15.1,,98,110
1989,2,BOS,Dennis Johnson,34,3,1,59,3.5,13.2,0.27,0.0,0.0,,3.5,13.2,0.27,0.0,0.0,,1.8,1.8,3.5,7.9,2.6,0.0,2.6,7.0,7.0,,70,110
1989,2,BOS,Ed Pinckney,25,3,0,45,3.4,13.8,0.25,0.0,0.0,,3.4,13.8,0.25,2.3,2.3,1.0,2.3,3.4,5.7,1.1,1.1,1.1,4.6,8.0,9.2,,58,111
1989,2,BOS,Kevin Gamble,23,1,1,29,7.1,19.6,0.36,0.0,1.8,0.0,7.1,17.8,0.4,0.0,3.6,0.0,1.8,0.0,1.8,3.6,1.8,0.0,0.0,1.8,14.3,,80,113
1989,2,BOS,Kelvin Upshaw,26,3,0,24,10.8,25.9,0.42,0.0,0.0,,10.8,25.9,0.42,0.0,0.0,,0.0,4.3,4.3,10.8,2.2,0.0,2.2,8.6,21.6,,92,110
1989,2,BOS,Otis Birdsong,33,3,1,20,2.6,12.9,0.2,0.0,5.2,0.0,2.6,7.8,0.33,0.0,0.0,,0.0,5.2,5.2,2.6,2.6,2.6,7.8,7.8,5.2,,31,105
1989,2,BOS,Mark Acres,26,2,0,2,0.0,25.9,0.0,0.0,25.9,0.0,0.0,0.0,,0.0,0.0,,0.0,25.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,,0,101
