Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1989.0,8.0,863,DEN,Denver Nuggets,Alex English,35.0,3.0,3.0,108.0,13.2,25.6,0.52,0.0,0.0,,13.2,25.6,0.52,5.8,6.6,0.88,3.3,2.1,5.4,4.5,0.4,0.0,5.8,2.5,32.2,102.0,119.0
1989.0,8.0,1177,DEN,Denver Nuggets,Bill Hanzlik,31.0,3.0,3.0,106.0,5.9,13.9,0.42,1.3,2.5,0.5,4.6,11.4,0.41,2.9,5.1,0.58,2.5,5.9,8.4,3.8,2.1,0.4,0.8,5.5,16.0,111.0,112.0
1989.0,8.0,2398,DEN,Denver Nuggets,Blair Rasmussen,26.0,2.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.2,11.2,0.0,0.0,121.0
,,2115,,,Calvin Natt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989.0,8.0,2568,DEN,Denver Nuggets,Danny Schayes,29.0,2.0,0.0,36.0,1.2,8.7,0.14,0.0,0.0,,1.2,8.7,0.14,7.4,9.9,0.75,2.5,11.2,13.6,1.2,1.2,1.2,1.2,5.0,9.9,90.0,110.0
1989.0,8.0,593,DEN,Denver Nuggets,Darwin Cook,30.0,3.0,3.0,66.0,8.1,16.2,0.5,0.7,1.4,0.5,7.4,14.9,0.5,4.1,4.1,1.0,1.4,7.4,8.8,7.4,2.0,0.0,2.7,8.1,21.0,116.0,112.0
1989.0,8.0,1119,DEN,Denver Nuggets,Dave Greenwood,31.0,3.0,0.0,34.0,2.6,7.9,0.33,0.0,0.0,,2.6,7.9,0.33,1.3,2.6,0.5,2.6,11.8,14.4,1.3,1.3,1.3,7.9,9.2,6.6,50.0,109.0
,,1352,,,Eddie Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989.0,8.0,2923,DEN,Denver Nuggets,Elston Turner,29.0,3.0,0.0,74.0,3.6,7.8,0.46,0.0,0.6,0.0,3.6,7.2,0.5,1.2,3.6,0.33,1.2,5.4,6.6,1.8,0.6,0.0,0.0,5.4,8.4,104.0,116.0
1989.0,8.0,1740,DEN,Denver Nuggets,Fat Lever,28.0,2.0,2.0,58.0,6.9,18.5,0.38,1.5,2.3,0.67,5.4,16.2,0.33,1.5,1.5,1.0,1.5,8.5,10.0,14.6,3.1,0.0,4.6,3.1,16.9,97.0,109.0
,,2972,,,Jay Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989.0,8.0,1689,DEN,Denver Nuggets,Jerome Lane,22.0,2.0,0.0,21.0,4.2,14.9,0.29,0.0,2.1,0.0,4.2,12.7,0.33,4.2,4.2,1.0,2.1,10.6,12.7,4.2,0.0,0.0,0.0,8.5,12.7,99.0,114.0
1989.0,8.0,16,DEN,Denver Nuggets,Michael Adams,26.0,2.0,1.0,75.0,8.9,21.4,0.42,5.9,13.1,0.46,3.0,8.3,0.36,4.2,4.8,0.88,3.0,7.1,10.1,5.4,1.8,0.0,4.8,3.6,28.0,108.0,112.0
1989.0,8.0,702,DEN,Denver Nuggets,Walter Davis,34.0,3.0,0.0,94.0,14.7,28.5,0.52,0.0,1.9,0.0,14.7,26.6,0.55,7.1,7.1,1.0,0.9,1.4,2.4,1.9,1.4,0.0,3.8,5.2,36.5,107.0,117.0
1989.0,8.0,604,DEN,Denver Nuggets,Wayne Cooper,32.0,3.0,3.0,44.0,6.1,12.2,0.5,0.0,0.0,,6.1,12.2,0.5,0.0,0.0,,4.1,9.1,13.2,2.0,1.0,2.0,0.0,10.1,12.2,120.0,110.0
,,861,,,Wayne Englestad,,,,,,,,,,,,,,,,,,,,,,,,,,,
