Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2011,17,2554,MIL,Milwaukee Bucks,22.0,NBA,C,60.0,872.0,11.0,0.45,0.0,0.19,7.7,16.3,11.9,3.2,1.3,6.5,11.6,17.6,,-0.7,1.8,1.0,0.06,,-5.2,1.7,-3.5,-0.3
2012,17,2554,MIL,Milwaukee Bucks,23.0,NBA,PF,52.0,643.0,13.3,0.46,0.01,0.21,10.3,17.3,13.7,7.8,2.5,8.9,17.6,16.7,,-0.3,1.2,1.0,0.07,,-5.0,3.1,-1.9,0.0
2013,17,2554,MIL,Milwaukee Bucks,24.0,NBA,C,71.0,1937.0,18.7,0.52,0.0,0.22,12.0,25.8,18.6,6.8,1.4,7.6,11.6,16.9,,2.3,3.7,6.0,0.15,,-1.1,2.0,1.0,1.5
2014,17,2554,MIL,Milwaukee Bucks,25.0,NBA,C,23.0,584.0,14.0,0.48,0.01,0.34,11.4,21.3,16.2,5.3,1.6,5.6,12.3,16.4,,0.1,0.6,0.7,0.06,,-3.0,0.0,-3.0,-0.1
2015,17,2554,MIL,Milwaukee Bucks,26.0,NBA,C,27.0,586.0,15.2,0.51,0.0,0.28,13.2,19.2,16.2,6.3,2.3,5.6,12.7,17.0,,0.4,1.2,1.6,0.13,,-2.4,1.4,-1.0,0.2
2017,6,2554,CLE,Cleveland Cavaliers,28.0,NBA,C,5.0,13.0,6.5,0.41,0.0,0.5,26.3,8.2,17.0,0.0,3.8,6.2,29.1,23.6,,0.0,0.0,0.0,-0.03,,-13.4,-1.7,-15.0,0.0
