Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,13,761,LAC,Los Angeles Clippers,Keyon Dooling,1980-05-08,20.0,NBA,PG,76.0,1.0,16.3,1.9,4.8,0.41,0.4,1.1,0.35,1.6,3.7,0.43,0.45,1.6,2.4,0.7,0.1,1.1,1.2,2.3,0.5,0.1,1.2,1.4,5.9
2002,13,761,LAC,Los Angeles Clippers,Keyon Dooling,1980-05-08,21.0,NBA,PG,14.0,0.0,11.1,1.6,4.1,0.39,0.3,1.0,0.29,1.3,3.1,0.42,0.42,0.7,0.9,0.83,0.0,0.2,0.2,0.9,0.3,0.2,0.7,1.4,4.1
2003,13,761,LAC,Los Angeles Clippers,Keyon Dooling,1980-05-08,22.0,NBA,SG,55.0,1.0,17.6,2.3,6.0,0.39,0.9,2.5,0.36,1.4,3.5,0.41,0.46,0.8,1.0,0.77,0.2,1.1,1.3,1.6,0.4,0.1,1.1,1.7,6.4
2004,13,761,LAC,Los Angeles Clippers,Keyon Dooling,1980-05-08,23.0,NBA,PG,58.0,24.0,19.6,2.4,6.1,0.39,0.1,0.8,0.17,2.2,5.3,0.42,0.4,1.3,1.6,0.83,0.3,1.1,1.4,2.2,0.8,0.1,1.1,1.9,6.2
2005,16,761,MIA,Miami Heat,Keyon Dooling,1980-05-08,24.0,NBA,PG,74.0,0.0,16.0,1.9,4.7,0.4,0.3,1.0,0.25,1.6,3.6,0.44,0.43,1.1,1.5,0.78,0.1,1.1,1.2,1.8,0.5,0.1,0.9,1.6,5.2
2006,22,761,ORL,Orlando Magic,Keyon Dooling,1980-05-08,25.0,NBA,PG,50.0,7.0,22.7,3.6,8.1,0.44,0.3,0.9,0.3,3.3,7.2,0.46,0.46,2.0,2.4,0.84,0.2,1.3,1.6,2.2,1.0,0.1,1.6,2.3,9.4
2007,22,761,ORL,Orlando Magic,Keyon Dooling,1980-05-08,26.0,NBA,SG,66.0,2.0,21.7,2.8,6.9,0.41,0.5,1.5,0.32,2.4,5.5,0.43,0.44,1.7,2.1,0.81,0.3,1.0,1.3,1.7,0.8,0.2,1.1,1.9,7.9
2008,22,761,ORL,Orlando Magic,Keyon Dooling,1980-05-08,27.0,NBA,PG,72.0,1.0,18.5,2.8,5.9,0.47,0.3,0.9,0.34,2.4,5.0,0.49,0.49,2.3,2.7,0.84,0.1,1.3,1.4,1.8,0.5,0.1,0.8,1.8,8.1
2009,3,761,NJN,New Jersey Nets,Keyon Dooling,1980-05-08,28.0,NBA,PG,77.0,18.0,26.9,3.4,7.8,0.44,1.3,3.1,0.42,2.1,4.7,0.45,0.52,1.6,2.0,0.82,0.3,1.7,2.0,3.5,0.9,0.1,1.4,1.8,9.7
2010,3,761,NJN,New Jersey Nets,Keyon Dooling,1980-05-08,29.0,NBA,PG,53.0,8.0,18.3,2.4,6.1,0.4,1.1,3.0,0.38,1.3,3.2,0.42,0.49,0.9,1.2,0.77,0.2,0.9,1.0,2.5,0.6,0.0,1.1,1.5,6.9
2011,17,761,MIL,Milwaukee Bucks,Keyon Dooling,1980-05-08,30.0,NBA,PG,80.0,22.0,22.0,2.6,6.5,0.4,1.0,2.9,0.35,1.6,3.6,0.44,0.48,1.0,1.2,0.83,0.2,1.3,1.5,3.0,0.7,0.1,1.1,1.5,7.1
2012,2,761,BOS,Boston Celtics,Keyon Dooling,1980-05-08,31.0,NBA,SG,46.0,2.0,14.4,1.4,3.5,0.4,0.6,1.8,0.33,0.8,1.8,0.48,0.49,0.5,0.7,0.74,0.1,0.8,0.8,1.1,0.3,0.0,0.7,1.2,4.0
2013,15,761,MEM,Memphis Grizzlies,Keyon Dooling,1980-05-08,32.0,NBA,PG,7.0,0.0,11.7,1.4,3.0,0.48,0.7,1.7,0.42,0.7,1.3,0.56,0.6,0.9,1.0,0.86,0.0,0.1,0.1,1.1,0.1,0.0,0.7,1.1,4.4
