Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,23,3050,PHI,Philadelphia 76Ers,Clarence Weatherspoon,"September 8, 1970",22.0,NBA,SF,82.0,82.0,2654.0,6.7,14.3,0.47,0.0,0.1,0.25,6.7,14.2,0.47,3.9,5.5,0.71,2.4,5.6,8.0,2.0,1.2,0.9,2.4,2.6,17.4
1994,23,3050,PHI,Philadelphia 76Ers,Clarence Weatherspoon,"September 8, 1970",23.0,NBA,SF,82.0,82.0,3147.0,6.9,14.3,0.48,0.0,0.2,0.24,6.8,14.1,0.49,3.4,4.9,0.69,2.9,6.6,9.5,2.2,1.1,1.3,2.2,1.7,17.2
1995,23,3050,PHI,Philadelphia 76Ers,Clarence Weatherspoon,"September 8, 1970",24.0,NBA,SF,76.0,76.0,2991.0,6.5,14.9,0.44,0.0,0.3,0.19,6.5,14.6,0.44,3.4,4.5,0.75,1.7,4.6,6.3,2.6,1.4,0.8,2.3,2.3,16.5
1996,23,3050,PHI,Philadelphia 76Ers,Clarence Weatherspoon,"September 8, 1970",25.0,NBA,SF,78.0,75.0,3096.0,5.7,11.8,0.48,0.0,0.0,0.0,5.7,11.8,0.48,3.7,5.0,0.75,2.8,6.0,8.8,1.8,1.3,1.3,2.1,2.5,15.1
1997,23,3050,PHI,Philadelphia 76Ers,Clarence Weatherspoon,"September 8, 1970",26.0,NBA,SF,82.0,82.0,2949.0,4.9,9.9,0.49,0.0,0.1,0.17,4.8,9.8,0.49,2.5,3.4,0.74,2.7,5.6,8.3,1.7,0.9,1.0,1.7,2.3,12.2
1998,31,3050,TOT,Total After Trade,Clarence Weatherspoon,"September 8, 1970",27.0,NBA,PF,79.0,49.0,2325.0,4.1,9.4,0.44,0.0,0.0,,4.1,9.4,0.44,3.1,4.3,0.72,3.1,6.1,9.2,1.4,1.3,1.1,1.8,3.0,11.4
1998,23,3050,PHI,Philadelphia 76Ers,Clarence Weatherspoon,"September 8, 1970",27.0,NBA,PF,48.0,18.0,1290.0,3.9,9.2,0.43,0.0,0.0,,3.9,9.2,0.43,3.4,4.9,0.71,3.0,6.3,9.4,1.1,1.2,1.5,1.9,3.0,11.3
1998,10,3050,GSW,Golden State Warriors,Clarence Weatherspoon,"September 8, 1970",27.0,NBA,PF,31.0,31.0,1035.0,4.4,9.6,0.46,0.0,0.0,,4.4,9.6,0.46,2.7,3.6,0.75,3.1,5.9,9.0,1.7,1.5,0.8,1.7,3.0,11.5
1999,16,3050,MIA,Miami Heat,Clarence Weatherspoon,"September 8, 1970",28.0,NBA,SF,49.0,3.0,1040.0,4.9,9.1,0.53,0.0,0.0,,4.9,9.1,0.53,4.0,5.0,0.8,2.5,5.9,8.4,1.2,1.0,0.6,2.1,3.7,13.7
2000,16,3050,MIA,Miami Heat,Clarence Weatherspoon,"September 8, 1970",29.0,NBA,PF,78.0,2.0,1615.0,4.8,9.3,0.51,0.0,0.0,,4.8,9.3,0.51,3.0,4.1,0.74,2.9,7.2,10.0,2.1,1.1,1.1,2.2,3.7,12.6
2001,6,3050,CLE,Cleveland Cavaliers,Clarence Weatherspoon,"September 8, 1970",30.0,NBA,PF,82.0,82.0,2774.0,4.5,9.0,0.5,0.0,0.0,,4.5,9.0,0.5,3.0,3.8,0.79,2.9,7.4,10.3,1.3,1.1,1.4,1.5,2.2,12.0
2002,20,3050,NYK,New York Knicks,Clarence Weatherspoon,"September 8, 1970",31.0,NBA,PF,56.0,41.0,1728.0,3.9,9.4,0.42,0.0,0.0,,3.9,9.4,0.42,2.4,3.0,0.8,3.1,6.5,9.6,1.2,0.8,1.0,1.0,2.7,10.3
2003,20,3050,NYK,New York Knicks,Clarence Weatherspoon,"September 8, 1970",32.0,NBA,PF,79.0,19.0,2024.0,3.3,7.4,0.45,0.0,0.0,,3.3,7.4,0.45,2.7,3.5,0.77,3.8,6.8,10.7,1.2,1.2,0.6,1.1,3.1,9.3
2004,31,3050,TOT,Total After Trade,Clarence Weatherspoon,"September 8, 1970",33.0,NBA,PF,52.0,1.0,868.0,4.3,8.8,0.49,0.0,0.0,0.0,4.3,8.7,0.5,2.2,3.0,0.74,3.1,5.4,8.5,1.2,1.2,0.6,1.5,3.1,10.8
2004,20,3050,NYK,New York Knicks,Clarence Weatherspoon,"September 8, 1970",33.0,NBA,PF,15.0,1.0,216.0,3.0,6.7,0.45,0.0,0.0,,3.0,6.7,0.45,3.0,3.2,0.95,2.3,6.0,8.3,2.2,1.3,0.3,1.5,3.2,9.0
2004,11,3050,HOU,Houston Rockets,Clarence Weatherspoon,"September 8, 1970",33.0,NBA,PF,37.0,0.0,652.0,4.7,9.4,0.5,0.0,0.1,0.0,4.7,9.4,0.51,1.9,2.9,0.66,3.3,5.2,8.5,0.9,1.2,0.7,1.4,3.1,11.4
2005,11,3050,HOU,Houston Rockets,Clarence Weatherspoon,"September 8, 1970",34.0,NBA,PF,40.0,18.0,525.0,3.2,7.8,0.41,0.0,0.0,,3.2,7.8,0.41,2.0,2.4,0.83,2.4,6.0,8.4,1.2,0.6,0.4,1.0,5.1,8.4
