Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,3,2565,NJN,New Jersey Nets,23.0,NBA,PF,28.0,0.0,10.4,0.8,2.4,0.34,0.1,0.4,0.3,0.7,2.0,0.35,0.37,0.4,0.5,0.73,0.4,1.4,1.8,0.8,0.3,0.1,0.9,1.4,2.1
2003,3,2565,NJN,New Jersey Nets,24.0,NBA,PF,59.0,7.0,12.3,1.2,2.9,0.4,0.2,0.7,0.36,0.9,2.2,0.42,0.44,0.5,0.6,0.83,0.7,1.7,2.4,0.8,0.3,0.3,0.8,1.3,3.1
2004,3,2565,NJN,New Jersey Nets,25.0,NBA,PF,69.0,2.0,13.4,1.2,3.2,0.39,0.1,0.6,0.24,1.1,2.6,0.43,0.42,0.8,1.0,0.83,0.6,1.9,2.5,0.9,0.3,0.2,0.6,1.6,3.5
2005,3,2565,NJN,New Jersey Nets,26.0,NBA,PF,54.0,14.0,21.6,2.4,6.1,0.4,0.4,1.3,0.32,2.0,4.9,0.42,0.43,1.0,1.3,0.77,1.5,3.0,4.5,1.6,0.6,0.3,1.2,2.1,6.3
2006,2,2565,BOS,Boston Celtics,27.0,NBA,PF,71.0,1.0,13.2,1.0,2.7,0.38,0.4,1.2,0.36,0.6,1.5,0.41,0.46,0.4,0.5,0.72,0.4,1.2,1.6,0.7,0.3,0.3,0.7,1.8,2.9
2007,2,2565,BOS,Boston Celtics,28.0,NBA,PF,54.0,17.0,19.0,1.4,3.5,0.4,0.8,2.0,0.4,0.6,1.5,0.41,0.52,0.3,0.4,0.78,0.4,1.5,1.9,1.1,0.4,0.3,0.8,2.4,4.0
2008,2,2565,BOS,Boston Celtics,29.0,NBA,PF,48.0,9.0,10.7,0.6,2.0,0.31,0.3,1.0,0.33,0.3,1.0,0.29,0.39,0.3,0.4,0.75,0.5,1.2,1.6,0.8,0.2,0.2,0.5,1.3,1.8
2009,2,2565,BOS,Boston Celtics,30.0,NBA,C,39.0,8.0,12.9,1.2,2.9,0.42,0.6,1.6,0.39,0.6,1.4,0.45,0.53,0.4,0.5,0.89,0.2,1.1,1.3,0.5,0.2,0.3,0.3,1.9,3.5
2010,2,2565,BOS,Boston Celtics,31.0,NBA,PF,52.0,3.0,9.1,0.6,1.6,0.34,0.3,0.9,0.33,0.3,0.7,0.36,0.44,0.1,0.1,0.67,0.2,0.8,0.9,0.5,0.2,0.1,0.3,1.1,1.5
2011,5,2565,CHI,Charlotte Bobcats,32.0,NBA,PF,18.0,0.0,4.9,0.6,1.1,0.53,0.0,0.3,0.0,0.6,0.8,0.71,0.53,0.0,0.0,,0.1,0.4,0.4,0.3,0.2,0.2,0.3,1.0,1.1
2012,5,2565,CHI,Charlotte Bobcats,33.0,NBA,PF,28.0,0.0,4.4,0.5,1.1,0.47,0.0,0.3,0.14,0.5,0.8,0.56,0.48,0.1,0.2,0.5,0.3,0.5,0.8,0.5,0.2,0.2,0.3,0.3,1.1
