Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1981,27,3113,SAS,San Antonio Spurs,23.0,NBA,PF,3.0,,5.0,0.0,9.9,0.0,0.0,0.0,,0.0,9.9,0.0,19.8,19.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,19.8,,137.0,119.0
