Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,10,3040,GSW,Golden State Warriors,23.0,NBA,PG,32.0,0.0,368.0,4.2,9.9,0.43,0.9,2.5,0.35,3.3,7.3,0.45,2.3,2.8,0.79,1.3,1.9,3.1,3.4,1.5,0.0,1.8,1.9,11.5
2009,10,3040,GSW,Golden State Warriors,24.0,NBA,PG,77.0,18.0,1883.0,4.9,10.7,0.46,0.9,2.3,0.4,4.0,8.5,0.47,3.2,3.7,0.87,0.7,2.9,3.7,3.9,1.8,0.1,1.8,2.6,14.0
2010,10,3040,GSW,Golden State Warriors,25.0,NBA,PG,65.0,15.0,1788.0,5.0,10.6,0.47,0.9,2.9,0.31,4.1,7.7,0.53,2.6,3.3,0.77,0.6,2.8,3.4,3.6,2.1,0.2,1.4,2.5,13.4
2011,5,3040,CHI,Chicago Bulls,26.0,NBA,PG,82.0,1.0,1091.0,4.8,13.0,0.37,1.5,3.7,0.39,3.4,9.3,0.36,2.3,3.1,0.74,0.5,2.6,3.1,6.1,1.8,0.4,2.4,2.7,13.4
2012,5,3040,CHI,Chicago Bulls,27.0,NBA,PG,49.0,25.0,1159.0,5.0,13.6,0.37,2.1,5.4,0.39,2.9,8.2,0.35,2.6,3.2,0.81,0.7,2.6,3.3,6.2,1.4,0.2,3.0,3.2,14.7
2013,3,3040,BRK,Brooklyn Nets,28.0,NBA,PG,80.0,8.0,1521.0,4.5,10.9,0.42,2.1,5.1,0.41,2.5,5.8,0.42,1.7,2.2,0.78,0.9,2.5,3.4,3.8,1.6,0.3,1.6,2.9,12.9
2014,12,3040,IND,Indiana Pacers,29.0,NBA,PG,63.0,5.0,1193.0,4.4,10.1,0.44,1.6,4.4,0.37,2.8,5.7,0.49,2.1,2.7,0.78,0.6,2.5,3.0,3.2,1.8,0.2,1.8,2.0,12.5
2015,12,3040,IND,Indiana Pacers,30.0,NBA,PG,57.0,21.0,1422.0,4.6,10.6,0.43,1.8,4.4,0.4,2.8,6.1,0.46,3.5,4.2,0.83,0.5,3.7,4.1,5.3,1.4,0.2,2.5,2.7,14.4
2016,22,3040,ORL,Orlando Magic,31.0,NBA,PG,33.0,2.0,656.0,2.6,7.5,0.34,0.8,2.6,0.29,1.8,4.9,0.37,1.9,2.1,0.87,0.5,3.1,3.6,4.8,1.0,0.3,1.4,2.7,7.8
2017,22,3040,ORL,Orlando Magic,32.0,NBA,PG,62.0,9.0,1012.0,3.4,8.8,0.39,1.1,3.7,0.3,2.3,5.1,0.45,2.0,2.3,0.86,0.6,2.6,3.2,4.1,1.5,0.1,1.7,3.0,10.0
