Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2009,29,1652,UTA,Utah Jazz,19.0,NBA,C,48.0,7.0,565.0,8.6,16.9,0.51,0.0,0.0,,8.6,16.9,0.51,3.3,4.7,0.71,4.6,8.0,12.6,1.8,1.1,2.8,2.4,6.4,20.4,,109.0,106.0
2010,29,1652,UTA,Utah Jazz,20.0,NBA,C,36.0,0.0,172.0,6.5,14.0,0.47,0.0,0.0,,6.5,14.0,0.47,2.7,4.5,0.6,4.8,8.6,13.4,1.8,0.6,1.2,4.5,7.7,15.8,,91.0,106.0
2011,31,1652,TOT,Total After Trade,21.0,NBA,C,50.0,2.0,434.0,7.8,17.2,0.45,0.0,0.2,0.0,7.8,17.0,0.46,2.8,4.9,0.56,6.5,8.4,14.9,0.8,1.1,2.9,3.6,6.8,18.4,,95.0,108.0
2011,18,1652,MIN,Minnesota Timberwolves,21.0,NBA,C,39.0,1.0,336.0,7.0,16.0,0.44,0.0,0.3,0.0,7.0,15.7,0.44,1.8,3.6,0.5,6.2,8.1,14.4,1.0,1.2,3.0,3.7,7.4,15.7,,90.0,109.0
2011,8,1652,DEN,Denver Nuggets,21.0,NBA,C,11.0,1.0,98.0,10.8,21.5,0.5,0.0,0.0,,10.8,21.5,0.5,6.1,9.7,0.63,7.7,9.2,16.9,0.0,1.0,2.6,3.1,4.6,27.7,,108.0,105.0
2012,8,1652,DEN,Denver Nuggets,22.0,NBA,C,48.0,24.0,792.0,7.4,12.4,0.6,0.0,0.0,,7.4,12.4,0.6,2.1,3.5,0.6,6.1,10.5,16.6,1.0,1.5,2.6,2.1,6.2,16.9,,120.0,102.0
2013,8,1652,DEN,Denver Nuggets,23.0,NBA,C,81.0,81.0,1817.0,8.2,14.1,0.58,0.0,0.0,0.0,8.2,14.1,0.58,1.6,2.9,0.56,5.9,9.8,15.6,0.9,1.2,2.9,1.5,6.8,18.0,,122.0,103.0
2014,15,1652,MEM,Memphis Grizzlies,24.0,NBA,C,80.0,22.0,1349.0,9.0,18.2,0.5,0.0,0.0,,9.0,18.2,0.5,2.4,3.7,0.64,6.3,10.2,16.6,1.5,1.3,2.8,2.7,7.2,20.4,,106.0,101.0
2015,15,1652,MEM,Memphis Grizzlies,25.0,NBA,C,81.0,3.0,1348.0,7.0,13.9,0.51,0.0,0.0,,7.0,13.9,0.51,2.1,3.3,0.65,4.7,11.8,16.5,1.4,1.1,2.4,2.7,5.7,16.2,,103.0,99.0
2016,26,1652,SAC,Sacramento Kings,26.0,NBA,C,78.0,14.0,1482.0,7.6,14.4,0.53,0.0,0.0,,7.6,14.4,0.53,1.8,3.4,0.55,5.5,8.2,13.7,1.1,1.3,2.3,1.6,6.0,17.1,,113.0,107.0
2017,26,1652,SAC,Sacramento Kings,27.0,NBA,C,71.0,62.0,1419.0,7.7,14.0,0.55,0.0,0.0,0.0,7.7,13.9,0.55,1.4,2.2,0.61,4.2,10.2,14.4,1.7,1.3,1.7,2.2,6.1,16.8,,109.0,109.0
2018,26,1652,SAC,Sacramento Kings,28.0,NBA,C,71.0,13.0,1391.0,8.1,14.1,0.57,0.0,0.0,,8.1,14.1,0.57,1.2,2.7,0.45,5.4,11.7,17.2,3.2,1.7,1.2,1.8,5.3,17.3,,117.0,108.0
2019,26,1652,SAC,Sacramento Kings,29.0,NBA,C,42.0,1.0,502.0,6.8,14.2,0.48,0.0,0.0,,6.8,14.2,0.48,0.9,2.2,0.42,4.8,11.6,16.4,3.3,1.4,1.7,2.5,6.3,14.5,,101.0,108.0
