Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000,22,117,ORL,Orlando Magic,Chucky Atkins,1974-08-14,25.0,NBA,PG,82.0,0.0,1626.0,314.0,741.0,0.42,57.0,163.0,0.35,257.0,578.0,0.44,0.46,97.0,133.0,0.73,20.0,106.0,126.0,306.0,52.0,3.0,142.0,137.0,782.0
2001,9,117,DET,Detroit Pistons,Chucky Atkins,1974-08-14,26.0,NBA,PG,81.0,75.0,2363.0,380.0,952.0,0.4,121.0,339.0,0.36,259.0,613.0,0.42,0.46,90.0,130.0,0.69,28.0,145.0,173.0,330.0,67.0,5.0,149.0,184.0,971.0
2002,9,117,DET,Detroit Pistons,Chucky Atkins,1974-08-14,27.0,NBA,PG,79.0,62.0,2285.0,368.0,790.0,0.47,138.0,336.0,0.41,230.0,454.0,0.51,0.55,83.0,120.0,0.69,31.0,127.0,158.0,263.0,72.0,11.0,128.0,177.0,957.0
2003,9,117,DET,Detroit Pistons,Chucky Atkins,1974-08-14,28.0,NBA,PG,65.0,7.0,1398.0,168.0,465.0,0.36,86.0,242.0,0.36,82.0,223.0,0.37,0.45,40.0,49.0,0.82,21.0,75.0,96.0,175.0,27.0,4.0,77.0,108.0,462.0
2004,31,117,TOT,Total After Trade,Chucky Atkins,1974-08-14,29.0,NBA,PG,64.0,24.0,1544.0,192.0,484.0,0.4,81.0,241.0,0.34,111.0,243.0,0.46,0.48,73.0,97.0,0.75,9.0,84.0,93.0,223.0,45.0,2.0,92.0,102.0,538.0
2004,9,117,DET,Detroit Pistons,Chucky Atkins,1974-08-14,29.0,NBA,PG,40.0,0.0,751.0,88.0,235.0,0.37,42.0,130.0,0.32,46.0,105.0,0.44,0.46,31.0,43.0,0.72,6.0,42.0,48.0,95.0,19.0,1.0,48.0,60.0,249.0
2004,2,117,BOS,Boston Celtics,Chucky Atkins,1974-08-14,29.0,NBA,PG,24.0,24.0,793.0,104.0,249.0,0.42,39.0,111.0,0.35,65.0,138.0,0.47,0.5,42.0,54.0,0.78,3.0,42.0,45.0,128.0,26.0,1.0,44.0,42.0,289.0
2005,14,117,LAL,Los Angeles Lakers,Chucky Atkins,1974-08-14,30.0,NBA,PG,82.0,82.0,2903.0,388.0,910.0,0.43,176.0,455.0,0.39,212.0,455.0,0.47,0.52,163.0,203.0,0.8,31.0,166.0,197.0,358.0,73.0,2.0,151.0,181.0,1115.0
2006,31,117,TOT,Total After Trade,Chucky Atkins,1974-08-14,31.0,NBA,"PG,SG",71.0,41.0,1713.0,226.0,573.0,0.39,97.0,274.0,0.35,129.0,299.0,0.43,0.48,129.0,163.0,0.79,23.0,97.0,120.0,198.0,43.0,2.0,87.0,152.0,678.0
2006,30,117,WAS,Washington Wizards,Chucky Atkins,1974-08-14,31.0,NBA,SG,28.0,2.0,552.0,66.0,174.0,0.38,33.0,92.0,0.36,33.0,82.0,0.4,0.47,22.0,31.0,0.71,12.0,33.0,45.0,69.0,14.0,0.0,30.0,58.0,187.0
2006,15,117,MEM,Memphis Grizzlies,Chucky Atkins,1974-08-14,31.0,NBA,PG,43.0,39.0,1161.0,160.0,399.0,0.4,64.0,182.0,0.35,96.0,217.0,0.44,0.48,107.0,132.0,0.81,11.0,64.0,75.0,129.0,29.0,2.0,57.0,94.0,491.0
2007,15,117,MEM,Memphis Grizzlies,Chucky Atkins,1974-08-14,32.0,NBA,PG,75.0,23.0,2064.0,310.0,715.0,0.43,116.0,306.0,0.38,194.0,409.0,0.47,0.52,252.0,311.0,0.81,18.0,121.0,139.0,346.0,50.0,4.0,127.0,136.0,988.0
2008,8,117,DEN,Denver Nuggets,Chucky Atkins,1974-08-14,33.0,NBA,SG,24.0,0.0,352.0,42.0,122.0,0.34,25.0,79.0,0.32,17.0,43.0,0.4,0.45,4.0,9.0,0.44,3.0,28.0,31.0,47.0,9.0,1.0,10.0,27.0,113.0
2009,31,117,TOT,Total After Trade,Chucky Atkins,1974-08-14,34.0,NBA,PG,33.0,0.0,412.0,34.0,113.0,0.3,15.0,57.0,0.26,19.0,56.0,0.34,0.37,15.0,16.0,0.94,5.0,19.0,24.0,59.0,10.0,2.0,23.0,27.0,98.0
2009,8,117,DEN,Denver Nuggets,Chucky Atkins,1974-08-14,34.0,NBA,PG,14.0,0.0,115.0,9.0,27.0,0.33,5.0,17.0,0.29,4.0,10.0,0.4,0.43,4.0,4.0,1.0,0.0,6.0,6.0,28.0,2.0,1.0,10.0,5.0,27.0
2009,21,117,OKC,Oklahoma City Thunder,Chucky Atkins,1974-08-14,34.0,NBA,PG,19.0,0.0,297.0,25.0,86.0,0.29,10.0,40.0,0.25,15.0,46.0,0.33,0.35,11.0,12.0,0.92,5.0,13.0,18.0,31.0,8.0,1.0,13.0,22.0,71.0
2010,9,117,DET,Detroit Pistons,Chucky Atkins,1974-08-14,35.0,NBA,PG,40.0,11.0,644.0,57.0,157.0,0.36,22.0,73.0,0.3,35.0,84.0,0.42,0.43,25.0,27.0,0.93,5.0,24.0,29.0,91.0,17.0,0.0,32.0,53.0,161.0
