Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1995,13,2090,LAC,Los Angeles Clippers,Lamond Murray,"April 20, 1973",21.0,NBA,SF,81.0,61.0,2556.0,8.7,21.8,0.4,1.3,4.3,0.3,7.4,17.4,0.43,4.0,5.3,0.75,2.6,4.4,7.0,2.6,1.4,1.1,3.2,3.6,22.7,95.0,113.0
1996,13,2090,LAC,Los Angeles Clippers,Lamond Murray,"April 20, 1973",22.0,NBA,SF,77.0,32.0,1816.0,7.3,16.3,0.45,1.0,3.3,0.32,6.2,13.0,0.48,2.8,3.7,0.75,2.5,4.5,7.0,2.4,1.7,0.7,3.1,4.3,18.4,100.0,112.0
1997,13,2090,LAC,Los Angeles Clippers,Lamond Murray,"April 20, 1973",23.0,NBA,SF,74.0,1.0,1295.0,7.3,17.7,0.42,1.3,3.7,0.34,6.1,14.0,0.44,6.3,8.6,0.74,3.4,6.0,9.5,2.3,2.2,1.2,3.5,4.6,22.3,104.0,107.0
1998,13,2090,LAC,Los Angeles Clippers,Lamond Murray,"April 20, 1973",24.0,NBA,SF,79.0,65.0,2579.0,9.5,19.8,0.48,1.1,3.1,0.35,8.4,16.7,0.5,4.4,5.9,0.75,3.5,6.3,9.7,2.9,2.4,1.1,3.4,3.9,24.6,107.0,110.0
1999,13,2090,LAC,Los Angeles Clippers,Lamond Murray,"April 20, 1973",25.0,NBA,SF,50.0,13.0,1317.0,9.2,23.5,0.39,1.4,4.2,0.33,7.8,19.3,0.4,5.1,6.4,0.8,2.4,5.5,7.9,2.5,2.4,0.8,4.0,4.4,24.9,95.0,109.0
2000,6,2090,CLE,Cleveland Cavaliers,Lamond Murray,"April 20, 1973",26.0,NBA,SF,74.0,72.0,2365.0,9.8,21.6,0.45,1.1,2.9,0.37,8.7,18.7,0.46,4.3,5.7,0.76,2.7,6.3,9.0,2.8,2.2,0.8,3.9,4.4,24.9,98.0,104.0
2001,6,2090,CLE,Cleveland Cavaliers,Lamond Murray,"April 20, 1973",27.0,NBA,SF,78.0,46.0,2225.0,9.2,21.9,0.42,1.4,3.9,0.37,7.8,18.0,0.43,3.7,5.0,0.74,2.5,5.6,8.0,2.9,2.0,0.6,3.3,4.1,23.6,97.0,106.0
2002,6,2090,CLE,Cleveland Cavaliers,Lamond Murray,"April 20, 1973",28.0,NBA,SF,71.0,68.0,2312.0,9.9,22.7,0.44,2.3,5.5,0.42,7.6,17.2,0.44,4.9,6.0,0.82,1.9,6.7,8.6,3.6,1.6,1.0,3.2,3.4,27.0,105.0,109.0
2004,28,2090,TOR,Toronto Raptors,Lamond Murray,"April 20, 1973",30.0,NBA,SF,33.0,4.0,518.0,8.1,23.0,0.35,2.2,6.4,0.35,5.9,16.6,0.36,2.6,3.7,0.69,1.5,8.1,9.6,3.0,1.6,0.7,4.1,5.0,21.0,81.0,100.0
2005,28,2090,TOR,Toronto Raptors,Lamond Murray,"April 20, 1973",31.0,NBA,SF,62.0,1.0,918.0,7.4,17.5,0.43,2.6,5.9,0.44,4.9,11.6,0.42,3.4,4.5,0.76,2.5,6.8,9.3,2.7,1.8,0.9,3.0,4.8,20.9,103.0,108.0
2006,3,2090,NJN,New Jersey Nets,Lamond Murray,"April 20, 1973",32.0,NBA,SF,57.0,1.0,576.0,6.7,16.8,0.4,2.5,7.2,0.35,4.2,9.6,0.44,2.3,3.7,0.62,2.7,9.6,12.2,1.2,1.6,0.6,2.0,6.1,18.2,97.0,101.0
