Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,22.0,TOT,ABA,C,69.0,,1118.0,197.0,402.0,0.49,1.0,5.0,0.2,196.0,397.0,0.494,0.491,109.0,175.0,0.623,163.0,227.0,390.0,51.0,,,83.0,170.0,504.0
1971-72,22.0,MMP,ABA,C,38.0,,617.0,98.0,209.0,0.469,0.0,2.0,0.0,98.0,207.0,0.473,0.469,54.0,88.0,0.614,86.0,113.0,199.0,30.0,,,51.0,89.0,250.0
1971-72,22.0,CAR,ABA,C,31.0,,501.0,99.0,193.0,0.513,1.0,3.0,0.333,98.0,190.0,0.516,0.516,55.0,87.0,0.632,77.0,114.0,191.0,21.0,,,32.0,81.0,254.0
1972-73,23.0,CAR,ABA,C,83.0,,2209.0,393.0,727.0,0.541,0.0,2.0,0.0,393.0,725.0,0.542,0.541,193.0,284.0,0.68,229.0,417.0,646.0,94.0,,,173.0,318.0,979.0
1973-74,24.0,CAR,ABA,PF,81.0,,2284.0,444.0,843.0,0.527,2.0,6.0,0.333,442.0,837.0,0.528,0.528,226.0,294.0,0.769,301.0,416.0,717.0,127.0,54.0,41.0,171.0,308.0,1116.0
1974-75,25.0,TOT,ABA,C,82.0,,2647.0,511.0,969.0,0.527,0.0,2.0,0.0,511.0,967.0,0.528,0.527,217.0,289.0,0.751,296.0,609.0,905.0,208.0,36.0,82.0,153.0,261.0,1239.0
1974-75,25.0,SSL,ABA,C,5.0,,89.0,14.0,26.0,0.538,0.0,0.0,,14.0,26.0,0.538,0.538,5.0,9.0,0.556,11.0,15.0,26.0,7.0,2.0,3.0,6.0,9.0,33.0
1974-75,25.0,MMS,ABA,C,77.0,,2558.0,497.0,943.0,0.527,0.0,2.0,0.0,497.0,941.0,0.528,0.527,212.0,280.0,0.757,285.0,594.0,879.0,201.0,34.0,79.0,147.0,252.0,1206.0
1975-76,26.0,TOT,ABA,C,74.0,,1107.0,178.0,369.0,0.482,0.0,0.0,,178.0,369.0,0.482,0.482,92.0,129.0,0.713,115.0,202.0,317.0,69.0,11.0,41.0,74.0,200.0,448.0
1975-76,26.0,KEN,ABA,C,19.0,,326.0,46.0,105.0,0.438,0.0,0.0,,46.0,105.0,0.438,0.438,26.0,44.0,0.591,33.0,60.0,93.0,19.0,6.0,17.0,26.0,50.0,118.0
1975-76,26.0,INA,ABA,C,16.0,,243.0,42.0,82.0,0.512,0.0,0.0,,42.0,82.0,0.512,0.512,20.0,25.0,0.8,28.0,41.0,69.0,9.0,2.0,11.0,19.0,53.0,104.0
1975-76,26.0,SAA,ABA,C,39.0,,538.0,90.0,182.0,0.495,0.0,0.0,,90.0,182.0,0.495,0.495,46.0,60.0,0.767,54.0,101.0,155.0,41.0,3.0,13.0,29.0,97.0,226.0
1976-77,27.0,HOU,NBA,C,46.0,,462.0,68.0,135.0,0.504,,,,68.0,135.0,0.504,0.504,52.0,76.0,0.684,47.0,95.0,142.0,18.0,4.0,13.0,,96.0,188.0
1977-78,28.0,POR,NBA,C,82.0,,1714.0,313.0,639.0,0.49,,,,313.0,639.0,0.49,0.49,206.0,278.0,0.741,195.0,346.0,541.0,160.0,33.0,37.0,152.0,263.0,832.0
1978-79,29.0,POR,NBA,C,82.0,,2791.0,600.0,1095.0,0.548,,,,600.0,1095.0,0.548,0.548,320.0,403.0,0.794,263.0,477.0,740.0,301.0,59.0,58.0,247.0,329.0,1520.0
1979-80,30.0,POR,NBA,C,76.0,,2337.0,518.0,1008.0,0.514,1.0,2.0,0.5,517.0,1006.0,0.514,0.514,213.0,283.0,0.753,189.0,384.0,573.0,194.0,45.0,53.0,174.0,270.0,1250.0
1980-81,31.0,POR,NBA,PF,79.0,,1843.0,322.0,630.0,0.511,0.0,4.0,0.0,322.0,626.0,0.514,0.511,191.0,250.0,0.764,165.0,291.0,456.0,140.0,36.0,47.0,130.0,273.0,835.0
1981-82,32.0,IND,NBA,PF,74.0,40.0,1599.0,299.0,636.0,0.47,1.0,2.0,0.5,298.0,634.0,0.47,0.471,181.0,226.0,0.801,142.0,230.0,372.0,127.0,41.0,37.0,137.0,259.0,780.0
1982-83,33.0,DET,NBA,C,49.0,4.0,725.0,81.0,192.0,0.422,0.0,0.0,,81.0,192.0,0.422,0.422,45.0,66.0,0.682,66.0,120.0,186.0,44.0,12.0,14.0,48.0,115.0,207.0
