Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,20.0,NOH,NBA,SG,61.0,26.0,1418.0,3.7,9.9,0.372,0.7,2.2,0.326,3.0,7.7,0.385,1.5,2.7,0.546,0.4,2.4,2.8,3.2,0.7,0.2,1.9,3.1,9.6
2014,21.0,NOP,NBA,PG,69.0,4.0,1339.0,5.2,12.7,0.405,1.0,2.7,0.364,4.2,10.1,0.416,3.0,4.7,0.636,0.7,2.8,3.5,4.3,1.2,0.2,2.1,3.6,14.2
2015,22.0,TOT,NBA,"PG,SG",76.0,5.0,1563.0,4.7,11.4,0.409,0.9,3.0,0.298,3.8,8.4,0.449,2.0,2.9,0.675,0.6,2.9,3.5,3.6,1.1,0.3,1.5,3.4,12.2
2015,22.0,NOP,NBA,SG,35.0,3.0,772.0,4.0,10.4,0.387,0.7,2.3,0.28,3.4,8.0,0.419,2.5,3.3,0.746,0.6,2.6,3.2,4.1,0.8,0.3,1.4,3.0,11.1
2015,22.0,LAC,NBA,PG,41.0,2.0,791.0,5.3,12.5,0.427,1.1,3.7,0.309,4.2,8.8,0.477,1.5,2.5,0.582,0.7,3.1,3.8,3.1,1.4,0.3,1.6,3.7,13.2
2016,23.0,LAC,NBA,SG,67.0,7.0,1464.0,5.6,12.7,0.438,1.5,4.5,0.335,4.0,8.1,0.495,1.9,2.9,0.681,0.5,2.7,3.2,2.4,1.2,0.2,1.5,3.4,14.6
2017,24.0,LAC,NBA,SG,74.0,29.0,2054.0,5.7,12.8,0.442,1.9,5.2,0.371,3.7,7.6,0.491,2.3,3.3,0.691,0.4,2.5,2.8,3.6,0.8,0.2,2.0,3.3,15.6
2018,25.0,LAC,NBA,SG,61.0,59.0,2057.0,6.0,14.1,0.424,2.4,6.3,0.378,3.6,7.8,0.461,1.8,2.8,0.642,0.5,2.1,2.5,4.2,1.3,0.3,1.9,2.7,16.1
2019,26.0,TOT,NBA,SG,76.0,15.0,2028.0,4.1,10.2,0.406,1.8,5.8,0.318,2.3,4.3,0.522,0.9,1.7,0.526,0.4,2.4,2.9,3.0,0.8,0.4,1.2,3.7,11.0
2019,26.0,WAS,NBA,SG,29.0,2.0,683.0,4.0,10.2,0.392,1.7,5.6,0.311,2.3,4.6,0.489,1.3,2.4,0.543,0.5,3.2,3.7,3.1,0.9,0.5,1.9,3.8,11.1
2019,26.0,HOU,NBA,SG,47.0,13.0,1345.0,4.2,10.1,0.413,1.9,5.9,0.321,2.3,4.2,0.541,0.7,1.3,0.51,0.4,2.0,2.4,2.9,0.8,0.3,0.9,3.6,10.9
2020,27.0,HOU,NBA,SG,68.0,4.0,1594.0,4.8,11.3,0.421,2.2,6.1,0.356,2.6,5.2,0.498,1.8,2.5,0.703,0.6,3.3,4.0,2.6,1.1,0.2,1.1,2.9,13.5
2021,28.0,NYK,NBA,SG,8.0,2.0,230.0,5.6,11.7,0.48,3.1,7.0,0.444,2.5,4.7,0.533,0.0,0.0,,0.5,3.1,3.6,3.4,0.8,0.0,1.9,2.2,14.4
