Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,11,838,HOU,Houston Rockets,22.0,NBA,SG,7.0,0.0,63.0,6.3,15.4,0.41,0.0,0.0,,6.3,15.4,0.41,0.6,0.6,1.0,2.3,2.9,5.1,3.4,1.7,0.0,1.7,7.4,13.1
1985,11,838,HOU,Houston Rockets,23.0,NBA,SG,45.0,0.0,189.0,6.5,13.1,0.49,0.0,0.6,0.0,6.5,12.6,0.52,3.6,5.7,0.63,1.5,3.2,4.8,5.0,2.1,0.6,4.2,5.0,16.6
1986,11,838,HOU,Houston Rockets,24.0,NBA,SG,36.0,0.0,199.0,6.5,15.2,0.43,0.5,1.6,0.33,6.0,13.6,0.44,4.2,5.2,0.79,3.1,5.2,8.3,5.2,2.0,0.7,2.7,4.0,17.7
1987,6,838,CLE,Cleveland Cavaliers,25.0,NBA,SG,44.0,15.0,890.0,4.0,9.7,0.41,0.2,1.2,0.17,3.8,8.5,0.45,2.8,4.0,0.71,2.2,4.3,6.5,3.7,1.6,1.2,2.5,3.2,11.0
1988,6,838,CLE,Cleveland Cavaliers,26.0,NBA,SG,79.0,27.0,1709.0,4.8,10.2,0.47,0.5,1.3,0.34,4.3,8.9,0.48,1.9,2.8,0.67,1.8,4.0,5.8,4.3,1.7,0.6,2.3,3.8,11.9
1989,6,838,CLE,Cleveland Cavaliers,27.0,NBA,SG,82.0,4.0,1867.0,4.8,10.1,0.48,0.8,1.9,0.39,4.0,8.2,0.5,1.4,2.3,0.61,1.9,3.8,5.7,5.1,2.1,0.4,2.2,3.1,11.7
1990,6,838,CLE,Cleveland Cavaliers,28.0,NBA,SG,81.0,64.0,2894.0,5.4,11.7,0.46,1.3,3.1,0.42,4.1,8.6,0.48,1.6,2.3,0.68,1.8,3.6,5.5,4.6,1.6,0.3,2.0,2.8,13.7
1991,6,838,CLE,Cleveland Cavaliers,29.0,NBA,SG,82.0,68.0,2766.0,4.5,10.1,0.44,0.6,1.9,0.33,3.8,8.1,0.47,1.2,1.8,0.68,1.8,3.2,5.0,4.9,1.6,0.4,2.1,2.7,10.8
1992,6,838,CLE,Cleveland Cavaliers,30.0,NBA,SG,63.0,62.0,2016.0,5.5,12.2,0.45,1.2,3.0,0.41,4.3,9.2,0.47,1.6,2.2,0.71,1.7,3.8,5.5,4.2,1.4,0.4,1.9,2.7,13.9
1993,6,838,CLE,Cleveland Cavaliers,31.0,NBA,SG,82.0,73.0,2559.0,5.4,11.0,0.49,1.3,3.4,0.38,4.1,7.6,0.54,1.2,1.7,0.72,1.6,4.1,5.7,3.6,1.5,0.3,1.7,2.4,13.4
1994,1,838,ATL,Atlanta Hawks,32.0,NBA,SG,82.0,0.0,2147.0,5.3,11.9,0.45,1.3,3.7,0.35,4.0,8.2,0.49,1.9,2.6,0.73,1.2,3.5,4.7,4.6,2.3,0.4,2.2,2.7,13.8
1995,1,838,ATL,Atlanta Hawks,33.0,NBA,SG,49.0,0.0,1166.0,5.9,13.0,0.45,1.6,4.1,0.38,4.3,8.9,0.49,1.4,2.2,0.62,1.7,2.8,4.5,3.5,1.4,0.2,2.3,2.7,14.7
1996,1,838,ATL,Atlanta Hawks,34.0,NBA,SG,79.0,8.0,1758.0,5.2,12.1,0.43,1.7,4.5,0.37,3.5,7.6,0.46,1.7,2.1,0.79,1.3,3.9,5.2,2.8,1.7,0.2,2.1,2.8,13.7
1997,21,838,SEA,Seattle Supersonics,35.0,NBA,SG,62.0,0.0,848.0,3.7,10.5,0.35,1.1,4.0,0.28,2.5,6.5,0.39,0.6,1.1,0.5,1.7,3.0,4.7,2.9,1.5,0.2,1.9,3.0,9.1
