PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tracy McGrady,28,6,6,247,9.0,21.3,0.425,0.7,3.5,0.20800000000000002,8.3,17.8,0.467,4.8,7.7,0.623,1.0,6.1,7.1,6.0,1.3,0.7,2.6,1.2,23.6
Shane Battier,29,6,6,246,2.9,6.6,0.444,1.8,3.7,0.48,1.2,2.9,0.4,1.2,1.6,0.727,1.0,2.3,3.4,0.4,0.9,0.7,1.2,2.8,8.8
Luis Scola,27,6,6,220,4.9,11.0,0.44799999999999995,0.0,0.2,0.0,4.9,10.8,0.455,3.9,5.7,0.6859999999999999,3.9,5.2,9.2,1.3,0.7,0.2,2.0,4.9,13.7
Bobby Jackson,34,6,2,138,5.2,18.3,0.28600000000000003,1.3,6.3,0.20800000000000002,3.9,12.0,0.326,1.8,2.9,0.636,0.5,2.1,2.6,2.3,1.3,0.0,1.0,2.9,13.6
Rafer Alston,31,4,4,126,6.0,13.7,0.43799999999999994,3.1,7.1,0.44,2.9,6.6,0.435,1.1,1.4,0.8,0.6,1.1,1.7,5.1,1.1,0.0,1.7,2.0,16.3
Dikembe Mutombo,41,6,6,123,2.3,3.8,0.615,0.0,0.0,,2.3,3.8,0.615,2.0,3.2,0.636,2.9,8.5,11.4,0.6,0.3,3.2,0.3,2.9,6.7
Chuck Hayes,24,6,0,108,2.3,3.7,0.636,0.0,0.7,0.0,2.3,3.0,0.778,0.0,0.0,,2.3,7.0,9.3,1.7,1.0,2.0,1.3,6.0,4.7
Carl Landry,24,6,0,106,3.7,8.8,0.423,0.0,0.0,,3.7,8.8,0.423,4.1,5.4,0.75,5.1,4.4,9.5,0.0,2.4,1.0,0.7,2.7,11.5
Aaron Brooks,23,6,0,50,5.8,18.0,0.32,0.0,7.2,0.0,5.8,10.8,0.5329999999999999,6.5,7.9,0.818,0.0,4.3,4.3,2.2,0.0,0.0,2.2,7.9,18.0
Luther Head,25,5,0,44,0.8,11.5,0.071,0.0,4.9,0.0,0.8,6.5,0.125,1.6,1.6,1.0,0.8,0.8,1.6,3.3,1.6,0.8,3.3,2.5,3.3
Steve Novak,24,3,0,21,5.1,6.9,0.75,3.4,5.1,0.667,1.7,1.7,1.0,0.0,0.0,,1.7,1.7,3.4,0.0,0.0,1.7,0.0,3.4,13.7
Mike Harris,24,3,0,9,4.0,8.0,0.5,0.0,0.0,,4.0,8.0,0.5,4.0,8.0,0.5,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0
Loren Woods,29,1,0,1,36.0,36.0,1.0,0.0,0.0,,36.0,36.0,1.0,0.0,0.0,,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,72.0
