SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,6,CLE,LeBron James,23,13,13,552,7.4,17.9,0.41,1.2,4.6,0.26,6.2,13.4,0.46,8.0,10.9,0.73,1.0,5.6,6.7,6.5,1.5,1.1,3.5,2.2,23.9
2008,6,CLE,Delonte West,24,13,13,453,3.5,8.7,0.4,1.4,3.3,0.43,2.1,5.4,0.38,2.8,3.3,0.85,0.6,2.8,3.4,4.3,1.2,0.5,2.5,3.2,11.2
2008,6,CLE,Zydrunas Ilgauskas,32,13,13,393,6.1,12.8,0.48,0.0,0.0,,6.1,12.8,0.48,3.3,4.0,0.82,3.0,6.0,9.0,1.9,0.5,1.3,1.9,3.2,15.6
2008,6,CLE,Wally Szczerbiak,30,13,13,374,4.5,12.0,0.38,1.9,6.0,0.32,2.6,6.1,0.43,2.5,2.7,0.93,0.4,1.8,2.2,1.8,0.2,0.1,1.0,3.1,13.5
2008,6,CLE,Ben Wallace,33,13,13,304,2.0,3.9,0.52,0.0,0.0,,2.0,3.9,0.52,0.8,2.4,0.35,3.8,6.2,9.9,1.8,0.9,1.7,0.8,3.1,4.9
2008,6,CLE,Daniel Gibson,21,11,0,284,4.4,9.9,0.45,2.4,5.3,0.45,2.0,4.6,0.44,1.3,1.8,0.71,0.5,1.9,2.4,3.4,0.9,0.3,1.9,2.3,12.5
2008,6,CLE,Joe Smith,32,13,0,263,4.9,10.1,0.49,0.0,0.1,0.0,4.9,10.0,0.49,1.9,3.0,0.64,2.7,5.5,8.2,0.8,0.7,1.0,0.8,5.6,11.8
2008,6,CLE,Anderson Varejao,25,13,0,240,3.3,8.1,0.41,0.0,0.0,,3.3,8.1,0.41,1.4,3.2,0.43,3.0,7.0,10.0,1.4,1.2,0.1,1.4,4.5,7.9
2008,6,CLE,Sasha Pavlovic,24,8,0,111,3.2,8.4,0.38,1.3,2.9,0.44,1.9,5.5,0.35,1.3,1.9,0.67,1.9,1.3,3.2,0.3,0.6,0.0,0.6,5.5,9.1
2008,6,CLE,Devin Brown,29,8,0,92,3.5,13.3,0.26,2.0,6.7,0.29,1.6,6.7,0.24,3.9,5.9,0.67,3.1,4.3,7.4,3.5,0.8,0.0,3.5,3.9,12.9
2008,6,CLE,Damon Jones,31,5,0,26,2.8,13.8,0.2,2.8,9.7,0.29,0.0,4.2,0.0,0.0,0.0,,0.0,0.0,0.0,1.4,0.0,0.0,1.4,1.4,8.3
2008,6,CLE,Dwayne Jones,24,5,0,20,1.8,3.6,0.5,0.0,0.0,,1.8,3.6,0.5,1.8,3.6,0.5,3.6,7.2,10.8,0.0,0.0,1.8,1.8,7.2,5.4
2008,6,CLE,Billy Thomas,32,3,0,8,4.5,9.0,0.5,4.5,9.0,0.5,0.0,0.0,,0.0,0.0,,0.0,4.5,4.5,4.5,4.5,0.0,0.0,0.0,13.5
