Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2005,28,60,TOR,Toronto Raptors,11,Rafer Alston,PG,6-2,171,"July 24, 1976",US,5,Fresno State
2005,28,100,TOR,Toronto Raptors,55,Rafael Araujo,C,6-11,280,"August 12, 1980",BR,R,BYU
2005,28,291,TOR,Toronto Raptors,16,Matt Bonner,C,6-10,235,"April 5, 1980",US,R,Florida
2005,28,302,TOR,Toronto Raptors,4,Chris Bosh,PF,6-11,235,"March 24, 1984",US,1,Georgia Tech
2005,28,492,TOR,Toronto Raptors,15,Vince Carter,SG,6-6,220,"January 26, 1977",US,6,UNC
2005,28,595,TOR,Toronto Raptors,1,Omar Cook,PG,6-1,190,"January 28, 1982",US,1,St. John's
2005,28,1843,TOR,Toronto Raptors,42,Donyell Marshall,PF,6-9,218,"May 18, 1973",US,10,UConn
2005,28,2021,TOR,Toronto Raptors,6,Jerome Moiso,C,6-10,235,"June 15, 1978",FR,4,UCLA
2005,28,2090,TOR,Toronto Raptors,21,Lamond Murray,SF,6-7,236,"April 20, 1973",US,9,California
2005,28,2236,TOR,Toronto Raptors,10,Milt Palacio,PG,6-3,195,"February 7, 1978",US,5,"Midland College, Colorado State"
2005,28,2294,TOR,Toronto Raptors,24,Morris Peterson,SG,6-7,218,"August 26, 1977",US,4,Michigan State
2005,28,2506,TOR,Toronto Raptors,5,Jalen Rose,SF,6-8,210,"January 30, 1973",US,10,Michigan
2005,28,2719,TOR,Toronto Raptors,9,Pape Sow,C,6-10,250,"November 22, 1981",SN,R,Cal State Fullerton
2005,28,3125,TOR,Toronto Raptors,34,Aaron Williams,C,6-9,220,"October 2, 1971",US,10,Xavier
2005,28,3136,TOR,Toronto Raptors,17,Eric Williams,SG,6-8,220,"July 17, 1972",US,9,Providence
2005,28,3225,TOR,Toronto Raptors,3,Loren Woods,C,7-1,245,"June 21, 1978",US,3,"Wake Forest, Arizona"
