Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2005,15,189,MEM,Memphis Grizzlies,31,Shane Battier,SG,6-8,220,"September 9, 1978",US,3,Duke
2005,15,425,MEM,Memphis Grizzlies,1,Antonio Burks,PG,6-1,200,"February 25, 1980",US,R,Memphis
2005,15,469,MEM,Memphis Grizzlies,35,Brian Cardinal,PF,6-8,245,"May 2, 1977",US,4,Purdue
2005,15,859,MEM,Memphis Grizzlies,14,Andre Emmett,SG,6-5,230,"August 27, 1982",US,R,Texas Tech
2005,15,1008,MEM,Memphis Grizzlies,16,Pau Gasol,PF,7-0,250,"July 6, 1980",ES,3,
2005,15,1358,MEM,Memphis Grizzlies,40,Ryan Humphrey,SF,6-8,235,"July 24, 1979",US,2,"Oklahoma, Notre Dame"
2005,15,1532,MEM,Memphis Grizzlies,30,Dahntay Jones,SG,6-6,225,"December 27, 1980",US,1,"Rutgers University, Duke"
2005,15,1994,MEM,Memphis Grizzlies,33,Mike Miller,SF,6-8,218,"February 19, 1980",US,4,Florida
2005,15,2344,MEM,Memphis Grizzlies,41,James Posey,SF,6-8,215,"January 13, 1977",US,5,Xavier
2005,15,2793,MEM,Memphis Grizzlies,4,Stromile Swift,PF,6-9,225,"November 21, 1979",US,4,LSU
2005,15,2912,MEM,Memphis Grizzlies,12,Jake Tsakalidis,C,7-2,285,"June 10, 1979",GE,4,
2005,15,3041,MEM,Memphis Grizzlies,25,Earl Watson,PG,6-1,195,"June 12, 1979",US,3,UCLA
2005,15,3062,MEM,Memphis Grizzlies,6,Bonzi Wells,SG,6-5,210,"September 28, 1976",US,6,Ball State University
2005,15,3144,MEM,Memphis Grizzlies,2,Jason Williams,PG,6-1,190,"November 18, 1975",US,6,"Marshall, Florida"
2005,15,3245,MEM,Memphis Grizzlies,42,Lorenzen Wright,C,6-11,225,"November 4, 1975",US,8,Memphis
