Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2005,2,55,BOS,Boston Celtics,42,Tony Allen,SG,6-4,213,"January 11, 1982",US,R,"Butler County Community College, Oklahoma State"
2005,2,158,BOS,Boston Celtics,11,Marcus Banks,PG,6-2,200,"November 19, 1981",US,1,UNLV
2005,2,271,BOS,Boston Celtics,30,Mark Blount,C,7-0,230,"November 30, 1975",US,4,Pitt
2005,2,697,BOS,Boston Celtics,12,Ricky Davis,SG,6-6,195,"September 23, 1979",US,6,Iowa
2005,2,1136,BOS,Boston Celtics,7,Tom Gugliotta,PF,6-10,240,"December 19, 1969",US,12,NC State
2005,2,1440,BOS,Boston Celtics,"7, 8",Al Jefferson,PF,6-10,289,"January 4, 1985",US,R,
2005,2,1670,BOS,Boston Celtics,45,Raef LaFrentz,PF,6-11,240,"May 29, 1976",US,6,Kansas
2005,2,1899,BOS,Boston Celtics,0,Walter McCarty,PF,6-10,230,"February 1, 1974",US,8,Kentucky
2005,2,2270,BOS,Boston Celtics,20,Gary Payton,PG,6-4,180,"July 23, 1968",US,14,Oregon State
2005,2,2283,BOS,Boston Celtics,43,Kendrick Perkins,C,6-10,270,"November 10, 1984",US,1,
2005,2,2304,BOS,Boston Celtics,34,Paul Pierce,SF,6-7,235,"October 13, 1977",US,6,Kansas
2005,2,2414,BOS,Boston Celtics,9,Justin Reed,SF,6-8,240,"January 16, 1982",US,R,Ole Miss
2005,2,2998,BOS,Boston Celtics,88,Antoine Walker,PF,6-8,224,"August 12, 1976",US,8,Kentucky
2005,2,3065,BOS,Boston Celtics,44,Jiri Welsch,SG,6-7,208,"January 27, 1980",CZ,2,
2005,2,3072,BOS,Boston Celtics,13,Delonte West,SG,6-4,180,"July 26, 1983",US,R,Saint Joseph's
